currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1955,763.87,764.87,756.16,757.28,760.54,-113.77,-989.26,207.03,1.21,-0.18,-0.46
1986,763.82,764.86,756.27,757.24,760.55,-105.47,-986.33,199.22,0.85,-0.41,-2.59
2017,763.94,764.85,756.19,757.17,760.54,-103.03,-992.19,192.87,-0.53,-0.14,-1.95
2048,763.92,764.82,756.21,757.24,760.55,-99.61,-983.40,202.64,0.81,0.46,-0.44
2079,763.82,764.83,756.25,757.23,760.53,-99.12,-1007.81,206.05,-0.46,3.27,-1.43
2110,763.86,764.87,756.27,757.22,760.55,-98.14,-1001.46,200.20,0.03,-0.96,0.28
2141,763.87,764.87,756.28,757.23,760.56,-96.19,-1004.88,210.45,1.41,0.46,-2.00
2172,763.83,764.85,756.25,757.26,760.55,-103.03,-998.05,207.03,-0.32,-0.86,0.49
2203,763.87,764.81,756.30,757.23,760.55,-104.00,-996.09,205.57,-1.03,0.44,-0.73
2234,763.90,764.86,756.24,757.21,760.55,-95.70,-991.70,203.12,-0.21,3.28,1.05
2265,763.89,764.80,756.22,757.23,760.54,-98.63,-984.86,204.59,1.91,1.53,1.85
2296,763.90,764.77,756.24,757.26,760.54,-106.93,-994.63,203.61,-0.24,0.37,0.78
2327,763.88,764.83,756.27,757.22,760.55,-107.91,-986.82,212.89,0.47,-1.94,-0.98
2358,763.86,764.79,756.23,757.25,760.53,-99.61,-1010.25,203.61,-0.25,0.74,0.32
2389,763.94,764.82,756.21,757.26,760.56,-100.59,-998.54,199.22,0.47,0.60,-1.50
2420,763.91,764.87,756.23,757.18,760.55,-108.40,-986.82,197.75,-1.95,1.47,0.90
2451,763.94,764.88,756.28,757.34,760.61,-102.54,-985.35,213.87,0.45,0.17,-0.27
2482,763.93,764.85,756.26,757.30,760.58,-98.14,-985.35,202.15,-1.10,1.66,-1.54
2513,763.88,764.86,756.30,757.28,760.58,-97.66,-997.56,204.10,0.60,-0.64,-0.12
2544,763.91,764.89,756.23,757.26,760.57,-99.12,-979.00,203.61,-0.48,-1.54,0.09
2575,763.92,764.91,756.25,757.33,760.61,-104.49,-982.42,222.66,0.70,2.89,0.37
2606,763.88,764.91,756.26,757.25,760.58,-100.10,-999.02,200.20,-0.60,3.26,-0.15
2637,763.85,764.94,756.27,757.31,760.59,-101.56,-1010.74,209.47,-1.61,-0.32,-0.60
2668,763.92,764.91,756.20,757.33,760.59,-93.75,-986.82,209.47,-0.18,0.11,-0.18
2699,763.99,764.89,756.15,757.27,760.58,-105.47,-993.65,209.96,-0.66,0.15,-0.20
2729,763.95,764.94,756.21,757.28,760.60,-94.73,-988.77,208.98,-1.19,-3.61,-3.53
2760,763.91,764.95,756.28,757.25,760.60,-105.47,-991.70,197.75,0.43,2.02,-0.14
2791,763.95,764.90,756.22,757.25,760.58,-69.82,-1024.41,215.33,0.80,0.34,-1.24
2822,764.03,764.92,756.27,757.33,760.64,-110.35,-997.07,203.61,2.21,-1.51,-0.68
2853,763.98,764.85,756.23,757.22,760.57,-108.89,-992.68,205.57,0.68,-1.26,-0.17
2884,764.11,764.97,756.20,757.24,760.63,-107.42,-985.35,206.05,-0.79,1.02,-2.70
2915,764.06,764.91,756.14,757.30,760.60,-96.19,-999.02,209.47,1.52,1.05,0.36
2946,764.10,764.88,756.11,757.25,760.59,-99.12,-981.45,205.57,-0.26,-3.04,0.69
2977,764.16,764.95,756.23,757.23,760.64,-106.93,-985.84,203.61,-0.37,-1.39,-1.33
3008,764.15,764.95,756.30,757.26,760.67,-93.75,-992.19,197.75,0.46,3.92,-3.15
3038,764.20,764.98,756.19,757.38,760.69,-101.56,-995.61,209.47,-0.01,1.24,-0.86
3068,764.16,764.93,756.24,757.34,760.67,-92.29,-993.65,197.27,0.22,0.73,1.05
3099,764.18,765.01,756.20,757.33,760.68,-101.56,-994.63,204.10,0.65,0.50,-0.11
3129,764.10,765.05,756.28,757.34,760.69,-104.00,-1003.42,206.54,0.62,0.61,-1.58
3160,764.12,765.10,756.25,757.31,760.70,-93.26,-992.19,209.96,0.76,0.35,-1.18
3191,764.15,765.02,756.22,757.33,760.68,-104.00,-984.86,207.52,3.11,-0.27,-0.96
3221,764.16,765.00,756.32,757.30,760.69,-97.17,-988.28,202.15,3.11,1.11,0.28
3252,764.28,764.98,756.19,757.34,760.70,-87.40,-994.63,220.70,2.91,-0.22,-1.86
3283,764.34,764.99,756.26,757.40,760.75,-86.91,-987.79,212.89,2.69,-0.08,0.63
3313,764.36,765.02,756.23,757.33,760.74,-87.89,-987.30,219.24,5.25,0.34,0.38
3344,764.46,764.95,756.23,757.34,760.75,-103.03,-986.33,212.40,4.13,-0.21,-0.22
3375,764.60,765.03,756.23,757.29,760.79,-92.29,-997.56,213.87,1.40,-0.56,-2.15
3405,764.68,764.95,756.27,757.32,760.80,-94.73,-996.09,223.14,5.73,-2.40,0.24
3436,764.76,764.97,756.27,757.30,760.83,-94.73,-983.89,242.19,4.32,-1.61,-1.08
3467,764.82,764.98,756.26,757.34,760.85,-101.07,-984.37,228.52,2.91,2.74,-1.30
3498,764.78,765.08,756.23,757.38,760.87,-83.50,-989.75,226.56,3.52,0.36,-3.37
3529,764.89,765.08,756.24,757.31,760.88,-102.05,-978.52,238.77,1.06,1.55,0.55
3560,764.98,765.11,756.28,757.39,760.94,-83.01,-990.23,223.63,-0.05,0.45,-1.92
3591,765.07,765.12,756.24,757.33,760.94,-91.31,-990.23,229.49,0.74,0.11,1.73
3622,765.06,765.09,756.26,757.34,760.94,-107.91,-986.33,227.54,0.40,1.68,1.94
3653,765.10,765.23,756.20,757.35,760.97,-80.57,-985.84,244.14,-0.80,-0.18,-2.95
3684,765.19,765.25,756.25,757.32,761.00,-109.86,-1001.46,228.52,-1.35,1.63,-0.60
3715,765.24,765.26,756.21,757.26,760.99,-114.75,-992.68,217.77,0.21,-0.85,2.15
3746,765.50,765.28,756.26,757.34,761.09,-96.19,-994.63,227.05,-0.49,2.15,0.57
3777,765.51,765.34,756.17,757.35,761.10,-96.68,-987.30,224.61,1.62,1.98,-1.73
3808,765.71,765.34,756.30,757.32,761.17,-113.28,-1000.00,219.73,0.80,2.14,-1.29
3839,765.80,765.40,756.30,757.34,761.21,-96.19,-961.91,207.03,7.18,0.25,-0.37
3870,765.88,765.46,756.24,757.35,761.23,-97.66,-982.42,246.09,2.05,-2.23,-1.11
3901,765.94,765.42,756.25,757.36,761.24,-95.70,-998.05,236.33,0.48,-0.23,-0.02
3932,766.05,765.36,756.24,757.34,761.25,-87.40,-981.93,237.30,3.78,0.43,-0.81
3963,766.17,765.42,756.23,757.31,761.29,-92.29,-982.91,245.12,3.70,1.63,0.61
