currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
19249,803.91,760.4,753.04,762.51,769.97,-38.57,-802.25,621.58,-1.18,-1.24,0.57,3851,0,18.6185,9.7137,-310.172,21138.5,-40964.5,694.639,-132.07,-68.1508,0,56
19280,801.85,760.35,753.1,762.5,769.45,-39.55,-806.15,625.98,-0.33,1.44,-1.35,3857,0,18.066,10.1155,-293.08,19282.2,-38897.9,680.042,-132.721,-65.7913,0,56
19311,800.32,760.39,753.09,762.49,769.07,-37.11,-814.94,633.3,-1.77,1.5,-0.01,3863,0,17.2723,10.3655,-279.594,17778.8,-37274.4,523.018,-133.316,-63.5878,0,56
19342,798.58,760.36,753.06,762.27,768.57,-44.43,-811.04,630.86,-3.14,3.02,-4.84,3869,0,16.5621,10.3053,-273.881,17064.8,-36610.2,393.427,-133.672,-62.3072,0,56
19373,796.61,760.29,753.08,762.02,768,-37.6,-817.38,630.86,-5.25,3.69,-0.61,3876,0,15.3465,10.0146,-270.174,16554.6,-36303.8,57.1945,-134.372,-61.274,0,56
19404,795.33,760.37,753.14,761.89,767.68,-29.3,-819.34,615.23,-1.78,1.64,-2.12,3882,0,14.4252,8.60441,-261.819,15864.4,-35292,-218.627,-134.795,-60.5929,0,56
19435,795.12,760.39,753.09,761.93,767.63,-41.99,-801.27,620.12,0.92,-1.16,-1.04,3888,0,14.633,7.69492,-251.111,14988,-33802.3,-133.079,-134.611,-59.6866,0,56
19466,795.31,760.39,753.03,761.89,767.66,-41.5,-827.64,620.12,-0.31,1.24,-1.99,3894,0,15.6617,7.12922,-246.067,14554.8,-33068.4,-120.311,-134.388,-59.1495,0,56
19497,794.73,760.37,753.06,761.94,767.53,-30.27,-800.29,633.79,3.16,2.03,-0.33,3900,0,15.2321,6.1139,-247.751,14968.2,-33379.9,-164.704,-134.732,-60.416,0,56
19528,794.74,760.39,753.05,762.04,767.56,-34.18,-806.64,631.84,0.92,1.97,-2.06,3907,0,15.0731,5.73633,-249.936,15277.2,-33596.5,-91.5205,-134.42,-61.1242,0,56
19559,795.6,760.34,753.11,761.98,767.76,-42.97,-819.82,615.72,-0.17,1.7,0.64,3913,0,14.6547,5.96238,-248.89,14890,-33597.6,-356.146,-134.99,-59.8257,0,56
19592,796.42,760.38,753.1,762.15,768.01,-48.83,-821.78,622.56,-0.47,0.44,-2.49,3919,0,14.6257,6.02237,-253.231,15217,-34066.2,-298.717,-134.526,-60.0914,0,56
19623,797.21,760.4,753.04,762.26,768.23,-27.34,-809.08,624.51,0.82,-0.32,-0.5,3926,0,15.5232,5.30226,-261.311,16134.2,-34941.1,-26.4356,-133.714,-61.7432,0,56
19654,798.02,760.4,753.13,762.29,768.46,-38.09,-815.43,627.93,-2.18,-0.05,0.03,3932,0,16.3077,5.0283,-266.695,16747.8,-35548.5,-106.471,-133.292,-62.7976,0,56
19685,799.05,760.39,753.09,762.38,768.73,-40.04,-812.5,625,-0.43,-1.03,-1.49,3938,0,16.4895,5.18216,-274.511,17365.1,-36565.8,-13.6657,-133.204,-63.2583,0,56
