currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
15546,815.48,764.19,752.82,754.34,771.71,0.98,-1060.55,619.63,-55.67,4.74,44.27,3110,0,59.6036,-17.7031,-384.839,26890,4725.69,6695.34,12.2795,-69.8758,0,72
15576,816.2,763.43,752.78,754.3,771.68,-157.23,-772.95,538.57,-21.89,5.12,21.27,3116,0,51.2483,-28.2409,-352.465,31084,3816.11,7104.27,10.8266,-88.1933,0,72
15606,815.79,763.31,752.78,754.45,771.58,-170.41,-782.23,536.62,14.76,-0.69,-15.16,3122,0,46.8873,-33.941,-333.052,33728.3,3202.9,7533.87,9.61666,-101.271,0,72
15637,814.79,764.06,753.05,756.72,772.15,-45.41,-807.13,600.1,59.56,-22.81,-54.59,3128,0,45.3732,-34.7955,-317.679,33859,2774.22,7287.87,8.73274,-106.583,0,72
15668,810.28,765.79,753.72,760.76,772.64,-137.21,-916.02,574.22,-1.11,15.63,-13.98,3135,0,45.4579,-31.5303,-311.78,32635.8,2659.38,7186.03,8.52967,-104.676,0,72
15698,805.78,767.16,754.16,763.01,772.53,-82.52,-905.76,556.64,-2.47,11.38,-15.71,3141,0,47.7213,-26.6603,-337.557,30059.9,3611.72,7145.63,10.6967,-89.0734,0,72
15729,803.71,767.77,754.66,764.72,772.71,-51.27,-873.05,551.76,-3.34,2.68,-6.65,3147,0,53.2889,-9.2579,-379.483,23645.9,4363.29,6333.15,11.4981,-62.3152,0,72
15760,802.95,768.2,755.01,765.96,773.03,-35.64,-863.28,546.87,2.57,2.64,-2.31,3153,0,61.9218,0.846458,-400.854,18748.2,5018.03,5660.68,12.5182,-46.7718,0,72
15790,803.63,768.51,755.28,766.77,773.55,-38.09,-862.79,560.55,3.76,1.6,-5.72,3159,0,68.071,1.88573,-420.514,16655.9,5273.29,5140.1,12.5401,-39.609,0,72
15821,805.13,768.73,755.36,767.61,774.21,-28.32,-849.61,574.22,9.9,-1.55,-4.24,3165,0,72.0034,1.04178,-444.369,15767.8,5524.62,4714.07,12.4325,-35.4841,0,72
15851,805.57,768.83,755.3,767.72,774.36,-5.86,-826.17,605.47,3.57,-1.55,-1.15,3171,0,78.1,-0.617439,-473.853,16289.1,5629.67,4245.44,11.8807,-34.3757,0,72
15882,805.25,768.95,755.28,767.38,774.22,-17.58,-854,584.47,-1.24,2.73,-2.23,3177,0,83.5779,-2.45368,-502.398,17555,5520.89,3840.86,10.9891,-34.9425,0,72
15913,805.37,768.91,755.16,766.74,774.05,-15.14,-859.86,574.71,-0.19,2.25,0.77,3184,0,85.2553,-1.55828,-511.956,17832.3,5495.69,3606.61,10.7347,-34.8318,0,72
15944,806.25,768.97,755.14,766.15,774.13,-33.2,-843.26,591.31,0.23,5.99,-0.24,3190,0,83.0989,-1.19564,-504.37,17680.4,5421.04,3377.93,10.7482,-35.0545,0,72
15975,806.26,769.01,755.01,765.3,773.89,-21.97,-849.61,578.61,-5.49,2.64,-2.68,3196,0,82.2964,-2.03478,-500.67,18133.5,5455.2,3509.53,10.8958,-36.2185,0,72
16006,805.32,768.9,754.9,764.44,773.39,-23.93,-855.47,562.01,-7.67,3.48,-0.96,3202,0,83.5276,-4.52275,-500.911,19088.8,5327.32,3292.72,10.6353,-38.1081,0,72
16037,803.41,768.52,754.71,763.67,772.58,-28.32,-850.1,574.71,-7.31,3.32,-0.64,3208,0,82.4898,-5.75292,-491.229,19357.4,5305.29,3061.01,10.8001,-39.4061,0,72
16068,799.79,768.16,754.74,763.81,771.62,-35.64,-857.91,551.76,-5.08,-0.93,-1.3,3215,0,78.4874,-6.63632,-461.588,18711.6,4900.38,2795.56,10.6163,-40.5376,0,72
16099,796.37,767.82,754.74,763.98,770.73,-18.55,-839.84,581.54,-3.07,0.71,0.02,3221,0,71.4174,-7.85364,-424.426,17528.7,4266.28,2474.78,10.0518,-41.2999,0,72
16130,796.55,767.95,754.86,764.67,771.01,-4.88,-831.54,581.05,6.53,-1.01,-0.19,3227,0,63.4567,-4.7872,-388.14,15004.9,3504.7,2174.43,9.02913,-38.6578,0,72
16160,800.91,768.38,755.12,765.77,772.54,-39.55,-862.3,555.18,9.88,-5.02,0.31,3233,0,57.3001,-0.954505,-366.696,13109.2,3123.17,2169.42,8.51698,-35.7492,0,72
16191,805.3,768.88,755.25,766.4,773.96,-18.55,-852.05,572.75,6.91,-4.71,0.1,3239,0,59.147,-0.258118,-382.865,13688.4,3197.35,2315.92,8.35065,-35.752,0,72
16222,809.36,769.36,755.44,766.86,775.25,-21.48,-845.7,595.7,8.19,-1.7,-0.53,3245,0,69.5859,-2.95241,-443.753,16847.4,3989.68,3067.96,8.99052,-37.9651,0,72
16253,812.37,769.72,755.52,766.83,776.11,-25.88,-835.45,596.68,3.51,0.08,-0.79,3252,0,83.343,-1.60506,-510.457,19685.2,5077.05,3855.35,9.94563,-38.564,0,72
16284,814.43,770.08,755.5,766.75,776.69,-14.16,-849.61,583.01,-1.25,-0.45,0.15,3258,0,93.0325,-3.25338,-553.93,22015.5,5944.2,4516.69,10.7309,-39.7442,0,72
16317,816.07,770.24,755.55,766.66,777.13,-19.04,-827.64,612.79,0.18,-0.07,-0.73,3264,0,101.807,-3.95355,-580.554,23514.9,6718.41,4725.75,11.5723,-40.5042,0,72
16348,815.86,770.28,755.52,766.38,777.01,-47.85,-899.9,548.83,-4.56,0.4,0.35,3271,0,108.349,-4.65312,-593.196,24544.2,7194,4986.95,12.1275,-41.3762,0,72
16379,808.1,769.7,755.33,765.74,774.72,-31.74,-886.23,582.03,-8.06,1.24,0.27,3277,0,113.539,-7.4488,-606.708,25740.2,7492.79,5239.37,12.3499,-42.4259,0,72
16410,798.97,768.59,755.08,764.54,771.8,-17.58,-827.15,581.54,-8.6,1.55,1.38,3283,0,115.092,-7.39483,-590.211,24514.6,7511.15,5341.14,12.7262,-41.5346,0,72
16441,793.14,767.62,754.73,762.66,769.54,-10.25,-816.41,609.86,-11.15,-0.73,2.49,3289,0,92.8147,3.47423,-501.879,18041,5952.79,4552.57,11.8608,-35.9438,0,72
16472,789.38,767.11,754.33,761.12,767.98,-22.95,-843.75,603.03,-12.6,2.44,0.59,3295,0,65.8342,7.79347,-403.76,12625.6,3801.81,3631.44,9.41502,-31.2694,0,72
16503,786.11,766.85,754.16,760.19,766.83,-29.3,-853.03,547.85,-12.11,3.4,1.09,3302,0,47.0042,3.49319,-324.544,10167,2177.51,3247.56,6.70771,-31.3278,0,72
16534,783.9,766.74,754.06,759.84,766.14,-33.2,-872.07,549.8,-7.08,1.14,0.05,3308,0,41.4118,-3.7682,-276.337,9583.01,1984.03,3298.62,7.18001,-34.6795,0,72
16564,781.92,766.71,754.07,759.68,765.6,-21,-863.28,561.52,-4.69,1.63,-2.27,3314,0,39.2065,-6.84159,-243.369,8755.04,1864.5,3219.11,7.66129,-35.9745,0,72
16595,778.38,766.58,754.05,759.52,764.63,-27.34,-868.16,562.99,-9.2,4.79,-4.26,3320,0,35.6377,-7.39065,-227.034,8186.42,1612.77,2912.03,7.10355,-36.058,0,72
16626,773.27,766.43,753.88,759,763.14,-9.77,-839.84,576.66,-17.22,7.44,-4.89,3326,0,29.8625,-6.45074,-215.86,7426.82,1353.97,2661.14,6.27238,-34.4052,0,72
16657,769.66,766.3,753.8,758.5,762.06,-15.63,-885.74,534.18,-17.45,3.24,-1.99,3332,0,24.2947,-3.30708,-195.674,5686.83,959.169,2321.36,4.90127,-29.0604,0,72
16688,767.92,766.1,753.71,758.28,761.5,-32.71,-884.77,538.09,-4.95,-0.84,-0.82,3339,0,19.2721,0.547303,-163.926,3247.9,725.466,1908.77,4.42535,-19.811,0,72
16719,767.8,765.75,753.73,758.21,761.37,-27.83,-870.61,535.16,0.47,-0.38,2.73,3345,0,18.0418,0.529167,-145.77,2289.07,560.853,1772.05,3.84773,-15.7029,0,72
16750,768.12,765.41,753.75,758.08,761.34,-33.69,-860.35,536.13,3.43,-2.98,2.71,3351,0,16.6283,0.230032,-136.568,2131.68,503.902,1675.38,3.68972,-15.609,0,72
