currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
17610,800.91,767.86,753.98,757.43,770.04,-26.37,-859.86,548.83,-3.88,2.85,-0.32
17641,800.93,767.93,753.97,757.36,770.05,-33.69,-871.58,557.62,-0.87,-1.4,0.9
17672,801.07,767.95,754,757.47,770.12,-21.97,-868.65,563.96,1.96,-2.09,-0.69
17703,801.46,767.98,754.01,757.7,770.29,-16.11,-849.12,566.41,-1.21,-2.6,-1.71
17734,801.62,768.12,754.02,757.76,770.38,-24.9,-859.86,575.2,-1.73,-2.11,-2.76
17765,801.64,768.3,754.03,757.75,770.43,-29.3,-857.91,551.76,-0.24,-1.33,-0.82
17796,801.93,768.32,754.09,757.8,770.53,-20.51,-858.4,565.43,-0.27,-2.4,-1.83
17826,802.34,768.31,753.99,757.75,770.6,-22.46,-850.59,557.13,2.77,-0.36,-2.37
17857,803.04,768.29,753.98,757.58,770.72,-24.41,-836.43,568.36,2.8,-2.67,0.58
17888,804.13,768.27,753.83,756.88,770.77,-17.58,-859.37,572.75,8.42,-4.02,3.54
17919,806.38,768.21,753.37,755.52,770.87,5.86,-827.15,596.68,11.08,-10.63,7.34
17950,811.18,767.12,753,754.76,771.51,11.23,-831.54,574.22,-12.99,-6.74,21.82
17981,815.03,766.11,752.9,754.65,772.17,-130.37,-810.55,548.34,-24.4,7.05,14.15
18012,815.14,765.85,752.78,754.57,772.09,-35.64,-878.91,547.36,-6.56,-1.37,2.72
18043,814.97,765.82,752.87,754.87,772.13,-61.04,-859.86,543.95,11.33,-1.39,-6.52
18074,813.4,766.36,753.24,756.03,772.26,-68.36,-850.59,554.2,19.58,-2.27,-13.58
18105,809.63,767.7,753.63,757.82,772.2,-24.41,-931.64,554.2,8.15,9.53,-16.05
18136,806,768.47,753.91,758.84,771.81,-37.6,-869.14,548.34,1.77,6.73,-11.98
18167,804.2,768.9,754.17,759.4,771.67,-34.67,-863.28,565.92,0.27,5.49,-5.41
18197,803.75,769.16,754.3,759.66,771.72,-23.44,-845.7,569.34,2.22,1.48,-4.75
18228,803.71,769.42,754.29,759.69,771.78,-16.11,-867.68,560.06,-0.85,2.93,-2.63
18259,803.52,769.59,754.34,759.64,771.77,-16.11,-860.35,561.52,-0.96,2.41,-2.08
18290,803.5,769.63,754.32,759.54,771.75,-28.32,-855.47,569.34,3.46,0.18,0.29
18321,803.48,769.61,754.38,759.48,771.74,-25.88,-849.12,563.48,0.99,2.51,-3.15
18352,803.27,769.62,754.4,759.63,771.73,-22.95,-853.03,581.54,-0.73,-0.06,-1.47
18383,802.36,769.76,754.48,759.66,771.56,-18.07,-853.52,566.89,-1.4,-1.94,-3.15
18414,801.49,769.77,754.52,759.61,771.35,-27.34,-870.61,564.45,-0.69,0.68,-1.28
18445,800.51,769.85,754.56,759.68,771.15,-19.04,-850.59,567.38,0.28,0.03,-2.14
18476,799.97,769.81,754.46,759.74,770.99,-18.07,-858.4,556.64,1.82,1.94,-1.89
18507,799.58,769.83,754.55,759.82,770.95,-27.34,-857.42,562.99,-0.38,1.27,-2.27
18538,798.77,769.97,754.55,759.92,770.8,-19.04,-850.1,576.66,-3.31,-1,-0.47
18569,797.67,769.91,754.65,760.04,770.57,-25.39,-861.33,566.89,-0.69,1.5,0.73
18599,796.57,770.16,754.64,760.13,770.38,-26.37,-851.07,558.59,-1.13,-0.97,-2.75
18630,795.34,770.24,754.7,760.26,770.14,3.42,-849.12,566.89,-1.27,-0.11,-3.27
18660,794.96,770.38,754.7,760.31,770.09,-26.86,-852.54,566.89,-1.59,0.28,1.32
18690,794.62,770.39,754.76,760.19,769.99,-10.74,-851.56,562.01,-1.07,0.52,0.37
18721,794.6,770.39,754.72,760.06,769.94,-12.7,-860.35,568.85,-2.57,-0.55,-1
18751,794.91,770.36,754.63,759.78,769.92,-17.58,-840.33,566.41,1.47,-1.11,1.49
18782,795.67,770.34,754.56,759.56,770.03,-12.7,-857.91,563.48,1.76,-3.49,0.5
18813,796.56,770.21,754.5,759.23,770.13,-21.97,-850.59,553.71,0.22,0.91,2.35
18844,797.63,770.09,754.52,758.86,770.27,-21,-852.05,562.01,0.49,-0.48,-1.71
18874,798.24,770.08,754.33,758.5,770.29,-11.23,-856.93,562.99,-2.23,-0.74,-1.79
18905,798.74,770.14,754.29,758.25,770.35,-14.65,-856.93,550.29,-1.89,2.68,0.29
18936,799.66,770.01,754.34,758.08,770.53,-27.34,-860.84,565.92,0.74,-0.46,0.5
18966,800.59,769.84,754.26,757.86,770.64,-28.32,-859.86,551.27,0.28,-1.54,-0.75
18997,801.88,769.73,754.09,757.26,770.74,-23.44,-869.63,551.76,5.39,-7.04,1.68
19028,803.56,769.45,753.92,756.66,770.9,-15.14,-847.17,566.41,3.54,-3.69,3.63
19059,804.55,769.13,753.81,756.4,770.97,-28.81,-865.23,560.06,1.81,-3.36,1.86
19090,805.36,769,753.73,756.07,771.04,-10.74,-846.68,569.34,-0.01,-1.68,1.94
19121,806.53,768.75,753.68,755.75,771.18,-30.27,-858.89,572.75,-0.35,-1.82,2.79
19152,807.44,768.36,753.64,755.52,771.24,-25.88,-852.05,560.06,-0.15,-5.48,6.24
19183,808.89,768.04,753.53,755.19,771.41,-17.58,-847.66,562.99,1.27,-2.75,1.49
19214,810.28,767.84,753.5,755.11,771.68,-12.7,-853.52,565.43,0.4,-3.37,0.72
19245,810.03,767.53,753.53,755.05,771.53,-26.37,-860.35,572.75,-2.29,-0.49,1.63
19276,810.19,767.41,753.44,754.92,771.49,-12.21,-871.58,554.2,-3.85,1.25,0.73
19307,809.29,767.14,753.37,754.8,771.15,-24.9,-853.52,548.83,-3.29,1.22,-0.61
19338,808.59,766.89,753.35,754.8,770.91,-32.23,-871.09,549.8,-4.47,0.51,0.35
19368,808.49,766.92,753.41,754.96,770.95,-47.85,-857.42,541.5,-3.13,0.48,-3.56
19399,808.05,767.04,753.36,755,770.86,-23.44,-846.19,554.2,-5.93,1.44,-2.8
19430,807.3,767.31,753.48,755.29,770.84,-30.76,-832.52,585.45,-0.21,7.66,-7.31
19461,807.48,767.85,753.56,755.64,771.13,-28.32,-898.44,519.04,-0.48,7.74,-6.96
19492,807.32,768.16,753.56,755.9,771.24,-31.25,-887.7,532.23,-3.02,7.95,-5.84
19523,806.06,768.46,753.7,756.37,771.15,-30.27,-864.75,536.13,-4.4,3.82,-4.99
19554,805.48,768.79,753.82,757.04,771.28,-28.81,-852.05,541.02,2.11,2.44,-2.21
19585,805.36,769.09,753.92,757.53,771.48,-10.74,-841.8,581.05,-1.32,1.06,-2.43
19616,803.52,769.36,753.98,758.02,771.22,-35.64,-886.23,540.53,-4.83,1.46,-2.68
19647,801.82,769.73,754.18,758.2,770.98,-34.18,-872.56,551.27,-3.6,3.85,-5.71
19678,802.17,770.61,754.24,758.09,771.28,-17.58,-862.79,549.32,2.34,1.24,-5.45
19709,803.11,771.17,754.28,757.73,771.57,-18.55,-877.93,557.62,0.44,0.82,-2.39
19740,802.73,771.49,754.34,757.25,771.46,-19.53,-868.16,546.87,-1.06,0.53,-3.39
19771,803.2,771.78,754.26,756.73,771.49,-15.14,-861.82,557.13,0.12,-1.47,-1.94
19802,805.3,772.08,754.31,756.53,772.06,-11.72,-845.21,579.59,6.47,-1.42,-1.3
19833,805.07,772.04,754.42,756.6,772.03,-2.93,-885.74,548.83,1.82,-2.91,0.85
19864,804.92,772.06,754.49,756.75,772.06,-21,-858.89,572.75,3.54,-2.9,-0.33
