currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1939,768.31,769.51,754.02,759.23,762.77,-17.09,-866.70,567.87,-0.48,1.61,0.43
1970,768.27,769.52,753.95,759.13,762.72,-22.46,-863.28,550.78,-0.58,2.08,-2.32
2001,768.23,769.60,753.89,759.15,762.72,-8.30,-874.02,561.52,-2.65,0.08,-1.59
2032,768.11,769.51,753.93,759.15,762.68,-21.97,-869.63,557.62,1.86,-0.73,-1.40
2063,768.19,769.49,753.99,759.10,762.69,-26.37,-859.86,551.27,-0.37,-0.47,0.27
2094,767.98,769.49,754.00,759.14,762.65,12.21,-884.28,551.27,-2.34,0.82,-1.19
2125,767.86,769.46,754.02,759.15,762.62,-11.72,-869.14,570.31,-0.40,1.92,0.15
2156,767.81,769.46,753.93,759.06,762.57,-9.77,-858.89,567.87,0.36,-2.94,-0.99
2187,767.81,769.46,753.85,759.07,762.55,-11.23,-860.35,553.71,1.02,-2.73,-0.01
2218,767.90,769.41,754.00,759.10,762.60,-4.88,-873.05,562.50,2.34,-1.33,-1.26
2249,767.91,769.46,753.98,759.14,762.62,-13.18,-845.21,562.99,0.57,-4.24,0.21
2280,767.98,769.53,753.94,759.15,762.65,-22.95,-861.33,551.76,2.28,-2.50,-0.49
2311,768.02,769.50,753.95,759.17,762.66,-14.65,-854.00,550.78,0.33,0.07,2.17
2342,768.01,769.54,753.91,759.16,762.66,-23.93,-869.63,558.11,-0.77,-0.96,-0.47
2373,768.13,769.51,754.04,759.17,762.71,-15.14,-853.03,560.55,0.84,-0.44,0.95
2404,768.17,769.52,753.95,759.18,762.70,-15.63,-867.68,546.39,1.26,0.01,0.78
2435,768.17,769.53,754.01,759.15,762.71,-5.86,-867.19,539.55,-2.13,1.69,-1.71
2466,768.18,769.54,753.94,759.13,762.70,250.98,-902.34,511.72,-2.74,4.24,3.58
2497,768.42,769.65,754.00,759.17,762.81,-13.18,-726.56,627.93,3.07,-0.71,1.71
2528,768.47,769.70,753.85,759.13,762.79,-23.93,-875.98,551.76,4.22,-1.27,-1.80
2559,768.42,769.72,753.97,759.12,762.81,-20.02,-851.56,556.15,0.15,0.15,-0.44
2590,768.43,769.69,753.96,759.22,762.82,-21.00,-854.98,557.62,-1.32,1.52,-0.85
2620,768.39,769.69,753.98,759.21,762.82,-13.18,-868.65,558.11,-0.98,2.95,-1.89
2651,768.47,769.69,753.95,759.19,762.82,-4.88,-895.02,531.25,0.19,1.26,0.02
2683,768.40,769.59,753.98,759.22,762.80,-11.23,-876.46,570.80,-0.59,-3.56,-4.43
2713,768.42,769.56,753.95,759.19,762.78,23.93,-903.81,501.46,-2.30,7.56,-0.63
2744,768.36,769.53,753.96,759.19,762.76,-32.71,-835.94,555.66,-1.81,-0.89,0.89
2775,768.38,769.58,753.99,759.16,762.78,-13.67,-870.61,566.89,0.12,0.65,-1.18
2806,768.35,769.60,753.98,759.15,762.77,-10.25,-870.12,546.87,1.19,1.75,0.38
2837,768.28,769.52,753.97,759.12,762.72,-34.18,-847.66,562.50,-0.99,0.71,-2.12
2868,768.37,769.62,753.99,759.17,762.79,-24.41,-860.84,563.96,-1.50,0.27,-0.16
2899,768.29,769.56,753.98,759.17,762.75,-20.51,-852.05,554.69,-0.69,0.82,-1.38
2930,768.29,769.61,753.96,759.16,762.75,-17.58,-859.37,549.80,-0.95,1.13,-0.63
2961,768.30,769.49,754.00,759.12,762.73,-7.81,-853.52,550.29,-0.33,0.69,-0.68
2992,768.26,769.54,753.96,759.10,762.72,-4.88,-854.98,554.20,-1.12,1.44,-0.98
3023,768.24,769.55,753.97,759.15,762.72,-19.53,-874.02,559.08,-0.50,-0.27,0.87
3053,768.32,769.58,754.03,759.20,762.78,-30.76,-869.14,549.32,0.37,-4.27,-1.46
3084,768.34,769.50,753.90,759.16,762.73,-22.95,-862.30,552.73,-0.58,-1.97,-0.70
3114,768.33,769.55,753.99,759.10,762.74,-12.70,-862.79,541.50,-0.29,1.39,-1.18
3144,768.27,769.58,753.96,759.13,762.73,-9.77,-869.63,565.43,-1.93,-0.15,1.31
3175,768.27,769.53,753.95,759.18,762.73,-7.32,-863.77,543.46,-1.34,-1.47,-1.16
3206,768.29,769.55,753.94,759.19,762.74,-21.00,-866.70,568.85,-1.85,0.95,0.58
3237,768.27,769.54,753.93,759.18,762.73,-16.60,-860.84,564.94,-0.80,-0.92,1.35
3267,768.28,769.49,753.97,759.16,762.72,-25.39,-852.05,559.08,0.10,0.94,-0.76
3298,768.25,769.51,753.95,759.12,762.71,-21.97,-875.00,560.06,-0.72,1.23,-1.19
3329,768.33,769.54,753.94,759.15,762.74,-20.51,-856.45,555.18,0.82,0.60,1.08
3359,768.27,769.46,753.94,759.17,762.71,-18.55,-848.63,564.45,0.37,-0.18,-0.40
3390,768.25,769.50,753.85,759.18,762.70,-17.58,-862.79,556.64,-0.63,1.22,-2.15
3421,768.26,769.50,753.95,759.28,762.75,-17.09,-871.58,557.62,-0.59,-0.43,-0.49
3452,768.17,769.44,754.03,759.23,762.72,-21.00,-857.42,554.20,-0.15,-3.09,0.33
3483,768.19,769.48,754.00,759.24,762.73,-26.86,-867.19,555.18,-1.91,0.22,0.52
3513,768.04,769.43,753.96,759.18,762.65,-19.04,-862.30,550.29,1.24,-0.25,-1.18
3545,768.03,769.45,754.01,759.18,762.67,-0.98,-855.96,555.66,-1.78,-0.44,-1.94
3576,768.01,769.42,754.00,759.13,762.64,-11.23,-858.89,543.46,-0.86,1.08,2.11
3606,768.00,769.41,753.89,759.17,762.62,-13.67,-877.44,546.87,-1.02,0.86,0.09
3637,767.92,769.41,753.99,759.22,762.63,-18.07,-865.23,560.55,-1.63,-0.77,1.20
3669,768.02,769.40,753.97,759.14,762.63,-16.11,-857.42,558.59,0.76,-1.09,-1.31
3699,768.10,769.41,753.96,759.22,762.67,-27.34,-871.58,558.59,1.56,-0.12,-0.21
3730,768.37,769.48,753.99,759.27,762.78,-12.70,-854.98,560.06,1.05,0.03,-1.64
