currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
13072,779.24,768.19,757.66,756.7,765.45,-38.09,-889.16,470.7,-14.05,15.24,-7.59,-176.86,2615,0,70,66.2212,-2.79382,-529.035,33811.8,-26437,2152.54,-49.9736,-63.9156,0
13104,780.83,772.15,758.38,759.6,767.74,-28.32,-931.15,451.17,8.58,4,-8.07,-238.9,2622,0,70,49.4466,-2.60728,-395.094,25474.4,-19984.5,1271.44,-50.5832,-64.4703,0
13137,785.34,775.48,759.14,763.08,770.76,3.42,-827.15,578.12,3.89,-4.08,-0.66,-313.24,2628,0,70,33.7711,2.30264,-278.246,16746.5,-14251.6,19.7828,-51.2183,-60.1689,0
13172,790.01,778.45,759.84,766.01,773.58,-33.69,-894.53,625.49,-11.18,1.27,-2.38,-378.92,2635,0,70,20.4099,4.45749,-174.342,9013.92,-8812.82,-603.151,-50.5469,-51.6913,0
13205,791.26,781.48,760.5,767.52,775.19,-21,-864.26,557.13,5.21,-2.6,-3.77,-413.35,2642,0,70,10.5928,2.42153,-107.016,4979.25,-5319.71,-628.835,-49.7073,-46.5228,0
13238,789.58,784.56,761.08,768.83,776.01,-43.95,-857.42,531.74,-4.27,1.73,-6.1,-437,2649,0,70,5.21123,0.435991,-63.1841,2877.85,-2959.96,-244.133,-46.8336,-45.5461,0
13271,786.53,787.32,761.79,770.52,776.54,-19.53,-875.49,537.6,-0.4,0.26,-4.92,-455.88,2655,0,70,2.28514,1.5375,-36.6274,1582.1,-1671.33,-194.11,-45.6364,-43.1928,0
13437,774.08,794.55,763.76,769.82,775.55,-9.77,-876.46,548.34,4.8,-1.16,0.6,-411.77,2688,0,70,3.21199,0.901803,-33.8414,2465.84,-1235.42,628.159,-36.5058,-72.9316,0
13470,774.52,794.46,763.55,768.16,775.17,-11.72,-872.07,543.95,3.02,-2.62,-1.37,-393.37,2695,0,70,5.32285,2.58873,-51.3018,3003.22,-2141.84,182.704,-41.754,-58.5518,0
13503,774.94,794.27,763.31,766.17,774.67,-15.63,-882.81,546.87,4.19,0.46,0.99,-369.98,2702,0,70,9.80812,2.84866,-74.4816,3969.64,-3137.74,-217.938,-42.1345,-53.311,0
13536,775.77,793.67,763.1,763.97,774.13,-21,-864.75,550.29,1.5,0.6,-2.43,-340.92,2708,0,70,13.6894,1.45893,-95.6221,5443.11,-4112.21,-222.906,-42.9981,-56.9018,0
13571,777.01,792.92,762.91,761.98,773.71,-20.51,-864.75,550.78,3.21,0.83,0.6,-314.51,2715,0,70,18.1333,-0.193425,-131.798,8550.46,-6115.25,-89.9179,-46.3942,-64.8642,0
13604,778.07,792.31,762.65,760.42,773.36,-19.53,-860.84,550.78,4.09,-0.72,-1.18,-296.67,2722,0,70,24.9098,-1.22376,-181.085,12134.5,-8704.4,33.9228,-48.0602,-67.0101,0
13637,778.77,791.45,762.48,758.83,772.88,-27.34,-865.23,548.83,3.72,1.08,0.34,-273.25,2728,0,70,30.6333,-2.50082,-221.678,15075.7,-10763.3,158.486,-48.5535,-68.0064,0
13670,779.68,790.78,762.34,757.6,772.6,-9.77,-870.61,553.71,5.02,1.52,-0.55,-256.42,2735,0,70,37.6362,-2.27554,-263.241,17574.8,-12751.6,346.848,-48.4422,-66.7647,0
13703,781.09,789.81,762.22,756.42,772.39,-15.63,-875.49,560.06,5.64,1.08,1.48,-238.98,2742,0,70,42.5134,-3.0546,-299.261,19830.8,-14542.6,445.462,-48.5945,-66.2646,0
13738,782.5,788.89,761.91,755.2,772.12,-24.41,-855.96,561.04,4.32,-1.66,-0.16,-226.16,2749,0,70,46.9442,-3.38233,-335.592,21893.2,-16301.3,429.393,-48.5746,-65.2391,0
13771,783.56,787.97,761.64,753.7,771.72,-21.48,-866.7,563.96,1.44,0.93,0.44,-207.06,2755,0,70,50.2383,-2.77625,-370.852,23769.6,-18083.3,-29.7751,-48.7613,-64.0954,0
13804,784.63,786.86,761.32,752.16,771.24,-13.18,-855.47,571.29,1.76,-1.46,-0.28,-187.2,2762,0,70,54.7551,-3.19852,-406.187,25494.3,-19639.3,-27.3502,-48.3508,-62.7649,0
13836,785.56,785.17,760.88,750.54,770.54,-18.55,-868.16,562.5,-0.6,3.55,2.78,-163.95,2768,0,70,57.9724,-3.94443,-435.903,27087.2,-20982.7,34.1292,-48.1365,-62.1414,0
13869,786.25,783.03,760.59,749.62,769.87,-24.9,-871.58,539.55,1.73,-1.03,0.88,-142.67,2775,0,70,60.7055,-5.24661,-458.582,27626.4,-21747.7,-52.27,-47.424,-60.2441,0
13902,786.63,780,760.2,748.55,768.85,-16.11,-845.7,576.17,4.56,0.15,4.44,-113.7,2781,0,70,62.3762,-5.15881,-475.894,27896.7,-22511.5,-226.192,-47.3035,-58.6199,0
13938,786.76,776.7,759.55,745.24,767.06,-2.44,-869.63,575.68,2.69,3.73,3.69,-55.31,2789,0,70,61.1243,-3.32139,-483.094,26791.5,-22663.8,-526.716,-46.914,-55.4582,0
13970,783.05,772.27,758.7,741.02,763.76,-53.22,-878.91,530.27,-11.79,1.27,3.73,33.78,2795,0,70,58.4052,-2.02612,-479.73,25315.4,-22490.1,-979.036,-46.8808,-52.7701,0
14003,775.24,768.07,758.03,737.88,759.8,-27.34,-825.2,570.8,-13.67,-0.66,1.86,124.1,2802,0,70,56.5538,-0.353023,-475.555,23827.3,-22283.8,-1085.08,-46.8587,-50.1038,0
14036,766.74,764.64,757.39,735.43,756.05,-19.53,-876.95,508.3,-40.18,6.4,1.6,200.75,2808,0,70,53.8374,1.87805,-462.045,22066.5,-21616.3,-1273.64,-46.7837,-47.7579,0
14069,760.2,761.93,756.72,733.34,753.05,-14.65,-864.26,513.18,-14.44,-0.39,2.66,258.95,2815,0,70,49.6706,4.44785,-425.07,18319.7,-19788.4,-1497.36,-46.5525,-43.0953,0
14102,755.57,759.82,756.27,732.34,751,-15.63,-882.81,529.79,-29.14,-2.27,6.68,295.46,2821,0,70,45.6514,5.89175,-385.339,15099.5,-17822.8,-1432.74,-46.252,-39.1823,0
