currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
1829,782.31,766.86,754.60,753.12,764.22,-29.79,-871.58,547.36,-0.87,-0.31,2.06,-200.40
1861,782.29,766.85,754.55,753.15,764.21,-28.81,-866.70,535.64,-2.07,1.05,-2.38,-201.77
1893,782.31,766.81,754.61,753.08,764.20,-39.06,-867.19,530.76,0.68,-0.20,0.14,-198.95
1924,782.34,766.84,754.65,753.12,764.24,-37.11,-872.07,531.25,-0.37,-0.76,-0.45,-198.88
1956,782.39,766.81,754.58,753.15,764.23,-34.18,-864.26,541.02,-0.85,0.85,-2.16,-201.14
1988,782.38,766.85,754.61,753.11,764.24,-35.16,-871.09,535.64,-0.40,0.69,-1.38,-200.16
2020,782.32,766.94,754.63,753.15,764.26,-25.88,-869.14,537.60,0.63,0.50,1.99,-200.62
2051,782.29,766.97,754.59,753.11,764.24,-29.79,-866.21,532.23,-1.82,1.14,-0.36,-201.06
2083,782.24,766.92,754.62,753.12,764.23,-33.69,-872.07,530.27,-1.04,0.15,-1.24,-200.08
2115,782.22,766.88,754.51,753.20,764.20,-32.71,-879.88,544.92,-0.76,0.44,0.63,-203.49
2147,782.19,766.96,754.59,753.26,764.25,-32.71,-882.32,552.25,0.18,-0.56,-1.11,-203.10
2178,782.23,766.95,754.55,753.20,764.23,-33.20,-881.84,525.39,1.21,-0.52,-0.79,-203.23
2210,782.21,767.07,754.61,753.11,764.25,-25.88,-863.77,528.81,-1.05,-0.56,-1.76,-201.23
2242,782.23,767.00,754.64,753.11,764.24,-29.79,-866.21,541.02,-0.73,0.83,-0.20,-199.89
2274,782.23,767.05,754.61,753.16,764.26,-41.99,-874.51,524.41,-1.31,1.85,-0.71,-201.96
2305,782.23,767.06,754.68,753.18,764.29,-46.88,-872.07,529.30,-0.84,0.60,-1.14,-200.60
2337,782.09,767.11,754.59,753.19,764.25,-28.32,-874.51,535.16,0.63,-0.68,-2.57,-203.02
2369,782.08,767.26,754.64,753.28,764.31,-38.09,-865.72,524.90,1.61,-0.85,0.25,-204.02
2400,782.00,767.25,754.61,753.24,764.28,-34.18,-878.42,536.13,0.08,0.95,0.03,-203.73
2432,781.91,767.25,754.63,753.30,764.27,-33.69,-868.65,532.23,0.58,0.86,-1.60,-203.95
2464,781.91,767.33,754.58,753.26,764.27,-42.97,-875.00,540.04,-0.11,-1.95,-1.02,-205.13
2496,781.84,767.37,754.66,753.28,764.29,-38.57,-867.68,532.23,-1.00,-0.92,-1.88,-203.77
2527,781.76,767.37,754.64,753.22,764.25,-30.76,-867.68,531.25,-1.07,0.34,3.53,-203.12
2559,781.74,767.40,754.68,753.24,764.26,-30.76,-873.54,537.60,-1.92,0.50,-1.21,-202.47
2591,781.64,767.34,754.65,753.14,764.19,-28.81,-874.02,530.76,0.42,1.31,-1.88,-200.83
2624,781.71,767.40,754.68,753.21,764.25,-26.86,-862.30,534.18,0.58,0.47,-0.55,-202.00
2656,781.63,767.45,754.65,753.23,764.24,-32.71,-862.30,539.55,-1.90,2.46,-1.28,-203.14
2688,781.51,767.49,754.66,753.27,764.23,-45.41,-868.16,542.97,-0.05,1.79,-1.37,-203.24
2720,781.45,767.55,754.60,753.25,764.21,-22.46,-871.09,537.60,-2.11,0.81,-0.69,-204.91
2751,781.38,767.71,754.63,753.30,764.25,-32.71,-870.12,539.55,1.50,1.53,-3.08,-205.92
2783,781.22,767.68,754.73,753.32,764.23,-25.39,-875.00,537.60,-0.87,2.47,2.12,-202.90
2814,781.07,767.73,754.69,753.41,764.23,-38.09,-868.16,540.04,-1.17,-1.05,-1.28,-204.96
2845,780.91,767.87,754.76,753.44,764.24,-32.71,-869.14,543.46,-1.14,-1.26,-0.01,-204.37
2877,780.81,767.91,754.71,753.49,764.23,-30.27,-860.84,530.27,0.41,0.51,-1.40,-206.36
2908,780.67,768.04,754.72,753.44,764.22,-37.60,-869.63,535.64,-0.31,2.55,-3.01,-205.80
2939,780.54,768.01,754.73,753.51,764.20,-22.46,-865.72,539.06,-0.11,2.27,0.58,-206.02
2970,780.49,768.14,754.77,753.41,764.20,-29.79,-873.05,548.83,-0.11,2.19,-1.40,-204.35
3002,780.42,768.12,754.71,753.36,764.15,-30.27,-863.77,538.57,-0.35,0.92,-0.75,-204.61
3033,780.36,768.18,754.76,753.37,764.17,-33.20,-866.70,534.18,-1.23,-0.93,0.19,-203.84
3065,780.23,768.26,754.74,753.38,764.15,-25.39,-878.42,542.48,0.49,-1.13,-2.15,-204.83
3096,780.14,768.40,754.76,753.49,764.20,-38.09,-880.86,534.18,-2.53,-0.30,0.59,-206.67
3128,779.93,768.44,754.83,753.45,764.17,-43.46,-869.14,528.32,-0.54,0.17,-1.60,-204.06
3159,779.77,768.61,754.90,753.44,764.18,-26.86,-868.16,540.04,-0.49,1.92,1.68,-202.75
3191,779.62,768.74,754.82,753.43,764.15,-30.27,-865.23,536.62,0.37,0.95,-1.05,-205.21
3222,779.44,768.83,754.84,753.44,764.14,-26.37,-872.07,534.67,-0.66,1.57,-2.82,-205.16
3254,779.37,768.84,754.83,753.37,764.11,-28.81,-876.46,535.16,-0.57,-0.67,-3.02,-204.03
3286,779.40,768.85,754.81,753.33,764.10,-28.81,-862.79,549.80,-0.44,-0.43,-1.56,-204.10
3318,779.38,768.88,754.84,753.32,764.11,-21.97,-871.09,540.53,-0.60,0.82,0.72,-203.34
3349,779.32,768.89,754.88,753.25,764.08,-26.86,-868.16,535.64,-2.44,1.56,0.41,-201.26
3381,779.24,768.98,754.93,753.25,764.10,-32.71,-856.93,532.23,-0.72,2.04,-1.11,-200.53
3413,779.27,768.91,754.90,753.14,764.05,-27.34,-881.35,540.53,-1.49,-1.25,-2.88,-199.24
3445,779.40,768.89,754.82,753.14,764.06,-22.46,-867.68,521.48,-0.71,0.02,-0.38,-201.51
3476,779.42,768.95,754.88,753.11,764.09,-18.55,-863.77,541.50,-0.60,0.88,0.72,-200.14
3510,779.53,768.91,754.87,753.15,764.12,-23.93,-877.93,535.16,-0.73,1.47,-1.47,-201.08
3541,779.54,768.89,754.84,753.11,764.09,-42.48,-867.68,537.60,-1.98,-0.37,0.37,-201.02
3573,779.50,768.86,754.81,753.13,764.08,-19.04,-863.28,534.18,-1.04,-2.10,2.51,-201.54
3605,779.51,768.97,754.87,753.20,764.14,-23.93,-879.39,544.43,0.32,0.74,-0.30,-201.97
3637,779.53,768.92,754.87,753.14,764.11,-23.44,-861.82,530.27,-0.05,0.16,-0.40,-200.91
3668,779.51,768.91,754.84,753.09,764.09,-31.74,-875.00,528.32,1.06,-0.89,0.83,-200.77
3700,779.48,769.04,754.82,753.15,764.12,-30.76,-867.68,534.18,-0.82,1.88,-0.81,-203.08
3732,779.38,769.08,754.94,753.23,764.16,-37.60,-867.68,535.64,-1.78,-0.21,0.00,-201.20
3764,779.21,769.23,754.99,753.26,764.17,-41.50,-878.91,532.71,0.21,-0.98,0.64,-201.06
3795,779.06,769.30,754.90,753.31,764.14,-31.25,-872.07,535.16,-2.63,-0.27,-1.96,-203.88
3827,778.94,769.40,754.98,753.30,764.16,-21.97,-857.91,531.25,-1.31,0.82,-0.40,-202.53
3859,778.91,769.31,754.91,753.30,764.11,-28.81,-876.46,536.62,-1.35,1.14,0.37,-203.03
3891,778.85,769.36,754.94,753.26,764.10,-25.39,-877.44,542.48,-0.26,-1.89,-0.21,-202.08
3922,778.88,769.40,754.92,753.21,764.10,-25.39,-873.05,532.71,-1.31,0.78,-1.50,-202.24
3954,778.90,769.28,754.90,753.13,764.05,-35.16,-872.07,543.95,-0.35,1.27,-0.64,-200.86
3986,778.98,769.35,754.88,753.07,764.07,-25.39,-865.72,538.09,0.05,1.78,0.93,-201.21
4018,779.02,769.28,754.91,753.06,764.07,-25.39,-865.72,531.74,-1.90,3.94,-1.83,-199.84
4049,779.10,769.23,754.89,752.98,764.05,-31.25,-863.28,528.81,-0.60,-0.89,0.59,-199.02
4081,779.21,769.22,754.86,752.94,764.06,-32.23,-879.88,530.76,-0.99,-0.81,1.37,-199.38
4113,779.25,769.14,754.79,752.93,764.03,-35.16,-872.07,551.27,1.02,3.25,0.50,-200.52
4145,779.43,768.99,754.90,752.89,764.05,-37.11,-863.28,526.37,-2.02,-0.27,0.22,-196.57
4176,779.63,769.05,754.87,752.84,764.10,-37.11,-883.30,536.62,-0.50,-3.16,-0.79,-197.74
4208,779.78,768.88,754.83,752.83,764.08,-28.81,-869.14,537.60,-0.02,1.15,0.26,-197.87
4240,779.86,768.96,754.80,752.76,764.09,-24.90,-877.44,538.57,0.06,-0.29,2.99,-198.59
4272,779.97,768.81,754.81,752.69,764.07,-18.55,-881.84,535.16,1.32,2.61,0.49,-196.36
4335,780.15,768.73,754.75,752.72,764.09,-17.09,-881.35,541.02,0.56,-0.05,-1.81,-198.15
4383,780.37,768.52,754.71,752.76,764.09,-26.37,-864.26,540.53,-1.42,0.18,-1.69,-198.84
4431,780.36,768.51,754.87,752.80,764.14,-35.64,-863.77,538.57,-1.50,1.89,0.61,-195.30
4485,780.62,768.29,754.87,752.83,764.15,-20.02,-868.16,527.34,-2.34,-2.62,-2.02,-194.89
