Devices
200
,,AMTI Accu     #1 - Force,,,AMTI Accu     #1 - Moment,,,AMTI Accu     #1 - CoP,,,AMTI Accu     #2 - Force,,,AMTI Accu     #2 - Moment,,,AMTI Accu     #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
172,0,0.133998,-0.0688034,35.6023,-67.0188,-21.8671,-128.168,0.614627,-1.88175,0,0,0,0,0,0,0,-515,0,0
173,0,0.0820717,0.110903,35.6186,-85.6402,30.8525,-172.985,-0.857145,-2.40109,0,0,0,0,0,0,0,-515,0,0
174,0,-0.0268795,0.0398972,36.251,-46.6704,16.0405,-130.162,-0.446867,-1.29327,0,0,0,0,0,0,0,-515,0,0
175,0,0.181018,-0.274454,35.5807,-90.3333,36.1079,-230.695,-1.02352,-2.55491,0,0,0,0,0,0,0,-515,0,0
176,0,0.156374,-0.417667,36.2325,-115.538,53.3291,-157.159,-1.47107,-3.18936,0,0,0,0,0,0,0,-515,0,0
177,0,0.130171,-0.366632,36.4032,-49.9586,14.2684,-121.375,-0.389485,-1.36837,0,0,0,0,0,0,0,-515,0,0
178,0,0.382288,-0.341335,35.7036,-89.5818,-9.88122,-118.298,0.278348,-2.52153,0,0,0,0,0,0,0,-515,0,0
179,0,0.446465,-0.232803,36.4442,-86.1467,-26.6903,-12.3539,0.728603,-2.37291,0,0,0,0,0,0,0,-515,0,0
180,0,0.47247,-0.365503,36.6856,-30.4831,-18.4516,-78.9116,0.50242,-0.829131,0,0,0,0,0,0,0,-515,0,0
181,0,0.1845,-0.191856,36.0574,-52.3794,8.66678,-69.2927,-0.244104,-1.45948,0,0,0,0,0,0,0,-515,0,0
182,0,0.0235144,-0.0697976,36.5325,-15.9349,-8.1722,-64.9482,0.218496,-0.446923,0,0,0,0,0,0,0,-515,0,0
183,0,0.048891,-0.0872086,36.8764,-35.3788,-45.5767,-51.2658,1.23537,-0.958577,0,0,0,0,0,0,0,-515,0,0
