currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
39522,795.07,765.51,759.91,756.80,769.33,89.84,-865.23,520.02,-24.32,-1.31,-3.05,-155.11
39556,795.41,765.03,759.50,756.49,769.11,94.24,-793.95,559.08,-27.34,-3.06,0.01,-158.05
39590,794.79,765.06,759.42,756.29,768.89,89.84,-839.84,504.39,4.24,3.34,3.11,-155.31
39624,794.61,765.08,759.37,756.31,768.84,70.31,-835.94,491.70,-18.90,0.11,0.54,-156.22
39658,796.37,765.25,759.45,756.23,769.32,125.49,-918.95,414.55,-14.22,-5.79,1.44,-160.68
39693,796.99,765.36,759.37,756.35,769.52,83.01,-870.61,520.51,13.08,2.79,0.63,-167.33
39727,797.53,765.42,759.39,756.19,769.63,137.21,-915.04,459.96,7.48,2.51,1.69,-166.98
39761,800.38,766.00,759.52,756.41,770.58,115.72,-927.25,459.47,35.63,5.18,4.63,-181.29
39795,803.13,766.24,759.70,756.47,771.38,125.00,-965.33,474.12,3.34,-1.86,-0.09,-189.06
39829,804.19,766.04,759.75,756.49,771.62,99.12,-878.42,517.09,9.73,4.89,-0.33,-190.19
39863,804.48,765.72,759.71,756.36,771.57,85.94,-841.80,507.32,0.34,2.66,-1.76,-187.65
39898,804.04,765.71,759.92,756.47,771.54,98.63,-875.00,510.25,5.83,1.85,-1.16,-182.35
39932,803.41,765.55,760.03,756.46,771.36,84.96,-832.52,541.02,-1.47,1.74,-1.24,-176.09
39966,803.02,765.53,759.95,756.34,771.21,97.17,-880.37,499.02,-11.63,-3.99,0.18,-174.79
40000,803.04,765.71,759.99,756.33,771.27,93.26,-911.13,479.00,-2.34,1.53,2.37,-175.13
40034,802.83,765.76,760.01,756.38,771.24,100.10,-880.37,521.97,0.77,0.11,0.26,-175.12
40069,803.08,765.85,760.10,756.48,771.38,75.20,-855.96,500.49,-1.05,-1.82,-0.76,-175.78
40102,803.48,765.71,759.97,756.36,771.38,96.19,-880.37,508.79,-2.12,0.49,1.78,-177.58
40136,803.28,765.77,759.92,756.31,771.32,95.21,-902.83,489.26,-3.85,-0.26,0.26,-177.99
40170,802.79,765.63,759.89,756.32,771.16,95.21,-861.33,511.72,-1.27,-0.13,0.76,-175.95
40203,802.42,765.66,759.94,756.18,771.05,102.54,-891.60,502.44,3.06,2.08,-1.34,-171.63
40237,800.94,765.68,759.89,756.27,770.70,92.77,-863.77,499.02,7.14,1.20,-0.97,-169.32
40270,798.68,765.55,759.87,756.31,770.10,88.38,-891.11,499.51,13.77,3.85,1.82,-161.73
40305,795.76,765.15,759.86,756.25,769.26,82.52,-864.75,518.55,3.93,3.76,-2.42,-147.62
40340,791.38,764.58,759.90,756.18,768.01,102.54,-875.98,519.04,3.31,1.83,-1.21,-126.09
40374,783.24,763.94,759.84,756.11,765.78,108.89,-874.02,538.09,-2.98,2.25,-3.81,-93.32
40408,776.50,763.51,759.70,756.16,763.97,114.26,-891.60,480.47,-7.76,3.56,0.92,-71.23
40442,772.45,763.17,759.62,756.20,762.86,113.77,-905.76,484.37,-10.49,2.38,-5.21,-57.11
40476,770.10,762.93,759.58,756.27,762.22,114.26,-877.44,503.42,-2.47,3.21,-1.03,-49.10
40510,768.44,762.68,759.58,756.26,761.74,112.30,-881.35,503.42,-2.31,1.65,0.98,-41.38
40544,767.21,762.53,759.49,756.14,761.34,102.05,-871.58,495.61,-7.08,-0.02,0.50,-36.30
40578,766.39,762.38,759.35,756.12,761.06,87.89,-886.72,516.60,-5.68,-1.19,-1.30,-35.49
40612,765.76,762.10,759.17,756.05,760.77,123.05,-904.79,486.82,-3.81,2.00,-3.02,-34.70
40647,765.22,762.01,759.15,756.01,760.60,117.19,-885.74,489.75,-3.18,0.56,-0.96,-31.92
40681,764.53,761.89,759.03,755.92,760.34,104.49,-893.55,480.96,-1.39,-0.49,-0.66,-30.17
40715,763.80,761.70,759.02,755.95,760.12,112.30,-886.23,477.54,-4.85,2.41,0.61,-27.06
40749,763.07,761.62,758.98,755.93,759.90,111.82,-889.16,479.00,-2.52,0.66,-1.09,-24.57
40783,762.20,761.45,758.85,755.88,759.59,118.65,-893.07,478.03,-3.65,0.57,-2.31,-22.56
40818,761.49,761.36,758.84,755.86,759.39,107.42,-890.62,473.63,-5.08,-0.95,0.16,-19.41
40852,760.76,761.20,758.74,755.83,759.13,138.18,-891.60,473.14,-2.54,0.09,-1.70,-17.63
40886,760.07,761.20,758.75,755.83,758.96,102.05,-901.86,481.45,-6.76,1.97,0.86,-15.11
40920,759.66,761.08,758.63,755.83,758.80,124.02,-905.76,452.15,-2.12,0.19,-2.50,-15.70
40954,759.49,761.05,758.73,755.80,758.77,116.70,-890.62,460.94,-0.95,2.23,-2.00,-11.94
40988,759.27,761.00,758.62,755.87,758.69,127.93,-884.77,462.89,0.56,3.15,-0.27,-14.46
41023,758.99,761.04,758.63,755.80,758.62,129.39,-887.21,468.75,0.93,3.08,0.49,-12.80
41057,758.91,760.97,758.66,755.84,758.59,124.02,-905.76,471.19,1.02,1.88,1.10,-11.70
41091,758.74,760.96,758.63,755.83,758.54,112.79,-896.97,464.36,-1.11,0.79,2.68,-11.62
41125,758.41,760.94,758.61,755.81,758.44,115.23,-896.97,459.96,-2.60,0.52,-1.14,-10.48
41159,758.25,760.97,758.61,755.80,758.41,129.39,-898.44,457.52,-0.66,1.65,-0.92,-10.03
41194,757.81,760.94,758.63,755.82,758.30,122.56,-890.14,473.14,-2.61,-2.19,1.42,-8.07
41228,757.36,760.88,758.63,755.86,758.18,114.26,-896.00,453.12,-7.44,0.56,-0.06,-6.76
41264,756.99,760.89,758.59,755.79,758.07,141.11,-902.34,442.38,-6.60,0.30,-1.56,-5.34
41298,756.75,760.80,758.61,755.74,757.97,118.16,-894.04,446.29,-3.42,0.62,1.17,-2.61
41332,756.63,760.80,758.52,755.80,757.94,117.68,-913.57,450.20,-3.42,-0.19,-1.54,-5.36
41366,756.49,760.82,758.54,755.76,757.90,117.19,-905.76,457.52,-4.36,0.99,0.73,-3.91
41400,756.43,760.76,758.48,755.84,757.88,124.02,-906.25,442.38,-1.43,2.29,0.18,-5.80
41435,756.31,760.66,758.52,755.76,757.81,128.91,-888.67,450.68,-1.89,0.28,1.37,-2.43
41469,756.42,760.73,758.44,755.77,757.84,109.86,-905.27,460.94,-4.53,1.36,-1.80,-5.72
41503,756.37,760.74,758.46,755.76,757.83,126.46,-907.23,439.45,-2.79,1.09,-0.33,-4.84
41537,756.33,760.74,758.41,755.70,757.80,121.58,-909.67,443.36,-6.51,-0.97,1.74,-5.00
41571,756.46,760.75,758.44,755.80,757.86,126.46,-928.22,435.55,-2.47,-0.87,0.66,-6.24
41606,756.71,760.79,758.40,755.71,757.90,104.00,-919.92,424.80,0.13,1.71,-0.29,-7.36
41640,756.97,760.70,758.40,755.69,757.94,140.62,-896.00,440.43,1.82,-2.88,-0.18,-7.00
41674,757.25,760.74,758.36,755.75,758.03,112.79,-915.04,441.89,1.82,4.30,1.47,-10.28
41708,757.88,760.72,758.38,755.71,758.17,118.16,-913.09,438.48,1.44,1.32,-0.62,-11.21
41741,758.75,760.77,758.36,755.61,758.37,118.65,-909.18,445.31,-0.46,0.11,0.95,-13.56
41775,759.71,760.76,758.36,755.69,758.63,121.58,-916.50,438.96,1.96,-0.88,1.15,-17.94
41808,760.66,760.89,758.39,755.72,758.92,118.16,-913.57,442.38,-0.09,-1.37,3.02,-21.97
41842,761.79,761.04,758.34,755.65,759.21,128.91,-900.39,427.73,-3.57,-1.76,3.97,-27.20
41876,762.87,761.09,758.41,755.60,759.49,117.68,-923.83,430.18,-3.79,0.39,3.57,-28.92
41910,763.91,761.19,758.38,755.54,759.76,130.37,-916.50,443.85,-0.49,1.97,1.44,-33.21
41944,765.13,761.34,758.38,755.61,760.11,137.70,-910.64,390.14,-1.43,1.73,4.03,-39.63
41978,767.18,761.58,758.41,755.67,760.71,100.59,-892.58,440.43,12.63,5.76,6.05,-48.63
42011,771.33,761.93,758.44,755.70,761.85,131.35,-925.78,415.53,10.12,5.34,2.50,-65.46
42045,779.66,762.57,758.50,755.75,764.12,116.21,-943.85,407.71,33.05,9.26,2.60,-98.46
42079,791.80,763.75,758.58,756.01,767.54,163.09,-970.70,381.84,48.67,6.76,4.48,-151.32
42113,801.81,764.74,758.74,756.28,770.39,65.92,-797.36,608.40,8.58,-2.23,4.11,-193.57
42148,806.48,765.47,758.95,756.49,771.85,70.31,-836.43,550.29,16.51,1.63,4.26,-213.21
42183,809.50,766.12,759.12,756.57,772.83,125.00,-844.24,532.23,8.56,1.71,4.50,-225.74
42217,811.89,766.30,759.15,756.51,773.46,72.27,-853.03,514.65,-1.18,3.89,1.60,-233.86
42252,813.67,765.88,758.99,756.39,773.73,78.61,-876.95,520.51,-4.27,1.12,-3.92,-238.79
42286,814.15,765.45,758.78,756.20,773.65,99.61,-860.35,515.14,-3.70,-2.14,-3.87,-239.31
42320,813.51,764.96,758.75,756.16,773.34,98.14,-854.98,523.93,-0.04,-3.09,-3.97,-233.54
42354,811.33,764.92,758.82,756.09,772.79,120.12,-896.48,455.57,20.65,3.85,-0.34,-222.84
42388,809.26,764.63,758.76,756.25,772.23,97.17,-893.07,469.73,-13.15,-6.66,-4.13,-217.29
42422,807.25,764.54,758.76,756.36,771.73,119.63,-882.81,506.35,3.44,4.43,-1.17,-211.27
42457,804.81,764.52,758.81,756.57,771.17,111.82,-871.58,515.62,4.69,4.85,0.56,-204.60
42491,801.96,764.62,758.86,756.68,770.53,107.42,-846.68,540.04,-0.59,2.06,2.90,-196.07
42525,799.44,764.52,758.98,756.89,769.96,99.61,-843.26,539.55,1.01,4.63,1.24,-186.62
42559,797.33,764.52,758.99,756.83,769.42,110.35,-864.26,533.20,-5.66,1.42,2.73,-178.34
42593,794.41,764.40,758.96,756.72,768.62,118.16,-877.44,524.41,-10.56,-0.82,1.90,-166.36
42627,790.88,764.43,759.08,756.73,767.78,113.28,-881.35,532.23,-5.05,-2.02,-1.37,-151.87
42662,786.47,764.37,759.16,756.85,766.71,121.58,-895.51,487.30,-3.08,-4.53,1.56,-135.83
42696,780.07,764.14,759.33,756.89,765.11,116.21,-882.32,507.81,1.13,2.98,-0.97,-108.47
42730,774.20,764.12,759.54,757.10,763.74,107.42,-881.35,513.67,4.80,-2.75,-1.88,-86.05
42764,771.11,764.21,759.69,757.15,763.04,100.10,-853.52,533.69,-2.00,0.26,-0.53,-73.09
42798,770.11,764.56,760.04,757.44,763.04,108.40,-847.66,534.67,-0.23,-0.31,5.76,-67.99
42832,770.07,765.07,760.30,757.56,763.25,84.96,-869.63,540.53,3.61,-0.66,4.98,-67.31
42867,771.21,765.30,760.46,757.70,763.67,97.17,-875.49,504.39,0.10,1.11,1.25,-71.07
