currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
6649,792.95,777.59,763.75,772.64,776.73,-0.98,-812.50,629.39,0.57,1.31,-1.24,-119.35
6685,794.88,777.35,763.67,772.60,777.13,-64.45,-825.68,589.84,-0.58,0.95,-2.50,-125.46
6721,795.32,777.46,763.63,772.54,777.24,-22.95,-801.76,624.51,-2.65,-2.25,-0.71,-127.75
6759,796.58,777.38,763.62,772.23,777.46,-29.30,-815.43,638.67,1.94,0.63,0.12,-127.27
6794,798.35,777.42,763.67,772.20,777.91,-25.39,-818.85,616.70,-0.76,2.22,-0.91,-131.97
6830,799.11,777.54,763.64,772.20,778.12,-33.20,-823.24,621.58,-0.84,0.30,-0.68,-136.24
6865,799.42,777.48,763.61,772.10,778.15,-34.18,-810.06,625.49,-0.66,-1.17,-0.47,-136.07
6901,799.42,777.42,763.55,772.08,778.12,-29.30,-808.59,622.56,-2.34,0.45,0.76,-136.92
6936,799.62,777.30,763.57,772.01,778.12,-35.16,-805.66,626.46,0.50,0.33,0.43,-134.89
6975,800.04,777.38,763.59,771.96,778.24,-29.30,-803.22,621.58,-0.16,0.89,-1.65,-135.98
7010,799.76,777.55,763.59,772.03,778.23,-20.02,-811.52,625.49,0.94,1.92,-1.93,-137.51
7046,799.67,777.47,763.62,771.91,778.17,-32.23,-823.73,626.95,-3.73,-1.79,-0.53,-134.03
7081,799.59,777.57,763.58,771.88,778.16,-41.02,-791.50,642.09,-0.02,1.41,0.10,-135.15
7117,799.58,777.46,763.55,771.91,778.12,-40.04,-799.80,627.93,-1.65,-0.26,-0.83,-135.21
7153,799.34,777.60,763.66,771.94,778.13,-25.88,-825.68,634.28,0.60,-0.34,-2.52,-133.20
7190,798.92,777.76,763.66,772.14,778.12,-33.20,-817.87,624.02,-1.61,1.71,0.45,-136.03
7226,798.56,777.87,763.57,772.18,778.05,-38.09,-816.41,623.54,-1.73,-0.64,0.01,-138.41
7261,797.93,778.21,763.73,772.51,778.10,-35.16,-812.99,613.28,2.07,-3.50,-0.51,-140.09
7297,797.18,778.40,763.74,772.82,778.03,-24.41,-803.22,622.56,-1.11,1.29,-2.76,-143.28
7332,796.46,778.72,763.77,773.08,778.01,-35.16,-804.20,628.91,0.16,0.97,-2.37,-146.45
7367,795.83,778.98,763.81,773.35,777.99,-32.71,-828.12,630.86,-0.63,0.66,-1.47,-149.30
7406,795.19,779.15,763.95,773.62,777.97,-25.39,-826.66,629.39,-1.21,1.37,-2.18,-148.91
7441,795.16,779.25,763.91,773.73,778.01,-23.93,-814.94,624.51,0.60,0.57,-1.56,-152.26
7476,795.37,779.39,763.93,773.89,778.14,-30.76,-810.55,636.23,1.60,0.32,0.92,-155.93
