2504,778.28,794.24,753.73,762.84,772.27,-64.94,-972.66,286.62,-1.53,-1.27,-1.43,-601.74
2539,777.94,794.49,753.73,762.86,772.25,-26.86,-975.10,277.34,-1.78,-1.56,-3.52,-604.64
2575,777.65,794.64,753.78,762.80,772.22,-41.02,-965.33,297.85,-0.78,-0.73,-1.66,-604.48
2610,777.39,794.81,753.72,762.79,772.18,-40.04,-986.82,293.95,-1.57,1.58,-2.18,-608.26
2645,776.93,794.98,753.82,762.75,772.12,-36.62,-969.24,292.97,0.66,0.59,-1.56,-607.00
2681,776.49,795.16,753.81,762.81,772.07,-50.29,-986.82,278.32,-1.49,0.40,-2.12,-609.69
2716,775.92,795.28,753.83,762.90,771.98,-25.39,-1005.37,281.74,-0.89,2.14,-2.18,-610.28
2751,775.35,795.43,753.89,763.03,771.92,-39.55,-975.59,280.76,-1.11,2.08,-0.01,-610.02
2787,774.71,795.60,753.87,763.52,771.92,-41.99,-970.21,281.74,0.76,-0.88,-1.15,-613.49
2825,773.83,795.80,754.11,764.25,772.00,-46.39,-982.42,282.71,-0.39,-4.37,-1.27,-608.90
2861,773.24,795.89,754.40,765.00,772.13,-40.04,-977.05,288.57,1.11,-5.55,1.71,-593.43
2896,772.84,796.15,754.47,765.44,772.22,-28.81,-967.29,275.88,-0.72,-2.18,0.27,-592.51
2931,772.41,795.91,754.48,765.45,772.07,-18.07,-975.59,288.57,-0.51,-3.11,0.11,-588.83
2967,772.54,795.60,754.41,765.23,771.94,-47.36,-977.54,294.92,0.61,1.31,-0.95,-589.46
3002,772.85,795.02,754.36,764.78,771.75,-56.64,-978.52,295.90,-0.98,3.95,1.78,-584.08
3038,772.65,794.38,754.21,764.25,771.37,-48.34,-981.45,295.90,-1.56,0.02,-0.57,-583.05
3073,772.74,793.78,754.08,763.99,771.15,-43.46,-982.91,291.50,-0.06,2.32,-0.83,-582.31
3108,773.46,793.03,754.11,763.99,771.15,-37.11,-978.03,300.29,7.63,5.76,-2.21,-569.22
3146,772.84,792.76,753.94,763.34,770.72,-36.13,-966.80,295.41,-4.97,-0.94,1.61,-575.37
3181,771.96,792.35,753.80,762.73,770.21,-35.16,-1001.95,285.16,-0.91,4.60,-1.71,-574.28
3216,772.21,791.76,753.61,762.04,769.91,-57.62,-969.24,301.27,-0.90,3.18,-0.77,-568.15
3252,772.43,790.94,753.40,761.28,769.51,-47.85,-968.75,293.95,-1.98,1.63,0.09,-561.38
3287,773.00,790.45,753.20,760.63,769.32,-13.18,-980.96,283.20,1.90,5.02,-1.06,-560.88
3322,773.52,790.08,753.04,760.04,769.17,6.35,-959.96,276.37,1.18,7.40,-1.72,-562.80
3357,773.96,789.76,752.99,759.63,769.09,-57.13,-972.17,308.59,0.69,7.31,-1.11,-561.08
3395,774.44,789.41,752.81,759.37,769.01,-49.80,-979.00,269.04,1.98,-0.05,-2.81,-564.22
3430,775.40,789.08,752.80,759.23,769.13,-48.34,-981.45,277.34,5.65,4.05,-2.53,-560.57
3465,775.70,788.56,752.70,759.02,769.00,-62.99,-974.61,290.04,1.59,0.42,-0.71,-558.57
