currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
89587,772.43,765.66,751.36,760.04,762.37,133.30,-939.94,380.86,0.47,2.42,0.22,-128.09
89626,772.53,765.66,751.37,760.03,762.40,124.51,-935.55,379.39,2.84,1.03,1.31,-128.49
89664,772.55,765.70,751.33,760.10,762.42,130.86,-931.15,378.42,0.52,0.76,-0.15,-129.22
89705,772.50,765.72,751.40,760.12,762.44,129.88,-932.13,382.81,-0.11,0.71,1.90,-129.44
89749,772.46,765.76,751.36,760.13,762.43,133.79,-940.92,380.86,1.11,2.37,1.81,-129.54
89788,772.42,765.76,751.43,760.04,762.41,124.51,-926.76,374.02,-0.32,-0.87,-1.59,-129.08
89826,772.43,765.74,751.42,760.10,762.42,129.39,-928.71,369.14,0.74,-0.17,-0.73,-129.25
89867,772.36,765.85,751.34,760.15,762.43,140.62,-936.04,386.72,1.60,1.89,0.42,-129.76
89908,772.26,765.82,751.44,760.16,762.42,119.63,-945.80,373.54,-0.20,0.27,1.28,-129.70
89947,772.14,765.96,751.46,760.26,762.45,120.61,-935.55,388.67,3.49,1.47,-0.41,-131.11
89986,772.02,765.97,751.37,760.27,762.41,132.81,-924.32,373.54,-1.11,1.59,1.59,-130.07
90025,772.05,766.00,751.40,760.30,762.44,130.86,-918.95,379.88,2.34,1.70,-0.86,-130.63
90063,771.90,766.05,751.46,760.28,762.42,134.28,-927.73,382.81,-0.79,0.98,1.89,-130.77
90102,771.85,766.08,751.44,760.24,762.40,133.79,-939.94,376.95,1.72,1.29,-1.70,-130.30
90143,771.78,766.12,751.46,760.40,762.44,132.32,-937.99,375.98,1.37,1.43,0.21,-131.39
90182,771.59,766.17,751.45,760.38,762.40,124.02,-927.73,393.07,1.11,1.22,1.19,-130.67
90220,771.62,766.15,751.45,760.33,762.39,123.05,-939.94,375.49,-0.37,2.43,1.48,-130.47
90259,771.67,766.21,751.46,760.35,762.42,125.49,-929.20,380.37,-1.34,-0.30,2.51,-131.27
90298,771.70,766.18,751.42,760.40,762.43,129.39,-931.15,377.93,-1.09,2.13,-3.58,-131.09
90337,771.60,766.23,751.46,760.36,762.41,129.88,-935.55,376.95,-1.52,3.10,0.49,-131.29
90378,771.73,766.20,751.43,760.38,762.44,134.28,-926.76,377.93,1.96,0.85,-0.44,-131.38
90417,771.77,766.23,751.48,760.45,762.48,125.49,-940.92,375.98,1.27,2.05,-0.50,-132.79
90455,771.73,766.10,751.44,760.38,762.41,119.63,-936.04,376.95,3.26,0.95,0.92,-130.75
90494,771.73,766.15,751.43,760.37,762.42,126.95,-921.39,382.81,-0.76,2.77,-0.23,-130.81
90533,771.73,766.18,751.43,760.34,762.42,136.23,-941.41,371.09,0.05,-0.29,-0.25,-130.99
90572,771.81,766.18,751.47,760.33,762.45,125.98,-932.13,366.21,-0.59,0.17,-0.51,-131.76
90612,771.77,766.10,751.40,760.33,762.40,134.77,-926.76,376.46,1.38,0.92,-2.16,-130.38
90651,771.87,766.12,751.38,760.29,762.42,127.93,-924.32,373.05,1.99,2.15,2.32,-130.55
90695,771.82,766.07,751.36,760.25,762.38,136.72,-936.52,372.56,-1.50,3.05,-2.55,-129.76
90734,771.84,766.15,751.36,760.29,762.41,129.39,-936.52,379.88,0.80,2.12,-0.80,-130.40
90772,771.89,766.08,751.39,760.28,762.41,126.95,-941.89,385.74,0.59,0.30,1.44,-130.37
