currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1952,766.91,763.54,755.34,759.37,761.29,-24.90,-830.08,601.07,-26.10,3.02,-0.61
1983,764.30,763.43,755.23,758.91,760.47,-28.81,-824.22,604.00,-36.63,6.55,-5.81
2014,762.02,763.31,755.16,758.44,759.73,-42.97,-853.03,563.96,-37.30,3.63,-2.15
2045,760.14,763.31,754.93,758.15,759.13,-25.88,-886.72,584.47,-31.90,14.30,0.94
2076,758.85,763.32,754.93,758.00,758.77,-186.52,-868.65,672.36,-14.18,1.58,3.79
2107,758.54,763.25,754.90,757.97,758.67,-104.00,-868.16,608.89,-3.05,-21.81,1.73
2138,758.47,763.25,754.76,757.95,758.61,-117.68,-865.23,638.67,3.00,-25.44,12.85
2168,758.26,763.25,754.89,757.84,758.56,-120.12,-783.69,660.16,9.47,-22.20,20.90
2199,758.09,763.26,754.88,757.84,758.52,-43.46,-780.27,666.99,7.16,-28.24,24.12
2230,758.07,763.20,754.82,757.79,758.47,9.77,-808.11,673.34,9.85,-27.02,17.24
2261,757.94,763.09,754.89,757.88,758.45,53.22,-798.34,631.35,7.90,-23.91,3.90
2292,757.86,763.12,754.84,757.74,758.39,45.90,-819.82,631.84,7.30,-17.40,0.26
2323,757.78,763.12,754.86,757.88,758.41,48.34,-796.39,630.37,4.33,-16.64,-4.98
2354,757.68,763.08,754.84,757.87,758.37,44.43,-834.96,625.98,5.14,-21.02,-6.02
2385,757.67,763.08,754.80,757.77,758.33,73.24,-827.15,610.84,3.55,-30.12,-6.05
2416,757.60,763.07,754.87,757.76,758.33,58.59,-857.42,599.12,13.38,-33.08,-3.53
2447,757.54,763.08,754.87,757.79,758.32,57.13,-812.99,570.80,10.35,-30.73,-4.85
2478,757.53,762.96,754.78,757.77,758.26,64.45,-806.15,547.85,5.50,-33.18,-9.33
2509,757.45,762.99,754.75,757.83,758.26,73.24,-867.19,504.88,-1.58,-30.81,-9.01
2540,757.42,762.97,754.85,757.84,758.27,52.25,-832.03,493.65,-3.37,-32.79,5.78
