currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0.00,14.49,14.52,14.50,14.46,14.49,-231.45,-967.77,277.83,-8.75,0.76,-6.66
30.00,14.49,14.52,14.50,14.46,14.49,-228.03,-992.68,248.05,-0.25,-0.86,-4.11
61.00,14.49,14.52,14.50,14.46,14.49,-209.47,-961.43,276.37,6.43,0.30,-1.63
91.00,14.49,14.52,14.50,14.46,14.49,-202.64,-979.49,266.60,5.41,2.27,0.63
122.00,14.49,14.52,14.50,14.46,14.49,-218.75,-976.07,292.97,7.40,3.91,0.89
153.00,14.49,14.52,14.50,14.46,14.49,-224.61,-978.52,288.09,6.63,0.37,3.85
184.00,14.49,14.52,14.50,14.46,14.49,-227.54,-946.29,312.01,6.31,0.50,6.32
214.00,14.49,14.52,14.50,14.46,14.49,-247.56,-956.05,317.87,2.78,-2.43,6.16
246.00,14.49,14.52,14.50,14.46,14.49,-243.65,-964.84,292.97,1.54,-2.77,4.23
277.00,14.50,14.52,14.50,14.46,14.49,-253.91,-900.39,328.12,2.54,-1.97,3.38
308.00,14.50,14.52,14.50,14.46,14.49,-242.68,-933.11,305.66,-6.14,2.05,2.40
338.00,14.54,14.52,14.50,14.46,14.50,-257.81,-931.64,289.55,-1.74,0.33,1.19
370.00,14.63,14.52,14.50,14.46,14.53,-240.23,-956.05,278.32,0.66,0.50,-3.93
401.00,14.83,14.52,14.50,14.46,14.58,-245.12,-921.87,338.38,11.94,-0.19,-6.77
431.00,14.93,14.52,14.50,14.46,14.60,-240.72,-930.18,320.80,-3.73,-1.24,-6.24
462.00,14.94,14.52,14.50,14.46,14.60,-241.21,-976.07,302.73,-12.11,3.82,-8.46
493.00,14.96,14.52,14.50,14.46,14.61,-233.89,-978.03,295.41,2.76,1.36,-8.48
524.00,14.97,14.52,14.50,14.46,14.61,-195.31,-929.20,316.89,11.04,2.84,-8.79
555.00,14.96,14.52,14.50,14.46,14.61,-203.61,-969.24,311.52,-0.35,7.50,-4.56
586.00,14.96,14.52,14.50,14.46,14.61,-199.71,-1005.37,273.93,-0.80,-0.65,2.58
617.00,14.95,14.52,14.50,14.46,14.61,-209.96,-994.63,274.41,5.62,-3.11,5.21
648.00,14.95,14.52,14.50,14.46,14.61,-236.33,-994.63,340.33,10.79,1.32,4.81
679.00,14.96,14.52,14.50,14.46,14.61,-217.29,-944.34,341.80,0.77,4.62,1.98
710.00,14.94,14.52,14.50,14.46,14.60,-249.02,-988.77,276.86,-7.65,2.89,-0.05
741.00,14.95,14.52,14.50,14.46,14.61,-239.26,-971.19,295.41,6.67,4.20,-1.08
772.00,14.96,14.52,14.50,14.46,14.61,-208.50,-903.81,351.07,0.98,0.26,-2.25
803.00,14.94,14.52,14.50,14.46,14.60,-238.77,-955.08,337.40,-8.69,-4.24,-1.44
834.00,14.92,14.52,14.50,14.46,14.60,-252.93,-965.82,315.43,-0.65,-0.79,-0.96
865.00,14.87,14.52,14.50,14.46,14.59,-230.96,-948.73,357.42,2.03,2.03,-3.37
896.00,14.82,14.52,14.50,14.46,14.57,-209.96,-934.57,351.07,-2.53,0.17,-1.19
927.00,14.60,14.52,14.50,14.46,14.52,-241.70,-932.13,341.31,-9.34,1.69,4.31
958.00,14.52,14.52,14.50,14.46,14.50,-230.96,-924.80,321.78,-2.76,3.37,1.67
989.00,14.50,14.52,14.50,14.46,14.49,-235.35,-931.15,314.94,-4.05,8.11,-0.18
1020.00,14.49,14.52,14.50,14.46,14.49,-240.72,-972.66,270.02,-1.91,6.23,-3.73
1051.00,14.49,14.52,14.50,14.46,14.49,-229.49,-959.47,275.88,0.40,7.20,-6.60
1082.00,14.49,14.52,14.50,14.46,14.49,-234.37,-932.62,295.41,1.37,8.89,-5.64
1113.00,14.49,14.52,14.50,14.46,14.49,-211.91,-963.38,278.32,0.28,2.97,-6.67
1144.00,14.49,14.52,14.50,14.46,14.49,-192.38,-952.15,256.84,0.37,0.78,-3.19
1175.00,14.49,14.52,14.50,14.46,14.49,-176.76,-941.89,255.86,1.37,-4.00,-3.51
1206.00,14.49,14.52,14.50,14.46,14.49,-168.95,-951.66,269.04,-3.18,-1.31,7.44
1237.00,14.49,14.52,14.50,14.46,14.49,-211.91,-981.45,302.25,0.37,-2.30,1.42
1268.00,14.49,14.52,14.50,14.46,14.49,-214.84,-959.96,312.99,-0.78,-0.94,0.89
1299.00,14.49,14.52,14.50,14.46,14.49,-219.73,-965.33,291.99,2.88,-0.32,3.89
1330.00,14.49,14.52,14.50,14.46,14.49,-229.49,-950.20,304.20,-0.09,0.91,1.44
1361.00,14.49,14.52,14.50,14.46,14.49,-238.28,-951.17,295.90,0.34,0.92,3.96
1392.00,14.49,14.52,14.50,14.46,14.49,-224.61,-917.48,312.50,0.60,-0.27,1.17
1423.00,14.49,14.52,14.50,14.46,14.49,-236.33,-960.45,297.85,0.62,2.09,-2.56
1453.00,14.49,14.52,14.50,14.46,14.49,-230.47,-951.17,300.78,3.27,-0.89,-4.17
1483.00,14.50,14.52,14.50,14.46,14.49,-206.05,-959.47,306.64,1.44,-1.31,-4.92
1514.00,14.52,14.52,14.50,14.46,14.50,-209.47,-960.94,306.64,-0.24,-3.49,-3.27
1544.00,14.58,14.52,14.50,14.46,14.51,-213.38,-989.26,303.22,-3.56,-5.50,4.49
1575.00,14.84,14.52,14.50,14.46,14.58,-216.80,-980.47,289.06,-8.27,-6.75,3.40
1606.00,15.07,14.52,14.50,14.46,14.64,-226.56,-957.03,296.87,-3.02,-4.03,0.60
1636.00,15.14,14.52,14.50,14.46,14.65,-227.05,-989.26,265.14,-4.46,6.07,8.51
1667.00,15.19,14.52,14.50,14.46,14.66,-229.49,-922.36,311.52,2.12,1.75,6.28
1698.00,15.18,14.52,14.50,14.46,14.66,-245.12,-887.21,354.98,-3.48,4.95,11.06
1728.00,15.17,14.52,14.50,14.46,14.66,-277.34,-963.38,312.99,-0.44,6.06,-0.04
1759.00,15.17,14.52,14.50,14.46,14.66,-265.62,-941.89,283.20,3.82,-1.50,1.11
1790.00,15.17,14.52,14.50,14.46,14.66,-241.70,-915.04,290.53,0.44,0.44,-2.21
1820.00,15.17,14.52,14.50,14.46,14.66,-223.63,-897.46,269.04,-3.29,0.81,-7.56
1851.00,15.18,14.52,14.50,14.46,14.66,-209.47,-943.36,291.99,-6.34,-3.02,-4.02
1882.00,15.18,14.52,14.50,14.46,14.66,-220.70,-944.82,310.06,-8.15,-2.23,-5.02
1913.00,15.18,14.52,14.50,14.46,14.66,-227.05,-976.07,317.38,-6.92,-2.80,0.11
1944.00,15.18,14.52,14.50,14.46,14.67,-215.33,-950.68,323.24,-7.47,-8.57,6.61
1975.00,15.16,14.52,14.50,14.46,14.66,-238.77,-991.70,302.25,-8.19,-0.31,2.25
2006.00,15.12,14.52,14.50,14.46,14.65,-247.07,-962.40,315.43,5.87,4.82,-2.66
2037.00,15.04,14.52,14.50,14.46,14.63,-242.68,-916.50,342.29,4.69,7.50,-2.72
2068.00,14.92,14.52,14.50,14.46,14.60,-234.37,-940.92,318.85,4.63,8.33,-4.63
2099.00,14.62,14.52,14.50,14.46,14.52,-238.28,-898.93,341.80,13.18,10.82,-1.59
2130.00,14.56,14.52,14.50,14.46,14.51,-220.21,-893.55,365.72,12.91,10.04,1.80
2161.00,14.52,14.52,14.50,14.46,14.50,-253.91,-915.53,341.31,-5.95,8.39,5.79
2192.00,14.49,14.52,14.50,14.46,14.49,-278.81,-954.59,315.43,-9.63,4.62,3.94
2223.00,14.49,14.52,14.50,14.46,14.49,-195.31,-1055.66,337.40,-1.99,2.53,-3.53
2254.00,14.49,14.52,14.50,14.46,14.49,-252.93,-957.03,250.00,-7.15,5.93,-12.21
2285.00,14.49,14.52,14.50,14.46,14.49,-194.82,-945.31,267.09,-4.28,2.82,-15.44
2316.00,14.49,14.52,14.50,14.46,14.49,-216.80,-984.86,217.77,-2.26,-2.56,-14.02
2347.00,14.49,14.52,14.50,14.46,14.49,-191.89,-960.45,266.11,0.14,-3.22,-4.34
2378.00,14.49,14.52,14.50,14.46,14.49,-200.68,-1005.86,301.27,1.12,-1.15,-1.29
2409.00,14.49,14.52,14.50,14.46,14.49,-178.22,-978.52,315.43,2.69,-2.22,1.89
2440.00,14.49,14.52,14.50,14.46,14.49,-186.52,-994.63,302.73,3.00,1.97,2.02
2471.00,14.49,14.52,14.50,14.46,14.49,-215.82,-967.77,315.43,4.71,3.64,2.89
2502.00,14.49,14.52,14.50,14.46,14.49,-217.77,-958.50,314.45,4.76,4.40,3.53
2533.00,14.49,14.52,14.50,14.46,14.49,-227.05,-972.17,300.29,0.66,2.11,6.46
2564.00,14.49,14.52,14.50,14.46,14.49,-228.52,-956.54,300.78,2.31,-2.10,7.42
2595.00,14.49,14.52,14.50,14.46,14.49,-241.21,-932.62,320.31,-0.19,0.48,3.39
2626.00,14.49,14.52,14.50,14.46,14.49,-231.45,-965.82,309.08,-0.87,-1.60,2.17
2657.00,14.49,14.52,14.50,14.46,14.49,-232.91,-934.08,308.59,0.70,-6.88,2.78
2688.00,14.49,14.52,14.50,14.46,14.49,-250.49,-944.34,311.04,-1.76,-7.21,2.53
2719.00,14.49,14.52,14.50,14.46,14.49,-246.09,-945.31,323.24,3.50,-3.35,1.42
2750.00,14.49,14.52,14.50,14.46,14.49,-249.51,-958.50,323.24,2.92,-3.44,-1.21
2781.00,14.49,14.52,14.50,14.46,14.49,-250.00,-917.97,338.87,4.35,1.08,1.32
2812.00,14.49,14.52,14.50,14.46,14.49,-251.95,-964.84,322.75,-1.51,0.94,3.00
2843.00,14.49,14.52,14.50,14.46,14.49,-243.65,-919.92,359.86,4.75,2.63,2.33
2874.00,14.49,14.52,14.50,14.46,14.49,-234.37,-919.43,336.91,-3.82,5.34,-5.37
2905.00,14.49,14.52,14.50,14.46,14.49,-234.37,-982.42,280.27,2.93,-1.29,-6.95
2936.00,14.49,14.52,14.50,14.46,14.49,-205.08,-941.41,325.68,1.93,-4.53,1.76
2967.00,14.50,14.52,14.50,14.46,14.49,-215.33,-961.91,307.62,-5.19,-2.27,0.73
2998.00,14.52,14.52,14.50,14.46,14.50,-230.47,-959.96,325.68,-0.74,-2.51,1.09
3028.00,14.58,14.52,14.50,14.46,14.51,-234.37,-942.38,339.84,-1.42,0.60,-2.40
3058.00,14.80,14.52,14.50,14.46,14.57,-259.77,-939.94,340.82,-0.07,0.27,-2.29
3089.00,15.08,14.52,14.50,14.46,14.64,-229.00,-920.41,357.91,-6.99,-5.87,-0.95
3119.00,15.13,14.52,14.50,14.46,14.65,-216.31,-960.45,321.29,-9.89,-4.58,1.45
3150.00,15.14,14.52,14.50,14.46,14.65,-217.29,-955.57,301.27,-3.53,-0.43,-1.35
3180.00,15.13,14.52,14.50,14.46,14.65,-230.47,-939.45,304.69,-3.26,1.03,4.34
3211.00,15.09,14.52,14.50,14.46,14.64,-245.12,-922.85,307.13,-4.19,4.60,4.47
3242.00,15.07,14.52,14.50,14.46,14.64,-272.95,-931.64,306.64,0.89,8.16,-3.63
3272.00,15.09,14.52,14.50,14.46,14.64,-237.79,-937.01,301.76,8.69,6.40,-4.00
3303.00,15.07,14.52,14.50,14.46,14.64,-219.24,-940.43,309.57,2.21,-1.26,-2.45
3334.00,15.04,14.52,14.50,14.46,14.63,-216.31,-1003.42,281.74,-0.89,0.04,-7.28
3364.00,15.02,14.52,14.50,14.46,14.62,-226.56,-967.29,306.15,3.42,-6.95,-2.92
3395.00,14.97,14.52,14.50,14.46,14.61,-236.33,-962.89,324.71,-1.98,-0.53,-1.27
3426.00,14.88,14.52,14.50,14.46,14.59,-226.56,-984.86,330.57,-3.47,3.69,-2.58
3457.00,14.70,14.52,14.50,14.46,14.54,-223.14,-951.66,302.73,2.46,5.89,-2.08
3488.00,14.61,14.52,14.50,14.46,14.52,-208.98,-953.61,311.04,2.40,2.44,0.26
3519.00,14.55,14.52,14.50,14.46,14.51,-226.07,-978.52,311.04,-1.63,1.87,3.24
3550.00,14.51,14.52,14.50,14.46,14.50,-228.52,-940.92,323.73,1.34,1.79,1.82
3581.00,14.50,14.52,14.50,14.46,14.50,-232.42,-971.68,319.82,3.93,3.32,1.62
3612.00,14.50,14.52,14.50,14.46,14.49,-225.59,-937.50,319.34,2.53,4.34,-1.27
3643.00,14.49,14.52,14.50,14.46,14.49,-216.80,-946.29,298.83,4.58,5.05,-1.24
3674.00,14.49,14.52,14.50,14.46,14.49,-209.47,-974.12,295.90,2.98,0.62,0.29
3705.00,14.49,14.52,14.50,14.46,14.49,-215.82,-954.59,306.15,1.63,0.53,1.15
