currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
2099,750.27,756.05,755.30,755.82,754.36,116.70,-918.95,419.92,1.53,0.66,0.02,-25.96
2133,750.28,756.06,755.23,755.91,754.37,109.86,-931.15,422.85,0.29,3.08,2.32,-29.09
2168,750.23,756.08,755.22,755.89,754.36,121.09,-923.83,412.60,-0.27,1.10,0.80,-28.95
2202,750.22,756.03,755.19,755.95,754.35,109.37,-915.04,425.78,-0.56,3.82,-0.89,-30.31
2236,750.22,756.15,755.29,755.91,754.39,128.91,-910.64,416.02,0.34,0.40,1.21,-28.00
2270,750.29,756.12,755.26,755.86,754.38,113.28,-925.78,426.27,2.21,1.43,-1.82,-28.15
2304,750.23,756.15,755.21,755.89,754.37,105.96,-925.29,423.34,2.47,3.44,0.63,-29.76
2338,750.30,756.13,755.27,755.89,754.40,116.70,-920.90,411.13,1.15,2.33,0.77,-28.43
2372,750.28,756.10,755.23,755.81,754.35,104.98,-921.39,425.29,0.66,1.90,-0.50,-27.96
2407,750.25,756.08,755.22,755.82,754.34,108.89,-916.99,429.20,-1.33,1.93,2.50,-28.11
2441,750.23,756.11,755.21,755.89,754.36,102.54,-926.76,426.27,1.35,4.29,-0.34,-29.59
2475,750.24,756.16,755.24,755.85,754.37,111.33,-913.57,416.02,-1.41,2.00,-1.97,-28.70
2509,750.29,756.13,755.20,755.80,754.35,111.33,-917.48,421.87,-1.38,1.93,0.91,-28.86
2543,750.31,756.09,755.24,755.85,754.37,108.89,-915.04,430.66,-0.33,-0.15,0.11,-28.37
2577,750.26,756.14,755.25,755.76,754.35,105.47,-929.20,421.87,0.60,1.44,0.35,-27.13
2611,750.19,756.11,755.24,755.80,754.33,122.07,-923.34,413.57,0.75,-0.14,0.63,-27.25
2646,750.23,756.07,755.26,755.81,754.34,118.16,-921.87,434.08,1.71,0.38,3.02,-26.92
2680,750.30,756.07,755.28,755.84,754.37,121.09,-915.53,420.90,0.18,0.66,4.89,-26.88
2714,750.20,756.07,755.26,755.85,754.34,114.75,-919.92,420.90,1.42,1.64,-2.21,-27.39
2748,750.21,756.06,755.20,755.83,754.33,110.35,-919.43,433.59,0.14,0.10,-0.54,-28.45
2782,750.31,756.11,755.34,755.78,754.38,113.77,-925.78,417.48,-0.02,-0.14,2.53,-25.07
2816,750.24,756.05,755.30,755.81,754.35,118.16,-906.74,411.62,0.93,0.70,0.54,-25.76
2850,750.27,756.18,755.24,755.84,754.38,110.84,-919.92,424.32,0.04,1.89,0.60,-28.69
2886,750.22,756.11,755.27,755.78,754.34,112.30,-924.32,429.20,1.75,1.69,2.17,-26.46
2943,750.21,756.12,755.28,755.86,754.37,111.33,-916.50,421.39,1.21,0.62,1.08,-27.42
2977,750.16,756.10,755.29,755.79,754.34,107.42,-924.80,434.57,2.10,0.77,-0.24,-25.76
3011,750.20,756.10,755.28,755.88,754.36,111.33,-919.43,422.36,-1.08,-0.56,0.63,-27.42
3046,750.21,756.13,755.26,755.82,754.35,102.54,-918.46,424.80,-0.47,1.47,0.64,-27.36
3080,750.24,756.13,755.26,755.82,754.36,107.42,-909.18,420.90,0.80,0.69,0.79,-27.37
3114,750.26,756.09,755.28,755.84,754.37,106.93,-921.87,427.73,-0.85,-0.12,-0.82,-27.06
3148,750.27,756.14,755.25,755.83,754.37,115.23,-923.34,429.69,1.54,3.82,0.00,-28.00
3182,750.17,756.08,755.32,755.85,754.35,102.05,-934.08,428.71,1.60,1.61,-1.42,-25.84
3215,750.22,756.15,755.25,755.88,754.37,116.70,-909.67,418.95,-1.89,4.82,1.39,-28.77
3249,750.21,756.11,755.34,755.87,754.38,100.59,-913.57,430.18,0.95,1.76,2.95,-26.04
3282,750.31,756.09,755.32,755.97,754.42,106.93,-903.32,445.31,-0.98,-0.08,2.16,-28.09
3316,750.25,756.12,755.34,755.93,754.41,174.32,-910.64,328.12,10.54,-5.79,1.79,-26.97
3350,750.21,756.06,755.25,755.87,754.35,118.16,-920.41,425.29,-0.82,6.98,2.69,-27.79
3384,750.19,756.17,755.27,755.82,754.36,115.23,-922.36,400.39,-0.43,-0.67,0.91,-27.38
3418,750.18,756.10,755.28,755.82,754.35,109.86,-938.48,426.76,-1.11,1.14,-4.70,-26.47
3451,750.17,756.11,755.30,755.81,754.35,103.52,-909.67,421.87,2.11,-0.37,2.52,-26.01
3485,750.32,756.11,755.25,755.85,754.38,105.47,-907.71,440.43,2.05,1.25,0.69,-28.18
3519,750.31,756.08,755.28,755.81,754.37,102.54,-911.62,436.04,2.94,-0.77,-1.04,-26.70
3553,750.32,756.15,755.29,755.88,754.41,111.33,-889.16,431.15,2.53,4.82,-1.40,-27.90
3587,750.31,756.16,755.27,755.87,754.41,116.70,-922.36,418.46,-1.52,3.00,2.11,-28.43
3621,750.30,756.12,755.22,755.84,754.37,97.17,-907.71,448.73,2.44,3.02,1.82,-28.89
3655,750.34,756.10,755.34,755.83,754.40,117.19,-904.30,440.43,2.92,3.82,0.98,-25.83
3689,750.37,756.15,755.28,755.85,754.41,119.14,-931.15,433.11,1.48,7.28,0.75,-27.95
