35,750.38,754.61,754.98,753.11,753.27,-64.45,-986.33,259.77,-1.46,-0.92,-1.77,17.06
72,750.45,754.54,755.01,753.16,753.29,-68.36,-980.47,260.25,0.73,1.24,0.09,17.49
106,750.48,754.68,754.99,753.18,753.33,-63.96,-985.35,263.18,-0.77,-0.44,-0.64,15.54
139,750.41,754.66,754.98,753.21,753.32,-60.55,-990.72,245.12,-1.27,1.96,1.43,15.18
173,750.44,754.56,754.97,753.18,753.28,-71.29,-983.89,253.91,0.20,-0.56,-1.82,16.05
207,750.42,754.64,755.01,753.23,753.32,-70.80,-989.75,266.60,0.97,0.76,-1.61,15.76
241,750.43,754.63,755.00,753.21,753.32,-62.99,-980.47,252.93,-0.45,0.35,0.76,15.70
280,750.44,754.62,755.03,753.18,753.32,-74.22,-981.93,253.91,-0.21,0.37,0.64,16.97
314,750.50,754.60,755.05,753.18,753.34,-72.75,-983.89,255.37,-2.94,-2.81,-0.44,17.58
349,750.44,754.68,755.02,753.26,753.35,-70.80,-997.56,260.74,-2.76,3.00,-0.29,15.07
384,750.49,754.60,755.00,753.19,753.32,-48.34,-988.77,259.28,0.11,4.14,-1.53,16.15
418,750.42,754.62,755.01,753.25,753.32,-70.80,-990.72,266.60,0.62,0.42,-0.02,15.58
453,750.41,754.69,755.00,753.20,753.33,-72.27,-970.21,261.72,0.60,-1.20,-0.97,15.63
490,750.46,754.63,755.04,753.16,753.32,-65.92,-989.26,254.39,-0.48,-0.61,1.19,17.51
525,750.39,754.63,755.00,753.20,753.30,-50.29,-984.86,257.81,-0.15,0.85,-1.24,15.98
560,750.43,754.60,755.09,753.13,753.31,-69.34,-992.19,252.44,-0.83,2.44,-1.38,19.56
594,750.43,754.55,755.03,753.16,753.29,-73.73,-984.86,263.67,-0.84,-0.50,1.19,17.95
629,750.44,754.68,755.07,753.16,753.34,-74.71,-983.89,259.28,-0.73,-2.82,-2.84,17.97
664,750.42,754.60,755.02,753.22,753.31,-69.82,-979.98,262.21,-0.21,-0.32,0.07,16.55
701,750.49,754.57,755.02,753.24,753.33,-75.68,-985.84,257.81,-0.08,-0.57,-0.50,16.14
736,750.42,754.60,755.02,753.21,753.31,-74.22,-991.70,251.95,0.96,1.17,0.52,16.75
770,750.46,754.59,755.03,753.18,753.31,-81.05,-983.89,254.39,-0.21,-0.36,1.56,17.18
805,750.49,754.67,754.94,753.21,753.33,-62.01,-997.56,254.88,-0.61,-1.98,0.39,13.98
839,750.45,754.64,755.00,753.25,753.33,-70.80,-977.05,265.62,-0.19,-0.37,-0.34,15.04
874,750.43,754.62,754.99,753.22,753.32,-73.73,-979.49,261.72,0.59,0.88,2.84,15.55
912,750.50,754.65,754.98,753.21,753.34,-70.80,-975.10,251.95,-1.28,-0.47,-1.50,14.93
946,750.41,754.63,754.97,753.22,753.31,-79.59,-976.56,264.16,-0.05,-0.21,-0.27,15.06
981,750.45,754.64,755.02,753.24,753.34,-73.73,-990.72,258.79,-0.18,-0.29,-1.40,15.79
1015,750.48,754.61,755.00,753.21,753.33,-65.92,-982.91,248.05,1.56,-0.97,0.78,15.87
1050,750.50,754.66,754.97,753.31,753.36,-69.82,-982.42,256.84,0.45,0.02,-0.18,13.18
1084,750.41,754.59,754.98,753.20,753.29,-70.80,-980.96,253.91,1.26,1.14,0.11,15.81
1122,750.37,754.67,754.99,753.16,753.30,-69.34,-972.17,260.25,-1.63,-3.21,0.34,16.19
1156,750.43,754.65,755.06,753.16,753.33,-63.48,-970.70,255.86,0.30,0.69,-3.08,17.78
1191,750.43,754.62,755.02,753.19,753.32,-77.15,-982.91,264.16,0.47,2.84,-2.79,16.65
1226,750.41,754.61,755.05,753.17,753.31,-56.15,-981.45,250.98,1.55,-0.62,-0.26,17.79
1261,750.44,754.52,754.96,753.22,753.28,-84.47,-984.86,263.67,-0.52,0.47,-0.55,15.47
1295,750.43,754.60,754.96,753.18,753.30,-65.92,-978.52,265.62,-1.45,0.95,-0.11,15.63
