currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
27461,836.13,773.16,758.12,760.01,781.85,-56.15,-890.14,501.95,5.26,-0.95,-0.13,5493,0,27.3148,-4.73115,-394.308,58167.1,-19592.7,2673.8,-548.689,-147.517,0,72
27492,833.98,773.11,758.19,760.4,781.42,-50.29,-887.21,504.88,0.62,-0.27,-0.16,5499,0,28.3236,-3.642,-386.538,55082.8,-18885.6,2689,-547.858,-142.503,0,72
27523,831.82,773.07,758.2,760.52,780.9,-54.2,-876.46,497.56,1.19,0.67,-1.67,5506,0,28.4017,-2.17863,-378.849,52180.1,-18308.5,2607.28,-547.326,-137.733,0,72
27554,829.01,772.98,758.2,760.65,780.21,-62.5,-891.11,484.86,-1.43,0.25,-0.22,5512,0,28.2062,-0.927533,-371.999,50548.2,-17883.9,2588.48,-547.075,-135.883,0,72
27585,825.67,772.89,758.23,760.58,779.34,-59.57,-885.25,520.02,-1.31,-0.26,0.51,5518,0,29.5241,-2.01653,-363.316,48595.3,-17351.6,2834.62,-546.759,-133.755,0,72
27616,821.37,772.74,758.22,760.41,778.19,-50.29,-890.62,496.09,-5.28,-0.68,-2.31,5524,0,29.441,-2.29975,-350.57,46249.7,-16610.4,2861.48,-546.381,-131.927,0,72
27647,818.83,772.76,758.18,760.35,777.53,-55.66,-886.23,498.54,-1.45,-0.37,-1.21,5530,0,28.1342,-0.0314276,-335.198,43352.4,-15733.4,2438.28,-545.938,-129.333,0,72
27678,816.26,772.77,758.11,760.18,776.83,-60.06,-878.42,514.65,-4.47,4.59,0.55,5537,0,27.5377,3.67209,-306.157,38776.3,-13982.1,2195.08,-544.67,-126.655,0,72
27709,813.25,772.95,758.11,759.96,776.07,-46.39,-874.02,489.26,-3.11,2.37,-0.68,5543,0,26.3457,1.86099,-292.616,37054.5,-13276.4,2020.39,-544.372,-126.632,0,72
27740,812.34,773.01,758.04,759.85,775.81,-54.69,-900.39,487.79,-1.09,-0.95,-2.69,5549,0,23.9765,-1.49633,-279.372,35398.3,-12529.9,1899.96,-543.85,-126.707,0,72
27771,811.78,772.99,758.1,759.99,775.71,-72.27,-905.27,483.4,1.4,1.98,0.64,5555,0,24.1871,-3.67921,-263.83,33178.7,-11562.5,1772.45,-542.826,-125.758,0,72
27802,810.11,773.13,758.14,760.05,775.36,-36.62,-872.56,522.46,-0.21,-2.17,1.05,5561,0,25.4439,-6.99131,-259.002,32724.3,-11099.9,1924.89,-541.857,-126.348,0,72
27833,809.22,773.05,758.16,760.06,775.12,-58.59,-894.53,495.61,-2.14,1.92,1.97,5568,0,24.8253,-9.20871,-256.905,32512,-10960.8,2009.01,-541.665,-126.553,0,72
27864,808.45,773.15,758.26,760.18,775.01,-63.96,-906.25,490.23,-3.25,1.05,-3.21,5574,0,23.714,-6.82536,-251.84,31153.9,-10665.3,1851.29,-541.349,-123.705,0,72
27895,806.78,773.56,758.34,760.34,774.75,-46.39,-869.63,523.44,-5.21,-0.11,-1.35,5580,0,24.5987,-6.70151,-250.672,30882.2,-10481.1,2151.74,-540.812,-123.198,0,72
27926,804.61,774,758.52,760.77,774.48,-61.52,-910.16,466.8,-2.95,-0.4,-2.37,5586,0,23.6616,-9.19071,-250.282,30763.4,-10348.4,2136.71,-540.347,-122.915,0,72
27957,803.83,774.28,758.86,761.47,774.61,-41.5,-894.04,491.21,6.69,-3.7,-1.58,5592,0,25.778,-6.7714,-247.06,29407,-9859.58,2038.83,-538.908,-119.028,0,72
27988,806,774.58,759.13,762.27,775.49,-54.2,-884.28,492.19,10.04,-0.58,-2.31,5599,0,31.077,-9.67274,-246.191,28092.9,-9155.43,2609.07,-536.188,-114.11,0,72
28019,807.75,774.96,759.58,763.17,776.37,-48.83,-883.3,500.98,5.59,-3.27,-0.79,5605,0,31.0826,-10.3745,-256.319,27834,-9452.79,2879.81,-535.879,-108.592,0,72
28050,808.9,775.57,759.97,763.8,777.06,-48.83,-886.23,498.05,8.46,-0.56,-2.53,5611,0,31.5201,-10.4264,-286.336,30622.2,-10764.3,2761.37,-536.593,-106.946,0,72
28080,809.47,775.98,760.32,764.27,777.51,-54.2,-888.67,506.35,2.98,-1.7,-2.15,5617,0,33.8729,-6.88719,-314.677,32943.4,-11964.3,2853.48,-537.021,-104.69,0,72
28110,808.68,776.34,760.53,764.5,777.51,-41.5,-890.62,509.77,0.42,-0.34,-1.13,5623,0,38.4675,-3.24088,-340.579,34167.8,-12667.9,3344.38,-536.195,-100.323,0,72
28141,807.87,776.4,760.73,764.76,777.44,-44.92,-872.07,522.95,-6.45,4.15,-1.51,5629,0,42.1526,0.471313,-360.309,35029.8,-13226.3,3331.95,-535.708,-97.2215,0,72
28171,806.05,776.71,761.01,765.59,777.34,-51.27,-892.58,504.39,-7.69,2.88,-4.72,5635,0,43.2384,2.46505,-366.522,34360.5,-13211.5,3218.88,-535.046,-93.7476,0,72
28201,803.05,777.02,761.19,766.31,776.89,-42.48,-894.04,497.56,-5.8,1.66,-2.97,5641,0,42.0649,3.25055,-363.978,33206,-13105.7,2935.13,-535.007,-91.2309,0,72
28233,800.52,777.29,761.58,766.75,776.54,-36.13,-900.88,489.26,-0.76,0.4,-0.15,5648,0,40.8429,2.97918,-363.999,31784.7,-13011.4,2520.27,-534.746,-87.3208,0,72
28263,797.65,777.27,761.96,766.95,775.96,-61.04,-885.74,495.12,0.08,-3.85,-2.56,5654,0,40.2798,4.92943,-363.156,29208.9,-12519.1,2125.39,-533.473,-80.4305,0,72
28294,794.37,777.37,762.4,767.19,775.34,-43.95,-883.79,501.95,-0.01,-2.05,-2.23,5660,0,39.5278,5.5389,-364.693,27577.5,-12355.2,1712.49,-532.878,-75.6184,0,72
28324,792.32,777.41,762.57,767.42,774.93,-48.83,-904.3,502.44,0.53,-0.17,-0.5,5666,0,37.6921,5.74468,-359.907,25278,-11916.5,1446.89,-532.11,-70.2345,0,72
28355,790.91,777.35,762.79,767.51,774.64,-49.32,-902.34,507.81,3.94,-0.83,-0.44,5672,0,37.3688,7.69414,-354.724,22844.9,-11544.3,1239.77,-531.544,-64.4018,0,72
28386,789.09,777.19,762.94,767.42,774.16,-42.97,-885.25,488.77,0.31,-2.08,-2.34,5678,0,37.912,10.3543,-355.635,21243.8,-11471.5,1079.5,-531.256,-59.7348,0,72
28416,787.07,776.89,763.04,767.28,773.57,-53.71,-895.02,501.46,-0.28,-3.67,0.41,5684,0,36.8844,11.2383,-355.099,20364.3,-11374.3,901.621,-531.031,-57.3481,0,72
28447,785.01,776.32,762.97,766.9,772.8,-37.11,-891.6,498.05,-1.66,-1.49,0.91,5690,0,35.6871,11.8826,-349.529,19094.7,-11199.9,860.734,-531.043,-54.6297,0,72
28478,781.32,775.6,762.84,766.72,771.62,-48.83,-902.34,502.93,-13.08,-1.21,0.63,5697,0,32.3796,13.5624,-338.158,17352.1,-10903.8,552.668,-531.245,-51.3133,0,72
28509,775.65,774.85,762.82,766.7,770,-52.73,-873.54,500.98,-13.49,2.8,1.62,5703,0,28.9009,12.0701,-323.477,15772.2,-10466.9,478.656,-531.358,-48.7576,0,72
28540,772.85,774.63,762.6,766.52,769.15,-19.53,-871.58,507.81,-4.09,-1.37,-0.8,5709,0,23.3983,8.32314,-298.202,13589.1,-9640.02,359.441,-531.327,-45.5692,0,72
28571,775.04,775.08,762.6,766.23,769.74,-72.27,-899.41,478.03,5.42,0.89,1.35,5715,0,17.0716,6.47436,-270.092,10172.3,-8793.83,-127.301,-531.558,-37.6609,0,72
28602,777.14,775.81,762.84,766.43,770.55,-67.38,-910.16,461.91,3.89,-4.27,-4.94,5721,0,17.7181,7.31,-252.845,8618.25,-8092.94,83.9632,-531.008,-34.0851,0,72
28633,777.94,776.33,762.67,766.22,770.79,-53.71,-878.42,513.67,2.51,2.27,1.13,5728,0,22.2304,4.47192,-267.854,11601,-8646.45,632.466,-531.28,-43.3087,0,72
