2076,780.64,763.88,750.91,758.59,763.50,93.26,-977.54,381.35,20.58,20.25,0.61,-133.18
2114,781.43,763.70,750.89,758.68,763.67,113.28,-925.29,392.09,0.31,3.65,-0.53,-135.97
2154,782.06,763.67,750.87,758.64,763.81,138.18,-941.41,383.30,2.32,-0.10,-0.33,-137.43
2192,782.49,763.58,750.87,758.64,763.89,116.21,-918.95,380.37,-0.24,1.33,1.40,-138.50
2230,782.75,763.50,750.87,758.58,763.92,125.98,-917.97,380.37,-1.29,-2.53,1.02,-138.61
2268,782.59,763.44,750.86,758.59,763.87,137.21,-942.38,386.72,-5.41,-4.78,-2.14,-137.77
2307,782.32,763.27,750.79,758.46,763.71,126.46,-929.20,385.25,-1.98,-1.62,1.60,-133.98
2345,781.88,762.91,750.70,758.19,763.42,125.98,-939.45,384.28,-1.92,0.18,0.95,-129.77
2385,781.25,762.15,750.68,758.15,763.06,135.25,-924.32,384.28,0.37,0.08,-1.38,-127.92
2423,779.72,762.18,750.72,758.24,762.71,131.35,-945.80,386.72,1.11,1.18,0.66,-123.98
2461,778.41,762.18,750.76,758.27,762.41,121.58,-936.04,373.54,1.64,1.42,1.38,-119.75
2500,778.11,762.07,750.68,758.16,762.26,126.95,-928.71,381.35,1.15,2.53,1.44,-118.08
2538,778.82,761.73,750.68,757.99,762.30,118.16,-937.50,391.60,-3.79,3.59,-0.65,-116.22
2576,780.12,761.06,750.60,757.83,762.40,137.70,-933.59,380.37,-3.25,1.35,0.42,-117.77
2616,781.09,761.11,750.61,758.04,762.71,136.72,-940.43,384.28,3.94,3.39,-2.77,-125.97
2655,782.12,761.36,750.70,758.34,763.13,125.98,-943.85,381.35,3.26,2.67,-1.85,-131.85
2698,784.46,761.75,750.90,758.87,763.99,121.58,-945.31,392.09,4.98,4.32,-0.36,-144.91
2736,787.87,762.40,751.08,759.41,765.19,142.09,-916.02,389.65,3.92,1.30,-0.05,-162.18
2774,791.78,763.26,751.25,759.78,766.52,131.84,-915.53,406.25,1.94,3.07,0.65,-196.10
2814,795.08,764.14,751.40,760.25,767.72,124.51,-935.55,381.35,2.40,2.31,1.73,-238.81
2852,796.87,765.05,751.67,760.67,768.57,131.84,-938.96,397.46,0.47,2.44,0.08,-267.02
2891,798.15,765.62,751.65,760.81,769.06,129.39,-933.11,389.16,-0.89,-1.53,-0.57,-277.77
2929,799.27,765.96,751.78,760.97,769.49,125.49,-927.73,404.30,-0.05,1.98,-0.12,-287.95
2967,800.11,766.07,751.73,761.10,769.75,140.14,-926.27,392.09,2.22,2.58,0.66,-289.11
3005,801.03,766.05,751.72,761.15,769.99,125.00,-920.41,395.51,1.73,1.36,-0.79,-291.18
3045,800.91,766.06,751.77,761.11,769.96,121.58,-919.92,391.11,2.92,2.56,0.76,-292.21
3083,800.51,765.95,751.81,761.14,769.85,129.39,-925.78,395.51,1.67,2.29,-1.88,-290.77
3121,800.56,765.91,751.79,761.27,769.88,127.44,-937.50,385.25,4.36,0.76,0.83,-289.63
3159,800.32,765.98,751.99,761.60,769.97,118.65,-940.43,400.88,5.79,-0.31,-1.64,-292.87
3197,799.55,765.93,752.12,761.81,769.85,126.95,-923.34,407.23,6.63,2.11,3.76,-293.14
3235,798.10,765.61,752.21,761.77,769.42,128.91,-923.83,397.46,1.75,2.12,1.18,-288.91
3276,796.13,764.93,752.16,761.24,768.62,132.32,-928.71,405.27,1.52,-0.88,0.08,-276.96
3314,795.84,763.32,751.81,760.19,767.79,119.63,-923.34,423.83,-0.69,0.17,-2.39,-252.07
3352,796.93,761.65,751.29,758.84,767.18,116.70,-915.53,409.67,-5.25,-0.34,-2.81,-222.45
3390,799.00,760.52,750.94,758.08,767.13,132.81,-924.32,392.09,-4.66,0.05,0.93,-202.62
3428,803.78,760.33,750.82,757.80,768.18,120.12,-911.13,406.25,-1.11,2.96,0.79,-230.19
3466,812.71,760.70,750.70,757.78,770.47,133.30,-916.99,418.95,-3.78,2.38,-2.96,-263.86
3506,823.17,761.17,750.61,757.74,773.17,132.81,-920.41,399.41,-4.07,4.60,-2.11,-298.40
3544,831.63,761.60,750.57,757.81,775.40,134.77,-948.73,381.84,-0.15,5.07,-3.66,-329.01
3582,836.69,761.68,750.45,757.93,776.69,131.84,-938.48,399.41,0.29,2.99,-0.77,-351.10
3625,837.31,761.57,750.54,758.30,776.93,130.86,-942.38,390.62,5.68,3.91,-1.44,-352.18
3662,837.12,761.52,750.70,758.90,777.06,145.02,-941.41,378.91,4.82,2.56,-1.63,-350.38
3700,836.95,761.50,751.12,760.05,777.41,138.18,-922.85,401.37,15.17,2.65,-1.55,-360.07
3742,837.57,761.25,751.61,761.26,777.92,150.88,-904.79,424.80,13.25,3.37,-0.39,-369.43
3780,837.94,760.86,752.01,761.95,778.19,135.74,-909.67,415.04,6.57,2.44,2.11,-384.41
3817,837.24,760.80,752.21,762.21,778.11,135.74,-909.67,431.64,3.21,3.05,-1.24,-383.14
3855,836.32,760.70,752.26,762.31,777.90,148.44,-906.74,417.48,1.13,2.88,1.02,-370.33
3893,835.50,760.80,752.28,762.14,777.68,138.18,-913.57,430.66,-1.24,1.84,1.45,-364.64
3931,834.97,760.85,752.27,762.03,777.53,142.09,-932.62,409.67,-3.56,-1.98,2.02,-362.93
3971,834.90,760.93,752.09,762.15,777.52,133.79,-923.83,413.09,-3.51,-0.60,0.50,-367.28
4023,834.96,761.15,752.13,762.50,777.68,141.60,-917.97,410.16,-2.98,1.66,2.32,-380.92
4061,834.02,761.67,752.40,763.49,777.89,135.74,-924.80,399.41,-0.76,1.47,2.55,-407.13
4099,830.95,762.69,752.95,765.60,778.05,135.25,-922.85,405.76,-1.96,2.26,1.80,-445.87
4137,824.23,764.75,754.40,769.19,778.14,133.30,-923.83,408.20,2.18,2.36,6.79,-478.17
4175,812.13,767.57,756.61,773.42,777.43,136.23,-938.48,419.43,4.31,2.70,7.25,-516.83
4215,794.42,771.13,759.98,778.67,776.05,144.53,-922.36,406.25,4.28,1.50,7.37,-550.87
4253,773.61,774.60,763.76,783.43,773.85,122.07,-922.36,416.02,-5.15,1.38,12.16,-567.15
4291,755.95,776.60,767.58,786.13,771.56,166.02,-964.36,428.71,-33.55,4.12,15.67,-560.41
4329,750.24,773.59,770.01,784.84,769.67,463.38,-1191.41,816.89,-126.67,-4.51,55.66,-525.15
4367,749.08,766.90,768.73,780.16,766.22,133.30,-1139.65,343.75,-159.95,15.53,95.72,-460.34
4407,748.45,759.64,763.55,772.13,760.94,97.17,-1422.36,106.93,-63.48,27.11,134.02,-116.58
4445,748.12,756.01,756.74,761.84,755.68,8.79,-1624.02,120.12,109.83,35.29,165.88,-30.91
4483,747.97,753.89,750.21,756.32,752.10,-265.62,-1938.96,358.40,205.65,75.18,114.08,-15.26
4521,748.40,752.57,748.87,755.28,751.28,-636.23,-969.73,424.80,250.13,38.85,15.40,-27.57
4565,748.22,752.47,748.70,755.22,751.15,253.91,-1051.27,23.93,175.24,-10.65,-46.51,-30.94
4604,748.35,752.41,748.67,755.08,751.13,709.47,-741.21,-120.12,53.58,108.64,-29.32,-29.84
4646,748.52,752.39,748.52,754.92,751.09,717.29,-610.84,-134.28,-27.18,182.26,-73.44,-31.45
4684,748.44,752.16,748.51,754.83,750.98,531.74,-493.65,-72.27,-68.26,188.90,-104.82,-28.81
4722,748.43,752.21,748.48,754.75,750.97,428.71,-683.59,104.49,-39.04,134.68,-136.47,-29.08
4760,748.53,752.18,748.45,754.66,750.95,424.32,-860.84,120.61,-1.21,61.32,-164.98,-28.50
4799,748.47,752.20,748.39,754.60,750.92,397.95,-871.58,43.95,4.74,23.58,-197.83,-29.78
4837,748.34,752.02,748.39,754.56,750.83,301.76,-1188.96,167.48,-27.80,3.95,-216.62,-27.26
4877,748.20,752.05,748.43,754.51,750.80,141.60,-1447.75,305.66,-40.98,-21.60,-226.02,-25.72
4915,748.06,751.89,748.37,754.53,750.71,15.14,-1250.49,255.86,-43.37,-8.40,-190.55,-26.15
4954,747.91,751.93,748.29,754.49,750.66,-83.98,-1279.30,234.86,-97.29,15.18,-100.11,-28.61
4992,747.91,751.75,748.28,754.43,750.59,-173.83,-1847.66,182.13,-112.21,52.09,-106.21,-26.25
5030,747.82,751.67,748.27,754.48,750.56,-666.50,-1321.78,273.93,-118.15,67.01,-148.09,-26.49
5070,747.70,751.72,748.26,754.48,750.54,-982.42,-1184.08,231.45,-83.04,102.35,-120.38,-27.23
5108,748.27,751.71,748.22,754.19,750.60,-1137.21,-1591.80,506.84,-129.03,5.51,-37.69,-25.00
5146,761.02,751.48,748.20,754.13,753.71,927.25,-2000.00,-141.60,-158.56,-41.43,148.74,-39.17
5185,788.20,752.19,748.40,754.53,760.83,260.25,-1494.14,850.10,75.30,71.36,184.09,-100.97
5223,818.54,753.19,748.49,754.73,768.74,282.23,-1427.73,385.74,20.00,-83.22,142.79,-182.26
5261,825.72,754.84,748.44,755.05,771.01,141.11,-1223.63,39.06,33.03,-6.43,68.27,-260.18
5301,830.98,756.87,748.46,755.36,772.92,154.30,-1013.18,294.43,40.13,2.67,12.66,-260.80
5339,838.05,758.42,748.54,755.76,775.19,151.86,-953.61,340.33,30.61,5.08,7.85,-311.96
5377,840.25,759.24,748.50,756.19,776.04,162.11,-948.73,354.98,11.34,6.46,3.36,-333.25
5416,838.42,759.55,748.80,757.05,775.95,160.64,-972.66,317.38,13.50,1.99,5.18,-330.25
5454,834.12,760.75,749.34,758.72,775.73,140.62,-930.66,367.19,16.68,1.44,7.92,-333.34
5497,828.73,762.84,751.12,762.15,776.21,142.58,-969.73,357.91,19.40,-0.93,7.32,-321.20
5538,824.70,764.27,753.76,766.60,777.33,152.83,-956.54,376.46,18.76,2.92,1.89,-436.20
5576,820.63,764.97,756.82,770.81,778.31,132.81,-906.25,407.71,17.66,3.26,2.24,-497.24
5614,814.62,765.69,760.13,775.39,778.96,138.67,-880.86,432.62,13.41,4.87,-0.14,-539.57
5652,805.83,766.81,763.72,780.21,779.14,133.79,-921.87,424.80,14.19,1.56,3.73,-604.51
5690,795.43,768.66,767.46,785.16,779.18,150.88,-932.13,413.09,5.05,3.27,5.26,-670.04
5728,782.17,771.03,771.74,790.36,778.82,147.46,-907.23,431.15,9.17,3.89,8.20,-736.31
5767,768.03,774.54,776.00,794.82,778.35,143.55,-934.57,417.48,-0.26,5.08,8.12,-788.95
5805,756.60,777.36,779.23,797.71,777.72,130.86,-934.08,431.15,-11.73,-3.97,7.27,-824.31
5843,750.60,777.86,781.41,798.26,777.03,44.43,-927.73,382.32,-26.88,14.95,33.68,-831.28
5882,749.24,774.35,782.35,796.37,775.58,233.40,-1124.51,383.30,-72.76,42.01,48.11,-795.85
5920,748.46,767.85,781.90,792.23,772.61,243.65,-1177.73,362.30,-110.88,18.45,117.11,-720.49
5960,748.08,761.44,776.22,783.24,767.25,126.46,-1306.15,137.70,-42.41,21.16,201.13,-589.56
6001,747.90,758.19,765.07,767.53,759.67,23.93,-1692.87,195.80,24.78,14.93,250.13,-182.90
6039,747.74,754.95,753.86,758.88,753.86,-138.67,-2000.00,238.28,222.88,108.36,244.29,-54.54
6077,747.58,753.08,749.60,755.48,751.43,205.57,-1485.35,223.14,200.77,56.35,214.16,-11.55
6115,748.17,752.09,748.87,754.86,751.00,83.01,-120.61,-747.56,-13.21,123.40,83.37,-15.95
6153,747.82,751.87,748.72,754.82,750.81,587.89,-784.18,-45.41,11.46,50.08,-104.25,-18.17
6193,747.88,751.57,748.64,754.66,750.69,276.37,-421.39,56.15,-6.34,44.92,-127.27,-15.44
6231,747.76,751.55,748.52,754.62,750.61,275.88,-746.09,150.88,16.72,-1.73,-181.79,-18.82
6270,747.79,751.47,748.48,754.53,750.57,142.09,-863.77,155.27,13.73,-32.54,-215.69,-18.19
6308,747.67,751.44,748.32,754.46,750.47,110.35,-1081.54,149.41,21.15,-20.85,-233.94,-22.23
6346,747.62,751.44,748.34,754.48,750.47,53.22,-1375.98,171.39,-9.40,-10.23,-248.27,-21.74
6384,747.55,751.42,748.32,754.59,750.47,33.69,-1500.98,156.25,-20.43,22.70,-228.56,-24.13
6431,747.46,751.41,748.36,754.62,750.46,-56.64,-1643.07,181.64,-36.56,39.05,-214.23,-23.07
6469,747.43,751.31,748.33,754.59,750.41,-102.54,-1655.76,239.26,-65.16,7.18,-215.27,-22.44
6508,747.35,751.32,748.31,754.51,750.37,-123.54,-1548.34,372.56,-73.97,-10.02,-196.76,-22.10
6546,747.36,751.32,748.34,754.52,750.39,-254.39,-938.96,481.45,-61.85,-30.31,-161.73,-21.13
6584,747.25,751.35,748.25,754.46,750.33,-759.28,-1395.51,488.77,-86.17,-61.30,-113.02,-23.38
6624,747.26,751.35,748.27,754.50,750.35,-1313.48,-1140.63,524.90,-89.27,-127.73,-18.73,-23.33
6663,747.21,751.41,748.25,754.35,750.30,-585.45,-892.58,-80.08,100.98,-5.00,71.79,-22.16
6701,759.67,751.15,748.29,754.20,753.33,1737.30,180.18,-1494.63,-241.04,1.23,148.34,-30.30
6739,786.28,751.72,748.47,754.65,760.28,-143.07,-1319.34,1515.14,6.01,103.56,179.08,-93.14
