currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
2002,765.31,767.07,762.53,758.48,763.35,78.12,-887.70,514.65,1.13,0.52,1.66,-25.04
2036,765.18,767.15,762.55,758.62,763.38,70.80,-870.12,521.00,2.80,1.21,1.44,-26.65
2070,765.18,767.12,762.55,758.55,763.35,67.87,-879.39,527.34,0.15,-0.37,1.34,-25.54
2104,765.11,767.19,762.64,758.52,763.37,68.85,-873.05,517.58,-0.04,0.59,-0.92,-23.02
2138,765.05,767.13,762.65,758.59,763.36,59.57,-854.00,513.18,1.88,-0.44,4.64,-23.18
2173,765.01,767.20,762.64,758.65,763.37,63.48,-869.14,528.81,-0.11,0.80,-0.82,-24.79
2207,764.94,767.23,762.68,758.57,763.36,71.78,-875.49,522.95,0.11,1.89,1.20,-22.46
2241,764.78,767.33,762.75,758.64,763.38,73.24,-872.56,525.88,-0.33,-1.43,2.51,-22.13
2275,764.66,767.40,762.85,758.66,763.39,80.08,-862.30,525.39,-0.48,1.39,-0.08,-20.02
2309,764.63,767.47,762.83,758.64,763.39,65.92,-876.46,510.25,0.86,1.33,-0.05,-20.80
2343,764.46,767.48,762.76,758.74,763.36,59.08,-890.62,515.14,-0.82,1.28,1.88,-23.26
2378,764.33,767.50,762.89,758.75,763.37,75.20,-883.79,512.21,-0.37,0.81,1.58,-20.14
2412,764.24,767.54,762.90,758.77,763.36,64.94,-865.23,518.55,-0.92,2.12,1.54,-20.08
2446,764.18,767.59,762.98,758.87,763.40,63.48,-868.65,506.84,-0.11,0.67,2.32,-19.79
2480,764.13,767.63,762.99,758.77,763.38,72.75,-867.19,520.02,1.97,1.96,2.07,-18.29
2514,763.96,767.63,762.97,758.79,763.34,68.36,-883.30,512.70,0.63,2.12,2.10,-18.42
2548,763.90,767.67,762.97,758.83,763.34,81.05,-870.12,521.48,-0.46,0.99,3.61,-19.16
2582,763.83,767.75,763.02,758.80,763.35,67.38,-864.26,529.79,0.21,3.21,0.18,-17.93
2616,763.65,767.80,763.10,758.92,763.37,79.59,-877.93,515.62,1.62,1.87,1.90,-17.42
2650,763.59,767.77,763.10,758.84,763.32,77.64,-881.84,521.97,2.05,2.15,-1.82,-15.84
2684,763.40,767.91,763.13,758.91,763.34,62.50,-877.93,521.48,-0.43,2.70,0.85,-16.49
