currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
11452,756.05,766.56,786.89,766.17,768.92,89.36,-765.14,507.32,27.62,-41.8,33.69,504.48,2291,0,82,-5.99541,23.2378,-233.932,15448.1,-15647.1,3176.9,-564.887,-66.0348,0
11486,756.16,766.4,787.18,766.34,769.02,163.09,-683.11,765.62,32.58,-1.99,11.89,510.09,2298,0,82,-4.16374,21.672,-228.02,15138.9,-14532.4,3093.22,-561.733,-66.3932,0
11519,756.61,766.5,786.89,765.76,768.94,41.02,-903.81,490.23,-23.2,-3.06,-13.27,509.31,2305,0,82,-1.06258,19.7562,-229.325,16124.8,-14443.4,3812.05,-560.982,-70.3137,0
11554,758.59,766.43,785.37,764.87,768.81,46.39,-877.93,499.51,13.06,-8,-7.27,478.29,2312,0,82,-2.32452,25.4597,-239.46,17965.7,-15206.4,3354.41,-561.504,-75.0249,0
11588,760.89,766.39,782.74,763.64,768.41,38.09,-811.52,549.32,-3.5,-5.09,-20.37,423.12,2319,0,82,-12.0666,29.4424,-233.309,18207.1,-15702.5,1620.63,-565.304,-78.0394,0
11622,762.84,766.39,779.9,762.49,767.9,124.51,-952.64,474.61,-15.69,-7.07,-19.29,362.85,2325,0,82,-11.496,21.2988,-238.18,22793.4,-17425.5,2746.26,-571.16,-95.695,0
11656,764.23,766.38,777.91,761.8,767.58,105.47,-912.11,480.47,-4.12,-4.79,-5.62,318.65,2332,0,82,-15.6791,13.2773,-241.143,28215.5,-19647.6,2800.51,-579.476,-117.005,0
11690,765.57,766.49,776.65,761.23,767.49,94.73,-912.6,499.51,-3.05,-2.85,-5.2,289.96,2339,0,82,-20.6542,5.06062,-244.194,32676.9,-21699.5,2659.82,-586.862,-133.815,0
11724,767.38,765.78,774.95,760.69,767.2,82.03,-958.01,468.26,3.07,0.11,-3.72,255.07,2346,0,82,-21.232,1.084,-247.413,35518.3,-22857,3181.14,-590.384,-143.559,0
11760,768.6,765.33,773.79,760.32,767.01,125.98,-857.91,515.14,-10.95,-12.74,0.36,231.25,2353,0,82,-19.7538,4.83315,-250.048,37614.8,-23851.1,3065.49,-593.388,-150.435,0
11794,768.61,765.03,772.86,760.21,766.68,101.56,-968.75,472.17,0.09,3.55,-1.46,211.89,2360,0,82,-13.8121,-0.965715,-243.421,39771.9,-23526.5,3803.13,-594.649,-163.386,0
11828,768.81,764.56,771.61,760.16,766.29,73.73,-917.97,485.84,16.41,4.92,2.31,184.46,2367,0,82,-15.4304,1.84424,-255.54,43195.4,-24891.1,2980.91,-595.406,-169.036,0
11862,768.8,764.04,770.59,759.88,765.83,55.18,-753.91,573.73,-10.29,-4.99,-4.2,167.45,2373,0,82,-13.1433,3.46273,-245.567,42119.1,-24129.2,2625.22,-596.259,-171.519,0
11896,768.36,763.91,769.84,759.77,765.47,159.67,-826.66,464.84,-29.7,-13.37,-3.69,153.04,2380,0,82,-5.23578,1.93737,-228.582,40403.4,-22211.4,3566.96,-595.17,-176.758,0
11931,767.29,763.74,769.28,759.51,764.96,131.35,-977.05,437.5,-23.14,-2.57,-2.72,147.91,2387,0,82,-7.85687,6.43501,-216.406,39517.1,-21336.3,1931.62,-596.594,-182.608,0
11965,765.9,763.44,768.17,759.25,764.19,69.34,-895.02,508.79,-13.75,-4.97,0.31,131.37,2394,0,82,-12.5901,9.6679,-202.475,37087.2,-20244.4,405.623,-597.986,-183.171,0
11999,764.39,763.04,767.19,759.07,763.43,43.46,-906.25,499.51,-21.38,-23.37,8.09,117.97,2401,0,82,-11.3227,11.3235,-173.381,31674.2,-17605.8,164.17,-599.543,-182.696,0
12033,762.37,762.56,765.85,758.85,762.41,87.89,-939.45,465.82,-14.86,-30.63,8.05,98.54,2408,0,82,-5.9765,8.96827,-139.27,25833.5,-14259.7,700.886,-600.392,-185.506,0
12067,760.04,761.96,764.77,758.62,761.34,143.07,-997.07,380.37,-5.44,-33.23,14.69,87.83,2414,0,82,-4.33278,7.89462,-117.508,21937.8,-12142.4,736.562,-601.337,-186.706,0
12101,757.81,761.6,763.95,758.67,760.51,177.25,-1071.78,447.75,7.31,-28.85,4.17,77.26,2421,0,82,0.221041,4.01748,-84.8012,16690.8,-8986.21,1141.16,-603.981,-196.86,0
12135,755.78,761.29,763.55,758.62,759.81,81.54,-947.75,356.93,39.95,-19.29,3.45,77.5,2428,0,82,3.84901,0.286435,-56.5719,11580.2,-5855.24,1695.36,-601.479,-204.737,0
12171,753.73,761.07,763.34,758.66,759.2,-0.98,-1009.28,449.71,63.37,-47.7,13.89,80.28,2435,0,82,6.06109,-1.50336,-35.5598,7566.57,-3728.49,1906.66,-602.834,-212.747,0
15216,752.03,759.68,761.24,758.48,757.86,340.33,-933.11,239.26,12.89,11.18,5.49,47.73,3044,0,82,-2.42953,0.59533,-22.5003,3428.2,1665.04,-219.242,-424,-152.401,0
15250,752.31,759.8,761.27,758.56,757.99,340.82,-903.32,251.46,7.66,10.88,6.31,45.46,3051,0,82,-2.37101,0.324704,-26.5144,4023.56,1994.26,-266.302,-422.782,-151.738,0
15284,752.67,759.71,761.27,758.65,758.08,358.89,-913.57,220.7,11.24,3.47,7.53,43.47,3058,0,82,-1.6872,0.295156,-26.3186,4260.94,2126.26,-124.991,-417.211,-161.902,0
15318,753.18,759.68,761.32,758.65,758.21,356.45,-944.34,208.98,10.81,4.92,9.56,43.31,3065,0,82,-1.92253,-0.424015,-28.8492,4448.82,2275.64,-220.898,-419.077,-154.297,0
15352,753.66,759.76,761.29,758.64,758.34,343.75,-934.08,227.54,13.85,10.37,9.1,40.47,3071,0,82,-2.16689,-0.971839,-32.7115,5010.27,2451.19,-321.041,-423.069,-153.148,0
15386,754.24,759.69,761.27,758.67,758.47,323.24,-908.2,282.71,14.34,10.68,8.37,38.13,3078,0,82,-2.54219,-1.34617,-35.5462,5663.27,2858.47,-463.915,-417.579,-159.329,0
15422,754.88,759.74,761.23,758.67,758.63,315.43,-911.62,302.25,13.41,9.92,9.96,34.53,3085,0,82,-2.35951,-1.7332,-39.1827,6259.43,3187.22,-301.857,-416.655,-159.759,0
15456,755.46,759.83,761.16,758.65,758.77,314.94,-911.13,293.46,10.24,5.01,14.2,30.44,3092,0,82,-1.9904,-2.2805,-42.4884,6814.83,3623.31,-242.543,-412.726,-160.391,0
15490,756.02,759.87,761.23,758.64,758.94,291.5,-947.27,263.18,8.39,5.11,10.05,29.94,3099,0,82,-2.15675,-1.88656,-46.8854,7447.67,3987.38,-255.784,-412.954,-158.85,0
15524,756.42,759.76,761.27,758.65,759.02,303.22,-940.92,280.27,8.61,8.08,13.6,30.25,3106,0,82,-2.70583,-1.43701,-49.4306,8064.74,4322.68,-250.615,-410.545,-163.155,0
15558,756.68,759.76,761.28,758.68,759.1,274.9,-953.61,306.15,4.11,6.8,10.25,29.2,3113,0,82,-2.81175,-1.15025,-54.3822,8671.29,4555.49,-252.402,-414.217,-159.464,0
15593,756.7,759.83,761.32,758.7,759.14,285.16,-919.92,296.39,5.46,2.67,6.57,29.25,3120,0,82,-2.52685,-1.07191,-56.16,8862.84,4829.32,-98.0808,-412.007,-157.817,0
15627,756.72,759.83,761.32,758.65,759.13,270.51,-942.87,289.06,3.35,0.81,3.57,29.91,3126,0,82,-2.11981,-0.863472,-57.5138,9041.76,5022.39,-78.1616,-410.675,-157.21,0
