currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
2005,790.73,767.41,767.13,764.07,772.33,101.56,-855.47,557.62,-0.41,3.81,-0.59,-82.59
2039,790.86,767.35,767.07,764.06,772.34,107.42,-840.82,582.52,-2.60,0.34,-0.11,-83.95
2073,791.12,767.26,767.01,764.01,772.35,103.52,-834.96,560.55,2.60,1.02,-0.24,-84.80
2107,791.22,767.27,767.02,763.99,772.37,94.73,-851.56,563.96,0.34,-0.44,1.02,-84.60
2142,791.46,767.20,766.94,763.92,772.38,117.19,-832.52,561.52,2.42,1.04,-0.92,-85.97
2176,791.54,767.22,766.88,763.80,772.36,112.79,-854.00,556.64,-0.89,2.13,1.13,-86.23
2210,791.55,767.11,766.91,763.82,772.35,105.47,-843.26,551.76,1.36,2.66,-1.76,-84.71
2244,791.45,767.09,766.92,763.82,772.32,104.00,-840.82,560.55,-1.72,1.58,2.10,-84.03
2278,791.57,767.15,766.93,763.75,772.35,118.16,-830.57,562.01,2.02,-1.21,-0.39,-83.65
2313,791.51,767.25,766.90,763.79,772.36,106.93,-833.01,557.13,1.10,1.65,-1.24,-85.38
2347,791.52,767.17,766.95,763.78,772.35,118.16,-852.05,559.08,1.11,0.23,0.34,-83.67
2381,791.48,767.18,766.91,763.93,772.38,99.12,-843.75,553.71,0.30,1.17,1.36,-86.65
2415,791.33,767.21,766.96,763.78,772.32,115.23,-834.96,580.57,2.05,0.11,-0.61,-83.15
2449,791.17,767.20,766.99,763.86,772.31,118.16,-846.68,551.27,-1.12,1.22,0.19,-82.84
2483,791.12,767.27,766.96,763.95,772.32,116.70,-838.87,558.11,-1.09,3.41,-0.44,-85.30
2518,791.17,767.21,767.05,764.01,772.36,104.00,-851.07,561.52,0.07,-0.15,1.35,-83.75
2552,791.17,767.15,767.02,764.01,772.34,109.37,-831.05,568.36,-0.62,1.95,-0.33,-83.87
2586,791.13,767.22,766.99,764.09,772.36,106.45,-841.31,560.06,1.81,1.08,-0.11,-86.07
2620,791.17,767.26,766.99,764.07,772.37,100.10,-852.54,563.48,0.63,-1.13,-1.46,-86.31
2654,791.19,767.19,767.03,764.02,772.36,115.23,-825.68,555.18,0.98,1.29,-2.70,-84.15
2689,791.11,767.29,766.96,763.93,772.32,109.37,-837.40,551.76,-0.76,-0.37,-1.29,-85.22
2723,791.02,767.22,767.02,763.95,772.30,107.91,-847.66,567.38,0.94,2.02,3.59,-82.98
2757,791.00,767.24,767.03,763.98,772.31,105.96,-849.12,561.52,-0.90,2.86,0.14,-83.33
2791,790.96,767.24,767.05,764.02,772.32,115.72,-848.14,571.78,-0.54,2.47,1.82,-83.26
2827,790.78,767.22,767.07,764.15,772.31,98.14,-837.40,565.43,1.56,1.59,-0.74,-84.01
2861,790.64,767.28,767.08,764.17,772.29,123.54,-828.12,562.99,0.20,0.67,-0.98,-83.99
2895,790.38,767.24,767.09,764.27,772.25,123.05,-835.45,565.43,-1.15,1.42,2.96,-83.96
2930,790.09,767.33,767.11,764.34,772.22,103.03,-843.26,559.08,-0.31,1.45,1.33,-84.12
2964,790.13,767.39,767.18,764.30,772.25,110.35,-833.01,564.94,-2.69,2.02,1.71,-82.50
2998,790.21,767.37,767.18,764.32,772.27,120.12,-852.54,556.64,0.48,1.15,2.13,-82.92
3032,790.48,767.32,767.12,764.30,772.30,98.14,-851.07,550.29,-0.77,1.23,2.46,-84.60
3066,790.60,767.30,767.11,764.17,772.30,106.45,-845.21,560.06,-1.06,3.89,2.47,-83.13
3100,790.71,767.28,767.07,764.15,772.30,113.28,-830.08,564.45,-0.37,1.49,0.02,-84.07
3134,790.84,767.18,767.06,764.09,772.29,116.21,-836.43,564.45,0.70,1.50,-0.94,-83.18
3167,790.91,767.22,767.05,764.06,772.31,104.00,-837.89,571.78,-0.22,0.20,2.75,-83.62
3201,790.96,767.13,767.03,763.98,772.27,114.26,-844.73,547.36,0.02,0.72,1.11,-82.30
3235,791.10,767.10,767.03,763.95,772.30,113.77,-828.61,569.82,0.53,2.57,0.81,-82.27
3268,791.33,767.09,766.99,763.94,772.34,104.98,-846.68,571.29,-0.34,-0.77,0.02,-83.77
3303,791.58,767.10,766.91,763.87,772.36,106.45,-839.36,562.99,-0.60,0.91,-0.34,-85.38
3337,791.74,767.04,766.95,763.76,772.37,104.98,-852.05,561.52,0.12,1.07,-1.49,-83.14
3370,791.93,767.10,766.86,763.75,772.41,117.68,-844.73,558.59,-2.03,1.02,-1.11,-86.16
3404,792.00,767.03,766.85,763.80,772.42,104.98,-846.19,561.04,-1.65,-1.02,3.10,-86.80
3438,792.20,767.01,766.84,763.76,772.45,118.65,-839.84,552.25,-0.74,-0.59,-1.67,-87.18
3472,792.21,766.98,766.87,763.84,772.47,103.03,-852.05,567.38,0.15,2.92,1.17,-87.39
3506,792.13,767.00,766.89,763.80,772.46,113.28,-845.21,568.36,1.34,1.31,0.37,-86.00
3540,792.10,767.04,766.87,763.72,772.43,109.86,-845.70,565.43,1.44,2.43,0.34,-85.72
3575,792.12,767.02,766.86,763.77,772.44,107.91,-838.38,570.31,-0.05,1.69,0.63,-86.40
3609,792.12,767.04,766.89,763.86,772.48,93.75,-843.75,554.20,0.29,1.76,-0.30,-87.36
3643,792.03,767.08,766.94,763.78,772.46,106.93,-850.59,564.94,0.42,1.60,2.77,-84.97
3677,791.89,767.12,766.92,763.87,772.45,103.03,-838.38,551.76,0.08,3.24,0.15,-86.35
3711,791.84,767.02,766.89,763.85,772.40,95.70,-835.45,570.31,-0.54,1.55,0.48,-85.84
3745,791.75,767.11,766.84,763.85,772.39,116.21,-847.66,554.69,0.41,-1.98,2.11,-87.66
3781,791.58,767.10,766.99,763.80,772.36,123.05,-839.84,544.92,-1.20,2.82,0.89,-82.54
3815,791.34,767.21,766.97,763.85,772.34,97.66,-849.61,563.48,-0.10,-0.59,-0.18,-83.78
3849,791.19,767.23,766.99,763.98,772.35,121.09,-837.40,554.69,0.60,1.89,2.04,-84.88
3883,791.06,767.23,767.06,764.03,772.34,124.02,-845.70,567.87,-0.26,2.49,-0.61,-83.43
3918,791.03,767.22,767.02,764.05,772.33,116.70,-841.31,563.48,0.65,1.15,0.09,-84.54
3952,790.98,767.15,767.09,764.02,772.31,115.23,-844.24,562.01,1.84,0.99,1.57,-81.66
3986,790.91,767.26,766.98,764.11,772.32,100.10,-835.94,559.08,-0.11,1.00,-0.34,-86.26
4020,790.96,767.13,767.04,764.07,772.30,108.89,-840.33,568.85,0.66,1.68,-1.12,-83.41
4054,790.96,767.17,767.00,764.07,772.30,104.49,-843.26,559.57,-0.27,-0.50,0.11,-84.70
4089,790.90,767.15,767.01,764.02,772.27,111.33,-851.56,564.45,-0.34,3.98,0.60,-83.25
4123,790.84,767.19,767.02,764.01,772.26,96.68,-848.14,557.62,-0.44,2.33,-1.48,-83.11
