currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
36440,813.27,771.99,759.33,761.50,776.52,-38.09,-887.70,508.79,-1.15,3.22,-3.41,-353.35
36479,812.95,772.20,759.46,761.48,776.52,-23.93,-869.63,555.66,-3.79,3.44,-3.06,-350.33
36515,812.72,772.26,759.43,761.22,776.41,0.00,-852.05,546.87,-1.51,4.55,-0.47,-346.83
36552,813.64,772.96,759.61,761.31,776.88,-30.76,-853.52,557.62,-4.55,7.15,-3.23,-352.39
36588,812.35,773.90,759.77,761.73,776.94,-27.83,-882.81,527.83,-3.65,3.74,-5.37,-357.61
36624,811.78,774.86,759.96,762.16,777.19,-38.09,-878.42,520.51,-1.27,3.11,-2.76,-365.15
36660,809.66,775.77,760.20,762.76,777.10,-28.81,-902.34,500.98,-1.11,-1.47,-3.30,-367.87
36698,810.79,775.82,760.13,762.54,777.32,-8.30,-876.46,544.43,6.21,-0.90,2.15,-370.76
36735,811.00,775.14,760.06,762.43,777.16,-27.34,-905.76,511.23,2.75,-1.92,3.74,-366.22
36771,810.33,774.88,760.15,762.83,777.05,-34.67,-901.37,500.49,2.16,-1.81,4.15,-365.53
36808,810.40,773.96,759.99,762.65,776.75,-31.25,-874.02,517.09,1.24,-5.49,4.21,-359.53
36844,810.31,773.66,760.03,763.20,776.80,-62.99,-905.27,492.68,4.01,-4.06,2.62,-364.08
36883,811.50,773.64,760.01,763.64,777.20,-17.09,-871.58,550.78,4.08,-1.47,2.47,-374.94
36919,811.17,773.50,760.04,764.00,777.18,-26.86,-866.21,540.53,1.79,-2.38,1.13,-377.27
36956,811.79,773.76,760.21,764.62,777.60,-31.74,-885.25,534.67,2.92,-3.27,0.76,-386.34
36992,812.78,773.50,760.16,764.32,777.69,-11.72,-857.42,567.87,-2.54,2.70,-0.63,-384.33
37028,813.32,773.37,760.14,764.01,777.71,-17.58,-870.61,529.79,-5.44,2.86,-0.89,-381.22
37065,813.59,773.48,760.12,763.81,777.75,-24.90,-876.95,550.78,-0.45,2.15,-2.40,-380.62
37103,813.44,773.33,760.05,763.36,777.55,-37.60,-876.46,527.83,-7.01,1.91,-0.89,-373.81
37140,813.26,773.20,760.00,763.00,777.36,-35.64,-878.42,548.83,-5.70,2.48,0.91,-368.30
37176,812.25,773.21,760.03,762.86,777.09,-25.88,-868.65,527.83,-7.66,1.12,-0.16,-362.03
