currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
21274,803.47,766.54,753.15,758.61,770.44,-41.02,-872.07,517.09,-0.44,0.13,-1.92,4256,0,35.9185,-2.76104,-307.262,29568.7,-8646.48,3170.19,-28.1404,-96.2327,0,60
21305,803.57,766.64,753.05,758.54,770.45,-52.73,-890.14,511.23,-2.42,-0.06,-1.88,4262,0,36.086,-2.5999,-307.709,29594.6,-8671.69,3032.35,-28.1815,-96.1774,0,60
21336,803.74,766.58,753.08,758.58,770.5,-55.66,-882.81,522.46,-1.44,0.17,-0.21,4268,0,35.9082,-2.79156,-308.731,29748.3,-8714.31,3183.03,-28.2263,-96.3569,0,60
21367,803.81,766.65,753.11,758.59,770.54,-56.64,-879.88,523.44,-0.88,-0.03,-0.46,4274,0,36.1538,-2.48754,-309.893,29819.7,-8689.12,3248.24,-28.0391,-96.2257,0,60
21398,803.71,766.68,753.09,758.67,770.54,-54.2,-870.12,513.67,-0.26,-1.85,-1.47,4281,0,36.4904,-2.53023,-311.831,30041.4,-8646.43,3305.94,-27.728,-96.3386,0,60
21429,803.8,766.62,753.08,758.67,770.54,-48.34,-882.81,520.51,1.35,-0.28,0.48,4287,0,36.4665,-2.21206,-312.732,30062.6,-8683.47,3324.66,-27.7665,-96.1287,0,60
21460,803.75,766.6,753.13,758.74,770.56,-44.92,-892.58,531.74,0.75,-1.02,-1.21,4293,0,36.667,-2.4144,-312.7,29998.5,-8730.65,3328.2,-27.9202,-95.9336,0,60
21491,803.94,766.58,753.09,758.75,770.59,-39.06,-877.44,526.86,-1.4,1.02,0.48,4299,0,37.1233,-1.87623,-313.158,29974.6,-8779.22,3320.22,-28.0344,-95.7171,0,60
21522,804.16,766.57,753.09,758.72,770.63,-62.5,-881.84,515.62,0.34,0,-1.13,4305,0,36.9091,-1.62516,-313.454,30017.9,-8671.85,3325.56,-27.6654,-95.7649,0,60
21553,804.13,766.57,753.08,758.8,770.64,-53.22,-881.35,520.02,-0.95,1.97,-0.55,4312,0,36.7653,-1.56498,-314.837,30211.6,-8789.92,3464.96,-27.9189,-95.9595,0,60
21584,804.04,766.52,753.18,758.75,770.62,-54.2,-880.37,519.04,-1.61,2.02,-0.91,4318,0,37.0788,-1.58159,-315.913,30302.5,-8800.42,3408.21,-27.8572,-95.9204,0,60
21615,804.06,766.58,753.09,758.76,770.62,-50.29,-884.28,511.23,0.53,2.14,1.05,4324,0,36.7112,-1.64444,-315.591,30352.4,-8778.24,3517.73,-27.8153,-96.1765,0,60
21646,804.23,766.5,753.07,758.8,770.65,-41.99,-884.28,514.65,-0.85,-1.56,-0.16,4330,0,36.7462,-1.553,-315.246,30210.4,-8832.28,3383.16,-28.0171,-95.8312,0,60
21677,804.23,766.47,753.08,758.76,770.63,-49.8,-885.25,523.93,0.92,0.66,0.99,4336,0,36.7423,-1.45469,-316.121,30296.5,-8802.41,3281.66,-27.8451,-95.8382,0,60
21707,804.39,766.47,753.08,758.83,770.69,-48.34,-880.37,526.37,0.67,-0.08,1.77,4342,0,37.014,-1.73854,-317.634,30557.5,-8894.88,3425.35,-28.0036,-96.2037,0,60
21737,804.59,766.39,753.1,758.72,770.7,-41.02,-880.86,526.86,-1.21,1.53,-1.02,4348,0,36.9061,-1.68193,-317.057,30409.3,-8821.94,3466.3,-27.8245,-95.9112,0,60
21768,804.39,766.38,753.06,758.71,770.64,-49.8,-876.46,511.72,-1.5,-2.15,0.66,4355,0,36.7528,-1.25503,-317.333,30571.4,-8995.43,3398.8,-28.3469,-96.3385,0,60
21798,804.37,766.33,753.02,758.67,770.6,-44.43,-887.7,518.55,-0.63,1.16,-2.05,4361,0,36.1166,-1.24994,-317.086,30672.6,-9007.41,3531.26,-28.4069,-96.7329,0,60
21829,804.54,766.32,753.07,758.62,770.64,-52.25,-886.72,530.76,-0.96,4.25,2.16,4367,0,36.217,-1.4198,-314.209,30424.9,-8997.26,3602.51,-28.6347,-96.8301,0,60
21859,804.52,766.33,753.02,758.52,770.6,-43.95,-886.23,532.71,-1.41,2.04,0.2,4373,0,36.6402,-1.04665,-312.708,30283.1,-8915.65,3634.88,-28.5111,-96.8417,0,60
21890,804.53,766.37,753.05,758.43,770.6,-47.36,-892.58,530.76,-1.76,2.23,1.18,4379,0,35.9315,-1.03009,-312.749,30496.1,-8939.2,3493.12,-28.5827,-97.5097,0,60
21921,804.78,766.36,753.04,758.34,770.63,-41.99,-887.21,524.41,0.43,2.64,0.12,4385,0,35.6799,-1.63769,-311.84,30517.5,-8915.12,3495.13,-28.5888,-97.8629,0,60
21951,804.69,766.33,753.06,758.31,770.6,-49.32,-890.62,505.86,-0.54,-0.47,0.03,4391,0,35.4641,-2.22534,-310.024,30479.1,-8880.6,3468.32,-28.6449,-98.3119,0,60
21982,804.59,766.39,753.08,758.22,770.57,-61.52,-882.32,519.04,-1,1.84,1.29,4397,0,35.5762,-2.18696,-311.327,30708,-8936.21,3250.5,-28.7036,-98.6358,0,60
22013,804.59,766.25,753,758.17,770.5,-52.25,-892.09,509.77,0.9,0.37,-1.4,4404,0,35.2707,-2.56076,-307.714,30535.2,-8835.54,3226.42,-28.7134,-99.2322,0,60
22043,804.57,766.21,752.99,758.07,770.46,-38.09,-875,523.93,0.66,0.7,0.15,4410,0,34.4031,-2.26733,-304.664,30362.1,-8804.53,3047.27,-28.8991,-99.6579,0,60
22074,804.94,766.28,753.07,758.04,770.58,-52.25,-892.09,519.53,-0.01,2.05,-0.54,4416,0,34.1349,-2.08263,-303.695,30356.4,-8801.01,3072.46,-28.9798,-99.9569,0,60
22105,805.48,766.25,752.98,758.01,770.68,-49.32,-884.28,518.55,-0.76,2.05,1.34,4422,0,34.1689,-1.96575,-302.072,30303.6,-8816.64,3076.34,-29.1872,-100.319,0,60
22136,805.85,766.23,753,757.87,770.74,-47.85,-879.39,519.53,-0.42,1.84,0.73,4428,0,33.7964,-1.53639,-304.095,30718.6,-8909.18,3089.18,-29.2974,-101.016,0,60
22167,806.21,766.32,752.95,757.75,770.81,-56.15,-884.77,530.27,-1.41,1.6,-2.04,4434,0,33.8121,-1.87128,-307.476,31338.2,-8999.12,3120.23,-29.2677,-101.921,0,60
22198,806.58,766.4,752.92,757.7,770.9,-48.34,-883.3,512.21,-3.53,0.31,-1.55,4441,0,33.8816,-2.47392,-309.438,31706.4,-9109.64,3129.42,-29.4393,-102.465,0,60
22229,806.92,766.47,752.88,757.47,770.94,-47.36,-876.46,506.84,-2.23,0.22,-0.24,4447,0,34.5655,-2.35938,-310.105,31955.1,-9098.75,3143.75,-29.3409,-103.046,0,60
22260,806.9,766.38,752.92,757.32,770.88,-39.06,-881.35,514.16,-0.73,0.84,-1.71,4453,0,34.8884,-2.74402,-311.258,32218,-9015.42,3140.08,-28.9645,-103.509,0,60
22291,806.98,766.44,752.8,757.21,770.86,-56.64,-887.21,503.91,-0.72,-3.17,-0.23,4459,0,34.7598,-3.2554,-311.208,32435.5,-9013.46,3226.12,-28.9628,-104.224,0,60
22321,807.13,766.4,752.87,757.19,770.9,-52.73,-877.44,513.67,1.11,-0.21,0.38,4465,0,33.8903,-3.51096,-307.977,32321.1,-8929.45,3031.43,-28.9939,-104.946,0,60
22352,807.07,766.27,752.86,757.14,770.84,-50.78,-887.7,511.72,0.32,0.16,-2.23,4471,0,33.5643,-3.65158,-306.297,32453.6,-8973.99,3114.26,-29.2983,-105.955,0,60
22383,807.02,766.31,752.89,757.19,770.85,-55.66,-882.81,512.21,0.14,0.19,-2.75,4478,0,33.4723,-3.12813,-304.761,32398,-8949.25,3088.32,-29.3648,-106.306,0,60
22414,807,766.23,752.88,757.27,770.84,-53.22,-892.09,515.14,0.99,0.71,-0.92,4484,0,32.8659,-2.45445,-303.522,32310.7,-8999.43,3200.4,-29.65,-106.452,0,60
22445,806.88,766.21,752.88,757.25,770.81,-58.11,-881.35,514.16,-0.12,-0.69,0.31,4490,0,32.4943,-1.87074,-303.382,32236.5,-9078.39,3086.24,-29.924,-106.257,0,60
22476,806.64,766.23,752.92,757.24,770.75,-43.46,-880.86,516.6,-0.66,-0.44,-0.36,4496,0,32.9014,-1.27591,-304.366,32240.2,-9196.4,3042.43,-30.215,-105.926,0,60
22507,806.48,766.23,752.94,757.32,770.74,-38.57,-890.62,514.16,0.92,-0.87,0.97,4502,0,32.1566,-1.06686,-303.513,31961.3,-9096,3075.14,-29.9691,-105.305,0,60
22538,806.52,766.21,752.94,757.38,770.76,-48.34,-878.91,528.81,-1.3,2.19,-0.62,4509,0,32.366,-1.51347,-300.719,31604.4,-9053.35,3020.26,-30.1057,-105.096,0,60
22569,806.09,766.23,752.9,757.37,770.65,-53.22,-872.07,528.81,-0.56,-1.42,-3.88,4515,0,32.3519,-1.30685,-299.415,31458.6,-9022.25,3003.14,-30.1329,-105.067,0,60
22600,805.61,766.19,752.94,757.54,770.57,-44.43,-890.62,511.23,-0.76,0.92,-1.02,4521,0,32.5039,-1.33214,-300.594,31475.4,-8969.61,2882.81,-29.8397,-104.711,0,60
22631,805.03,766.2,752.96,757.66,770.46,-48.83,-888.67,512.7,1.06,0.71,-1.71,4527,0,32.5648,-1.05206,-298.833,31064.6,-8992.92,2847.64,-30.0936,-103.953,0,60
