currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
11425,757.35,764.74,772.4,762.88,764.34,134.77,-910.16,398.44,4.59,-2.01,1.04,202.14,2286,0,82,-17.7587,-8.29475,-246.764,2386.67,12537.9,3877.75,-447.189,-9.65588,0
11459,757.01,765.18,773.07,763.48,764.69,125,-958.5,359.86,-11.48,-3.27,0.26,207.76,2293,0,82,-11.2203,-5.54917,-168.657,-1106.13,8695.4,3562.09,-446.443,6.57905,0
11492,755.85,765.87,773.35,764.44,764.88,135.74,-949.22,365.72,-5.95,0.07,3.27,199.03,2299,0,82,-3.56563,0.283167,-130.104,-4022.88,7012.63,3513.07,-444.096,30.9435,0
11527,754.84,766.36,773.18,765.16,764.88,130.37,-934.08,366.21,1.82,8.81,-2.26,183.61,2306,0,82,-0.0650128,4.23397,-95.9084,-5908.77,5461.94,2537.8,-441.047,61.6577,0
11561,754.03,766.99,773.59,766.09,765.18,180.18,-931.64,416.5,-8.89,9.16,0.62,178.01,2313,0,82,-1.15004,2.97821,-77.5072,-5569.57,4138.51,1701.2,-444.602,71.8589,0
11595,753.94,767.86,774.52,767.06,765.84,79.1,-881.35,385.74,-4.69,13.33,-3.3,180.15,2320,0,82,1.11872,0.384862,-56.722,-4502.42,2953.13,712.835,-445.929,79.4013,0
11629,754.39,768.48,775.25,768.05,766.54,62.01,-927.73,390.14,-0.74,25.37,-5.58,177.07,2327,0,82,5.08232,-2.47681,-43.3064,-3221.21,2349.18,-17.6514,-443.76,74.3711,0
11663,755.48,769.38,775.78,768.88,767.38,41.02,-939.45,287.6,8.59,20.96,-4.95,167.23,2334,0,82,9.63204,-2.9042,-38.4203,-2164.1,2182.84,-285.106,-441.189,56.3409,0
11697,756.69,770.26,776.07,769.69,768.18,139.16,-977.05,381.84,29.09,4.33,0.59,151.4,2340,0,82,14.5311,-2.50408,-42.9419,-1584.08,2908.61,-232.835,-430.27,36.8812,0
11731,757.59,770.92,776.31,770.52,768.84,116.7,-957.03,362.79,7.45,0.67,-2.89,136.75,2347,0,82,17.5404,-0.746984,-53.7891,-1087.58,4248.67,512.81,-419.012,20.2161,0
11767,757.4,771.83,776.81,770.95,769.25,95.7,-930.18,372.07,-8.09,3.21,1.82,136.06,2354,0,82,9.88,0.890218,-61.1849,-1601.94,4572.66,503.494,-423.262,26.1776,0
11802,755.97,772.77,777.71,771.89,769.58,148.44,-929.69,381.35,-9.04,2.64,3.54,142.12,2361,0,82,-2.6477,-3.61895,-76.3232,-1956.65,4869.42,84.8673,-434.192,25.6367,0
11836,754.5,773.58,778.69,772.87,769.91,261.72,-890.14,435.06,-22.67,13.03,1.31,150.73,2368,0,82,-15.2621,-4.29709,-109.932,-1917,6929.47,-26.3214,-434.97,17.4484,0
11870,753.9,774.01,779.12,773.07,770.03,215.82,-903.81,475.59,-17.34,60.69,-15.96,157.13,2375,0,82,-13.716,-0.703148,-152.582,-2280.24,10603.2,729.35,-428.513,14.95,0
11904,754.4,774.25,779.14,772.56,770.09,63.48,-930.66,370.12,-3.89,83.96,-27.02,161.36,2382,0,82,-15.7675,-1.47735,-189.227,-2505.43,13494.5,489.18,-426.685,13.2389,0
11938,758.3,774.34,778.21,771.55,770.6,-41.99,-1093.26,-61.52,1.98,50.61,-23.9,139.24,2389,0,82,-22.4546,-3.8272,-197.423,-3970.58,12935,-369.171,-432.481,20.1123,0
11973,768.84,772.74,775.24,769.54,771.59,166.5,-934.57,463.87,97.41,13.56,-2.63,71.23,2396,0,82,-23.0955,-4.964,-189.66,-6244.71,10927.8,-1094.16,-440.383,32.9275,0
12008,780.42,771.28,773.25,767.59,773.13,176.27,-883.79,392.09,12.59,-15.76,-3.5,22.29,2403,0,82,-23.5037,-4.52267,-179.9,-7572.11,9272.78,-1917.41,-446.456,42.0909,0
