currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1830,754.37,753.13,753.61,0.00,565.28,12.21,-913.57,453.12,1.11,0.63,1.09
1857,754.25,753.16,753.59,0.00,565.25,9.77,-916.02,450.68,-1.33,3.63,0.92
1885,754.37,753.07,753.62,0.00,565.26,10.25,-909.67,445.31,0.13,0.15,-0.09
1913,754.36,753.08,753.61,0.00,565.26,-5.86,-921.39,447.27,1.05,0.71,-0.50
1943,754.37,753.08,753.59,0.00,565.26,6.84,-905.76,441.89,-0.51,1.08,0.59
1972,754.35,753.10,753.69,0.00,565.28,12.70,-904.30,453.61,-1.02,1.79,-0.86
2000,754.32,753.09,753.69,0.00,565.28,-3.42,-907.23,446.29,1.77,3.46,-0.16
2028,754.31,753.03,753.65,0.00,565.25,10.25,-905.76,447.27,0.44,1.34,-0.34
2056,754.33,753.10,753.69,0.00,565.28,3.42,-908.20,438.48,-2.24,-0.33,0.69
2084,754.34,753.05,753.68,0.00,565.27,14.65,-921.39,430.66,1.31,2.05,-0.37
2112,754.33,753.04,753.67,0.00,565.26,11.23,-907.71,440.43,1.37,2.01,0.72
2143,754.30,753.07,753.66,0.00,565.26,7.81,-916.02,458.50,-1.47,1.82,0.51
2171,754.28,753.09,753.65,0.00,565.25,3.42,-910.16,455.08,1.28,0.72,0.40
2199,754.35,753.04,753.64,0.00,565.26,-5.86,-911.62,449.71,1.05,1.60,-2.36
2230,754.33,753.08,753.64,0.00,565.26,4.88,-901.86,450.20,1.89,1.63,1.60
2258,754.32,753.04,753.65,0.00,565.25,9.28,-908.69,449.22,2.78,0.60,2.29
2287,754.24,753.09,753.69,0.00,565.26,-0.49,-923.34,454.10,0.30,2.71,0.67
2315,754.36,753.02,753.70,0.00,565.27,3.42,-916.02,441.41,0.00,-0.44,0.55
2346,754.33,753.07,753.68,0.00,565.27,16.11,-911.62,445.80,-0.19,-0.26,0.15
2374,754.31,753.01,753.73,0.00,565.26,13.18,-913.09,444.34,-1.07,0.89,1.34
2402,754.29,752.99,753.60,0.00,565.22,7.32,-921.87,441.41,0.63,1.10,2.02
2430,754.35,753.06,753.72,0.00,565.28,9.28,-898.93,452.64,1.47,2.59,0.94
2458,754.31,753.08,753.66,0.00,565.26,-7.32,-911.62,451.66,-0.27,0.58,1.67
2486,754.24,753.05,753.69,0.00,565.25,14.16,-915.04,460.94,0.03,2.66,-2.82
2514,754.31,753.06,753.72,0.00,565.27,7.32,-905.76,457.03,1.27,3.10,0.77
2545,754.29,753.06,753.66,0.00,565.25,6.84,-908.20,446.78,2.53,2.89,1.53
2573,754.30,752.99,753.73,0.00,565.25,22.95,-907.71,440.43,-0.24,3.01,-0.76
2601,754.29,753.04,753.69,0.00,565.25,5.37,-910.16,453.12,1.24,-0.24,0.27
2629,754.35,753.04,753.61,0.00,565.25,11.23,-910.16,444.34,2.45,1.40,-1.76
2657,754.27,753.06,753.67,0.00,565.25,15.14,-905.27,457.52,-0.57,0.60,-0.96
2686,754.26,753.03,753.65,0.00,565.23,-0.98,-914.55,452.64,-0.69,1.04,-0.14
2716,754.35,752.96,753.68,0.00,565.25,9.28,-912.11,448.24,-1.68,0.26,2.47
2745,754.37,753.01,753.67,0.00,565.27,9.28,-915.04,443.85,-0.22,0.90,1.00
2773,754.28,753.07,753.68,0.00,565.26,14.16,-920.90,448.24,1.11,3.50,-0.94
2801,754.35,753.02,753.67,0.00,565.26,3.91,-901.86,442.87,1.31,1.68,-1.07
2829,754.32,753.04,753.69,0.00,565.26,-1.95,-909.67,445.80,0.00,2.11,-2.42
2857,754.28,753.06,753.66,0.00,565.25,-8.30,-916.02,455.08,1.09,-0.53,-0.68
2885,754.27,753.10,753.67,0.00,565.26,-0.98,-908.20,447.27,1.89,3.98,1.66
2916,754.26,753.10,753.75,0.00,565.28,6.84,-909.18,446.78,0.44,2.08,1.11
2944,754.25,753.04,753.77,0.00,565.27,-5.37,-922.85,444.82,-0.21,2.37,-0.18
2972,754.23,752.99,753.73,0.00,565.24,6.84,-902.34,449.71,1.76,1.72,-0.74
3000,754.26,753.02,753.72,0.00,565.25,9.77,-909.18,453.61,-0.27,3.32,0.82
3029,754.28,753.05,753.77,0.00,565.27,1.46,-909.18,445.80,-0.01,0.84,-0.80
3057,754.32,753.11,753.69,0.00,565.28,-3.91,-910.64,456.05,1.19,0.73,-0.23
3085,754.36,753.09,753.62,0.00,565.27,3.42,-912.60,452.64,-0.76,1.25,0.85
3116,754.30,753.11,753.69,0.00,565.27,16.11,-897.95,451.66,1.73,0.94,-1.60
3144,754.29,753.12,753.63,0.00,565.26,-7.81,-903.32,458.01,2.63,1.12,2.66
3172,754.28,753.02,753.70,0.00,565.25,8.30,-922.85,439.94,0.65,4.05,-1.41
3200,754.35,753.02,753.66,0.00,565.26,7.32,-914.55,449.22,1.47,2.10,2.11
3227,754.29,753.06,753.65,0.00,565.25,10.74,-913.09,446.78,-0.84,0.97,0.76
3255,754.28,753.09,753.67,0.00,565.26,17.09,-916.99,453.12,-1.34,1.92,0.08
3283,754.32,753.05,753.67,0.00,565.26,-1.95,-908.69,443.36,-0.19,3.26,0.73
3313,754.34,753.06,753.74,0.00,565.29,0.49,-912.60,446.29,0.21,3.76,0.85
3345,754.32,753.09,753.66,0.00,565.27,5.37,-915.53,452.15,1.50,1.97,-1.37
3373,754.31,753.00,753.64,0.00,565.24,3.42,-910.64,442.38,1.07,1.03,-1.37
3400,754.29,753.09,753.66,0.00,565.26,12.70,-914.55,449.71,-0.18,1.27,-0.06
3428,754.34,753.13,753.63,0.00,565.27,9.28,-904.30,445.80,-0.87,2.40,1.88
3456,754.28,753.11,753.56,0.00,565.24,8.79,-917.48,449.22,1.11,1.60,1.73
3484,754.33,753.01,753.63,0.00,565.24,6.84,-928.71,443.85,2.05,0.70,1.36
3514,754.33,753.11,753.66,0.00,565.27,3.42,-899.90,453.61,0.45,1.02,-2.56
3542,754.32,753.09,753.66,0.00,565.27,2.44,-918.95,439.94,-1.08,-0.09,1.13
3570,754.32,753.13,753.66,0.00,565.28,1.95,-901.86,459.96,-0.77,1.43,1.67
3598,754.37,753.11,753.65,0.00,565.28,21.48,-898.44,449.71,-0.91,1.26,0.36
3626,754.30,753.04,753.68,0.00,565.26,8.30,-902.83,455.57,-0.44,0.98,-0.65
3654,754.35,753.07,753.63,0.00,565.26,10.25,-911.62,446.29,0.59,0.92,-0.63
3684,754.27,753.07,753.67,0.00,565.25,2.44,-919.43,450.68,-0.02,0.93,1.01
3712,754.30,753.03,753.66,0.00,565.25,12.70,-914.06,455.08,1.37,0.82,2.41
3740,754.31,753.06,753.76,0.00,565.28,6.84,-913.09,460.45,-0.02,1.61,1.89
3768,754.26,753.06,753.66,0.00,565.24,-7.32,-911.13,454.10,0.52,1.20,-0.25
3796,754.30,753.06,753.69,0.00,565.26,15.14,-904.30,446.78,0.99,1.35,-0.15
3824,754.38,753.02,753.68,0.00,565.27,1.95,-917.48,447.27,-0.95,2.27,-0.25
3852,754.30,753.05,753.65,0.00,565.25,3.42,-901.86,442.38,3.18,0.02,1.05
3882,754.30,753.05,753.64,0.00,565.25,-0.49,-907.23,443.85,1.21,-2.15,2.60
3911,754.26,753.06,753.65,0.00,565.24,10.74,-924.80,455.57,-0.25,2.72,1.29
3939,754.30,753.08,753.66,0.00,565.26,-7.81,-916.02,454.10,1.10,1.05,1.60
3967,754.34,753.06,753.62,0.00,565.26,-1.46,-908.20,453.61,-0.14,3.02,0.44
3994,754.29,753.09,753.73,0.00,565.28,14.16,-901.37,437.99,0.57,1.53,-0.11
4023,754.28,753.07,753.68,0.00,565.26,-0.49,-916.02,435.06,0.61,-0.07,-0.77
4051,754.24,753.00,753.69,0.00,565.23,4.39,-903.81,451.17,2.18,0.20,1.95
4081,754.27,753.03,753.58,0.00,565.22,3.91,-903.81,448.73,0.61,3.95,0.72
4109,754.34,753.04,753.67,0.00,565.26,15.63,-902.34,441.89,0.82,1.66,2.34
4137,754.27,753.05,753.64,0.00,565.24,17.09,-907.23,456.54,2.11,-1.21,2.96
4165,754.24,753.04,753.67,0.00,565.24,9.28,-908.69,451.17,-1.33,1.11,0.68
4193,754.24,753.08,753.60,0.00,565.23,9.77,-906.25,452.64,1.50,2.19,0.24
4221,754.29,753.04,753.61,0.00,565.24,8.30,-907.23,440.92,0.02,2.48,0.00
4249,754.24,753.08,753.61,0.00,565.23,22.46,-910.64,459.96,0.57,1.95,-0.87
4279,754.37,752.99,753.66,0.00,565.26,8.30,-908.20,448.24,1.27,2.15,-1.09
4308,754.38,752.99,753.68,0.00,565.26,0.00,-906.25,455.08,-0.47,0.95,-1.40
4336,754.32,752.99,753.64,0.00,565.24,-4.88,-906.25,456.54,0.62,2.46,-1.59
4364,754.28,752.98,753.63,0.00,565.22,-8.30,-906.25,447.75,-0.69,1.69,-0.74
