currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
14779,825.16,766.65,749.77,751.91,773.37,-91.80,-986.82,289.55,-2.48,-8.15,-2.37,-357.53
14819,818.00,770.35,749.79,753.39,772.88,-61.52,-982.91,264.65,11.37,-8.34,-7.22,-389.11
14854,811.01,774.18,750.06,755.32,772.64,-45.41,-968.26,306.64,6.10,-2.31,-5.89,-414.00
14889,805.87,777.36,750.32,756.94,772.62,-51.76,-984.37,283.20,2.73,-4.31,-4.47,-458.79
14924,800.54,781.36,750.67,758.67,772.81,-59.08,-967.29,337.40,1.34,-1.02,-5.31,-507.02
14959,795.98,784.86,750.95,759.66,772.86,-39.06,-985.35,308.11,-2.50,0.38,-3.58,-545.84
14995,793.40,787.62,751.22,760.87,773.28,-60.55,-978.03,295.41,2.18,4.23,-4.32,-571.28
15030,790.63,790.18,751.67,761.82,773.58,-49.32,-956.54,323.24,1.52,4.70,-3.40,-592.44
15065,788.63,791.44,752.06,762.74,773.72,-58.59,-979.49,310.55,1.82,2.04,-1.36,-604.35
15101,787.13,791.76,752.26,763.26,773.60,-54.69,-951.17,334.96,0.79,-1.53,-2.71,-606.80
15136,786.64,791.62,752.22,763.14,773.41,-34.18,-963.87,316.41,2.24,2.18,-1.88,-605.12
15171,787.70,790.47,752.09,762.47,773.18,-41.02,-957.52,324.71,4.31,4.52,-0.76,-595.18
15207,790.05,788.93,751.81,761.21,773.00,-43.46,-949.22,320.31,3.36,1.37,0.80,-580.40
15242,793.41,786.27,751.37,759.45,772.62,-33.20,-966.31,345.21,-0.31,-0.18,2.41,-554.03
15278,797.17,782.22,750.93,757.25,771.89,-46.88,-949.71,340.82,-1.92,-0.43,6.69,-513.62
15313,801.61,778.14,750.55,755.48,771.45,-66.89,-975.59,312.01,-3.68,-1.91,7.27,-461.80
15348,805.49,775.94,750.36,754.43,771.56,-76.66,-988.28,312.50,-4.84,-1.41,2.11,-428.09
15386,807.39,773.73,750.22,753.69,771.26,-50.29,-961.43,328.12,-5.49,1.01,4.44,-397.48
15422,808.53,772.13,750.03,753.03,770.93,-62.99,-971.68,310.06,-5.60,1.62,3.18,-390.26
15457,809.87,770.96,749.97,752.54,770.83,-45.90,-971.68,310.55,-7.65,-1.69,0.44,-380.27
15492,811.01,769.12,749.85,752.05,770.51,-54.20,-973.14,313.48,-8.19,-0.62,4.92,-365.31
15528,811.40,766.98,749.79,751.68,769.96,-89.36,-987.30,289.06,-9.95,3.48,6.76,-349.18
15563,811.78,765.31,749.75,751.39,769.56,-69.82,-980.47,281.25,-10.70,-1.66,2.88,-318.90
15599,811.32,764.23,749.73,751.37,769.16,-50.78,-984.37,305.18,-6.67,-1.60,4.18,-292.43
15634,810.27,763.15,749.70,751.29,768.60,-66.41,-977.05,294.43,-4.56,-3.34,4.15,-269.01
15669,808.58,762.83,749.64,751.31,768.09,-70.31,-1002.93,272.95,0.42,-6.50,3.04,-260.32
15705,806.01,763.15,749.69,751.60,767.61,-68.85,-981.45,296.39,10.13,-4.14,-1.95,-255.10
15740,803.11,763.19,749.76,751.57,766.91,-57.13,-954.59,336.43,0.37,-2.19,-2.13,-236.81
15775,798.07,762.69,749.73,751.51,765.50,-69.82,-967.29,304.20,-7.54,-1.54,-0.53,-176.76
15811,791.98,762.18,749.66,751.54,763.84,-79.59,-977.54,283.69,-9.87,-2.95,-1.05,-120.06
15852,785.36,761.62,749.69,751.63,762.07,-66.89,-977.54,282.23,-7.42,-2.72,-0.44,-86.91
15887,781.44,761.34,749.71,751.70,761.05,-76.17,-983.40,274.41,-4.61,-3.77,-2.33,-65.20
15922,778.10,760.89,749.76,751.67,760.11,-80.08,-976.56,262.21,-2.91,-1.23,-3.08,-33.49
15958,775.67,760.52,749.73,751.71,759.41,-56.64,-958.98,291.02,-1.60,1.94,-1.49,-25.56
15994,773.80,760.21,749.70,751.76,758.87,-71.78,-972.17,284.18,-4.05,1.84,0.13,-21.54
16029,771.81,759.82,749.73,751.69,758.26,-73.24,-971.19,286.62,-5.55,-0.59,-1.45,-13.46
16064,770.04,759.39,749.63,751.68,757.68,-66.89,-973.63,263.67,-3.27,-1.99,1.10,-12.33
16100,769.15,759.00,749.68,751.60,757.36,-62.01,-981.45,280.76,-3.34,-0.74,1.53,-8.87
16135,768.72,758.59,749.62,751.57,757.12,-74.71,-973.14,281.25,-4.84,1.37,-0.54,-8.32
16170,768.15,758.41,749.60,751.53,756.92,-86.91,-984.37,253.91,-5.18,2.04,0.19,-7.39
16205,767.67,758.19,749.66,751.56,756.77,-73.24,-977.05,272.46,-2.79,-0.08,1.37,-5.35
16241,767.16,758.08,749.64,751.48,756.59,-80.57,-972.17,252.44,-1.18,-0.26,-0.72,-4.42
16276,766.67,758.00,749.62,751.48,756.44,-72.75,-977.54,248.05,1.96,-0.37,-0.31,-4.44
16311,766.10,757.94,749.66,751.47,756.29,-61.52,-982.42,269.04,-0.27,-0.88,-0.74,-3.16
16346,765.84,757.77,749.65,751.51,756.19,-69.34,-980.96,248.54,-2.60,1.16,-0.05,-3.18
16382,765.55,757.71,749.61,751.40,756.07,-63.96,-973.63,264.65,-3.01,0.57,-1.46,-2.52
16417,765.25,757.61,749.63,751.41,755.98,-62.99,-991.21,248.05,-3.14,0.29,-0.64,-1.98
16455,765.06,757.57,749.68,751.40,755.93,-71.78,-984.37,258.79,-3.45,1.79,-1.14,-0.84
16490,764.92,757.58,749.60,751.40,755.88,-63.96,-982.91,255.37,-2.63,0.56,-2.18,-2.09
16525,764.66,757.57,749.67,751.36,755.82,-73.73,-990.23,244.14,-2.64,0.08,-1.35,-0.35
16560,764.53,757.51,749.64,751.39,755.77,-64.94,-990.23,256.35,0.13,-1.65,-0.94,-0.91
16595,764.24,757.46,749.53,751.34,755.64,-62.50,-991.21,253.42,-2.27,-0.41,-0.13,-2.01
16630,764.15,757.47,749.61,751.35,755.64,-71.78,-986.33,255.37,-0.47,-0.44,-1.73,-0.79
16665,763.93,757.39,749.62,751.36,755.58,-65.92,-979.49,254.88,-2.16,-0.44,0.88,-0.44
16701,763.85,757.41,749.61,751.32,755.55,-71.29,-987.30,240.23,-3.02,-1.01,-0.17,-0.23
16736,763.81,757.37,749.58,751.30,755.52,-82.03,-980.47,250.00,-3.40,-0.59,0.83,-0.44
16771,763.55,757.27,749.57,751.31,755.42,-74.71,-975.10,241.21,-1.66,0.64,1.44,-0.43
16811,763.41,757.32,749.58,751.21,755.38,-78.12,-987.30,241.21,-0.44,-1.21,-0.05,0.68
16846,763.28,757.24,749.62,751.28,755.36,-74.22,-989.75,242.19,-1.95,0.85,0.73,0.93
16882,763.13,757.16,749.60,751.25,755.28,-81.05,-979.98,230.47,-1.00,2.15,1.26,1.09
16917,763.02,757.14,749.65,751.22,755.26,-69.34,-977.05,247.07,-1.83,-2.56,-1.52,2.31
16952,762.97,757.17,749.66,751.23,755.26,-77.64,-990.72,227.54,0.55,-0.29,-2.61,2.24
16988,762.90,757.14,749.61,751.24,755.22,-84.47,-987.79,249.51,1.16,2.87,-0.86,1.65
17023,762.77,757.17,749.62,751.23,755.20,-67.87,-986.33,237.79,0.76,0.02,-0.31,1.84
17059,762.74,757.11,749.63,751.24,755.18,-73.24,-974.12,246.58,-1.07,0.73,-1.31,2.07
