currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
22601,0,0,0,0,0,-328.61,-821.29,434.57,4.28,-16.48,15.61,4520,0,0,0,0,0,0,0,0,0,0
22632,0,0,0,0,0,-248.05,-595.21,392.58,-23.91,-26.83,-8.31,4526,0,0,0,0,0,0,0,0,0,0
22663,0,0,0,0,0,661.62,-2000,1341.31,-43.26,-73.74,20.37,4533,0,0,0,0,0,0,0,0,0,0
22694,0,0,0,0,0,480.96,-574.71,586.91,-137.73,33.98,53.04,4539,0,0,0,0,0,0,0,0,0,0
22725,0,0,0,0,0,29.3,-1053.22,77.15,51.29,24.52,39.24,4545,0,0,0,0,0,0,0,0,0,0
22756,0,0,0,0,0,-52.73,-1007.81,234.37,5.19,37.82,35.8,4551,0,0,0,0,0,0,0,0,0,0
22787,0,0,0,0,0,-27.83,-931.64,436.52,50.16,18.84,26.95,4557,0,0,0,0,0,0,0,0,0,0
22818,0,0,0,0,0,-117.68,-1635.25,995.12,46.13,37.55,21.97,4564,0,0,0,0,0,0,0,0,0,0
22849,0,0,0,0,0,22.95,-696.78,758.3,10.63,-13.11,6.68,4570,0,0,0,0,0,0,0,0,0,0
22880,0,0,0,0,0,-187.5,-836.91,726.56,33.79,13.06,8.02,4576,0,0,0,0,0,0,0,0,0,0
22911,0,0,0,0,0,33.69,-841.8,533.2,13.76,3.66,-2.31,4582,0,0,0,0,0,0,0,0,0,0
22942,0,0,0,0,0,2.44,-884.77,560.06,2.53,-3.49,1.5,4588,0,0,0,0,0,0,0,0,0,0
22973,0,0,0,0,0,-51.76,-841.8,592.29,17.11,-4.11,2.04,4595,0,0,0,0,0,0,0,0,0,0
23003,0,0,0,0,0,-57.13,-866.21,562.01,15.02,-4.85,2.37,4601,0,0,0,0,0,0,0,0,0,0
23033,0,0,0,0,0,-49.32,-831.54,593.75,11.08,-7.62,-0.83,4607,0,0,0,0,0,0,0,0,0,0
23064,0,0,0,0,0,-30.27,-825.2,605.47,8.08,-1.28,3.37,4613,0,0,0,0,0,0,0,0,0,0
23096,0,0,0,0,0,-62.5,-846.19,586.43,2.01,4.05,-0.79,4619,0,0,0,0,0,0,0,0,0,0
23126,0,0,0,0,0,-41.99,-853.03,569.34,-3.38,3.42,-0.95,4625,0,0,0,0,0,0,0,0,0,0
23157,0,0,0,0,0,-41.99,-833.5,604.98,1.46,2.45,0.19,4631,0,0,0,0,0,0,0,0,0,0
23187,0,0,0,0,0,-44.43,-843.75,590.33,1.08,1.89,-4.03,4637,0,0,0,0,0,0,0,0,0,0
23218,0,0,0,0,0,-50.78,-849.12,575.68,3.28,0.66,3.11,4644,0,0,0,0,0,0,0,0,0,0
23249,0,0,0,0,0,-29.79,-829.59,599.12,4.11,-3.2,2.15,4650,0,0,0,0,0,0,0,0,0,0
23279,0,0,0,0,0,-29.3,-821.78,606.93,9.4,-3.3,0.17,4656,0,0,0,0,0,0,0,0,0,0
23310,0,0,0,0,0,-20.02,-828.12,635.74,7.28,-3.22,1.48,4662,0,0,0,0,0,0,0,0,0,0
23341,0,0,0,0,0,-33.69,-838.38,608.89,0.07,2.24,-2.82,4668,0,0,0,0,0,0,0,0,0,0
23371,0,0,0,0,0,-31.25,-830.08,592.29,2.15,-2.35,-1.21,4674,0,0,0,0,0,0,0,0,0,0
23402,0,0,0,0,0,-33.2,-826.17,604,8.58,-4.71,2.17,4680,0,0,0,0,0,0,0,0,0,0
23433,0,0,0,0,0,-45.9,-818.85,591.31,2.5,-2.98,-1.52,4687,0,0,0,0,0,0,0,0,0,0
23464,0,0,0,0,0,-38.57,-817.87,618.65,5.87,-1.67,-0.5,4693,0,0,0,0,0,0,0,0,0,0
23495,0,0,0,0,0,-36.13,-834.47,613.28,3.5,0.78,-1.02,4699,0,0,0,0,0,0,0,0,0,0
23526,0,0,0,0,0,-41.02,-826.17,608.89,-1.47,0.69,-1.51,4705,0,0,0,0,0,0,0,0,0,0
23557,0,0,0,0,0,-46.88,-830.57,604.98,-0.05,3.43,-1.92,4711,0,0,0,0,0,0,0,0,0,0
23588,0,0,0,0,0,-48.83,-827.15,613.77,-0.71,1.43,1.33,4718,0,0,0,0,0,0,0,0,0,0
23619,0,0,0,0,0,-38.09,-817.87,624.51,-0.94,-0.69,0.47,4724,0,0,0,0,0,0,0,0,0,0
23649,0,0,0,0,0,-37.11,-823.24,613.28,-2.63,-0.19,-1.28,4730,0,0,0,0,0,0,0,0,0,0
23680,0,0,0,0,0,-28.32,-828.61,607.91,0.76,1.74,1.02,4736,0,0,0,0,0,0,0,0,0,0
23711,0,0,0,0,0,-33.2,-820.8,611.82,-3.81,-0.47,-0.77,4742,0,0,0,0,0,0,0,0,0,0
23742,0,0,0,0,0,-42.97,-821.78,616.21,-5.55,3.36,-2.43,4748,0,0,0,0,0,0,0,0,0,0
23773,0,0,0,0,0,-31.74,-839.36,608.89,-5.27,-2.82,-1.11,4755,0,0,0,0,0,0,0,0,0,0
23804,0,0,0,0,0,-17.58,-828.12,604.98,-7.5,2.45,-1.81,4761,0,0,0,0,0,0,0,0,0,0
23835,0,0,0,0,0,-40.53,-834.96,583.01,-6.07,0.61,1.94,4767,0,0,0,0,0,0,0,0,0,0
23866,0,0,0,0,0,-31.25,-842.77,596.19,-9.02,1.47,-1.85,4773,0,0,0,0,0,0,0,0,0,0
23897,0,0,0,0,0,-22.46,-827.64,604,-2.86,-0.76,-1.11,4779,0,0,0,0,0,0,0,0,0,0
23928,0,0,0,0,0,-41.99,-844.73,585.94,-4.02,-2.53,-0.38,4786,0,0,0,0,0,0,0,0,0,0
23959,0,0,0,0,0,-32.23,-834.96,586.43,-0.5,0.54,0.35,4792,0,0,0,0,0,0,0,0,0,0
23990,0,0,0,0,0,-45.9,-835.94,587.4,1.75,0.18,0.23,4798,0,0,0,0,0,0,0,0,0,0
24021,0,0,0,0,0,-43.95,-835.45,597.17,-2.77,1.61,0.31,4804,0,0,0,0,0,0,0,0,0,0
24052,0,0,0,0,0,-39.55,-843.26,588.38,-5.51,-0.3,-1.25,4810,0,0,0,0,0,0,0,0,0,0
24083,0,0,0,0,0,-38.57,-842.29,592.29,-2.15,0.34,-0.45,4817,0,0,0,0,0,0,0,0,0,0
24114,0,0,0,0,0,-44.92,-843.75,580.08,-5.76,-0.66,-1.73,4823,0,0,0,0,0,0,0,0,0,0
24144,0,0,0,0,0,-39.06,-859.37,572.27,-7.02,0.01,-3.42,4829,0,0,0,0,0,0,0,0,0,0
24176,0,0,0,0,0,-36.62,-848.14,574.71,-6.47,2.59,0.88,4835,0,0,0,0,0,0,0,0,0,0
24206,0,0,0,0,0,-47.36,-865.23,556.15,-12,3.1,-0.47,4841,0,0,0,0,0,0,0,0,0,0
24237,0,0,0,0,0,-58.11,-854.49,562.99,-16.71,9.85,-1.34,4847,0,0,0,0,0,0,0,0,0,0
24268,0,0,0,0,0,-16.11,-858.89,556.64,-8.58,2.67,-2.92,4854,0,0,0,0,0,0,0,0,0,0
24299,0,0,0,0,0,-45.41,-867.19,547.36,-2.12,1.5,-0.85,4860,0,0,0,0,0,0,0,0,0,0
24330,0,0,0,0,0,-60.55,-860.84,539.55,-0.21,1.33,-1.69,4866,0,0,0,0,0,0,0,0,0,0
24361,0,0,0,0,0,23.93,-833.5,618.65,-8.57,7.64,-3.8,4872,0,0,0,0,0,0,0,0,0,0
24392,0,0,0,0,0,-77.64,-862.3,595.21,-7.27,14.93,-12.18,4878,0,0,0,0,0,0,0,0,0,0
24423,0,0,0,0,0,-38.09,-824.71,547.85,4.57,8.21,-4.49,4885,0,0,0,0,0,0,0,0,0,0
24454,0,0,0,0,0,48.34,-857.91,553.22,6.08,7.42,-0.73,4891,0,0,0,0,0,0,0,0,0,0
24485,0,0,0,0,0,-38.09,-843.26,579.1,3.52,-3.77,0.02,4897,0,0,0,0,0,0,0,0,0,0
24516,0,0,0,0,0,-16.6,-838.87,611.82,16.36,-2.66,-4.37,4903,0,0,0,0,0,0,0,0,0,0
24547,0,0,0,0,0,-25.88,-837.89,572.75,3.34,6.34,-3.37,4909,0,0,0,0,0,0,0,0,0,0
24578,0,0,0,0,0,-57.62,-866.7,560.55,-3.31,2.72,-3.48,4916,0,0,0,0,0,0,0,0,0,0
24609,0,0,0,0,0,-35.16,-865.23,561.52,-16.27,4.64,-1.22,4922,0,0,0,0,0,0,0,0,0,0
24639,0,0,0,0,0,-71.78,-872.07,551.27,-39.22,9.78,-4.2,4928,0,0,0,0,0,0,0,0,0,0
24670,0,0,0,0,0,-63.48,-849.61,569.34,-83.4,13.8,-9.8,4934,0,0,0,0,0,0,0,0,0,0
24700,0,0,0,0,0,-176.76,-856.93,703.61,-50.44,66.24,-35.99,4940,0,0,0,0,0,0,0,0,0,0
24731,0,0,0,0,0,-595.21,-1475.59,565.92,-126.44,135.66,-24.5,4946,0,0,0,0,0,0,0,0,0,0
24761,0,0,0,0,0,-754.39,-1013.18,543.95,58.05,70.11,1.31,4952,0,0,0,0,0,0,0,0,0,0
24792,0,0,0,0,0,-699.71,-743.16,464.36,7.31,69.7,6.14,4958,0,0,0,0,0,0,0,0,0,0
24822,0,0,0,0,0,-722.66,-869.63,488.77,13.44,50.5,12.4,4964,0,0,0,0,0,0,0,0,0,0
24853,0,0,0,0,0,-652.34,-829.1,497.07,9.4,31.94,14.69,4971,0,0,0,0,0,0,0,0,0,0
24884,0,0,0,0,0,-560.06,-943.85,465.33,8.37,19.17,37.85,4977,0,0,0,0,0,0,0,0,0,0
24914,0,0,0,0,0,-452.64,-929.2,402.34,4.03,17.59,56.21,4983,0,0,0,0,0,0,0,0,0,0
24945,0,0,0,0,0,-378.91,-908.2,392.09,-9.98,22.92,67.95,4989,0,0,0,0,0,0,0,0,0,0
24975,0,0,0,0,0,-279.79,-954.59,387.21,-4.75,19.81,61.03,4995,0,0,0,0,0,0,0,0,0,0
25006,0,0,0,0,0,-214.84,-956.54,373.54,-7.06,18.7,39.47,5001,0,0,0,0,0,0,0,0,0,0
25037,0,0,0,0,0,-126.46,-1016.11,356.45,-21.31,22.44,48.45,5007,0,0,0,0,0,0,0,0,0,0
25067,0,0,0,0,0,-44.43,-960.45,349.61,-5.81,29.18,71.23,5013,0,0,0,0,0,0,0,0,0,0
25098,0,0,0,0,0,-18.07,-879.88,350.1,-18.53,27.03,62.96,5020,0,0,0,0,0,0,0,0,0,0
25129,0,0,0,0,0,-25.88,-969.73,305.66,-8.04,7.18,50.38,5026,0,0,0,0,0,0,0,0,0,0
25160,0,0,0,0,0,17.58,-867.68,220.7,-10.15,-12.46,39.82,5032,0,0,0,0,0,0,0,0,0,0
25191,0,0,0,0,0,20.51,-847.17,244.63,-28.89,-5.71,47.43,5038,0,0,0,0,0,0,0,0,0,0
25222,0,0,0,0,0,33.69,-748.05,354.98,-30.39,-3.15,28.23,5044,0,0,0,0,0,0,0,0,0,0
25253,0,0,0,0,0,-37.11,-941.41,356.93,-19.56,-0.76,-2.63,5051,0,0,0,0,0,0,0,0,0,0
25284,0,0,0,0,0,-243.16,-834.96,341.31,-4.37,-3.1,-19.44,5057,0,0,0,0,0,0,0,0,0,0
25315,0,0,0,0,0,-302.73,-785.64,392.09,-21.37,-6.56,-19.02,5063,0,0,0,0,0,0,0,0,0,0
25346,0,0,0,0,0,-330.08,-908.69,438.96,-2.11,-25.56,1.26,5069,0,0,0,0,0,0,0,0,0,0
25377,0,0,0,0,0,-236.82,-813.48,382.32,6.91,-50.76,2.82,5075,0,0,0,0,0,0,0,0,0,0
25408,0,0,0,0,0,-161.62,-742.19,438.48,-14,-54.18,-12.27,5082,0,0,0,0,0,0,0,0,0,0
25439,0,0,0,0,0,-1455.08,-376.95,87.4,82.02,-123.9,-62.79,5088,0,0,0,0,0,0,0,0,0,0
25470,0,0,0,0,0,-218.75,-835.94,509.28,44.89,-123.37,-98.52,5094,0,0,0,0,0,0,0,0,0,0
25501,0,0,0,0,0,-210.45,-1189.45,392.58,31.66,-60.5,-86.71,5100,0,0,0,0,0,0,0,0,0,0
25532,14.71,14.77,14.59,14.63,14.67,-194.82,-876.46,462.89,38.12,-54.37,-72.33,5106,0,5.06878,-2.124,-22.2737,4491.57,-2995.91,1964.87,-134.521,-201.656,0
25562,14.75,14.77,14.59,14.63,14.69,-60.55,-815.92,647.95,26.21,-55.83,-60.54,5112,0,6.14043,1.23341,-29.6988,5765.58,-3317.9,2035.68,-111.733,-194.128,0
25593,14.8,14.77,14.59,14.63,14.7,-80.08,-954.59,589.36,20.11,-22.4,-59.34,5119,0,5.10195,2.89035,-38.3672,7085.75,-3855.25,1654.42,-100.481,-184.684,0
25624,14.86,14.77,14.59,14.63,14.71,-96.68,-1116.7,296.39,54.76,-40.38,-53.23,5125,0,3.1372,7.06697,-53.9207,8949.83,-4660.69,1359.93,-86.4372,-165.981,0
25655,14.94,14.78,14.6,14.63,14.74,12.7,-801.76,623.54,95.94,-36.49,-36.87,5131,0,5.41366,8.4084,-71.4101,11123.8,-5361.88,1388.99,-75.0909,-155.773,0
25686,15.12,14.79,14.6,14.64,14.79,264.65,-1063.48,645.51,89.27,-33.21,-38.82,5137,0,9.84295,9.64053,-88.1479,13025,-5882.27,1754.18,-66.7332,-147.768,0
25717,15.28,14.79,14.61,14.66,14.83,-102.05,-787.6,728.52,38.12,-10.56,-6.37,5143,0,10.2962,14.4225,-113.199,15618.6,-6821.92,1628.27,-60.2701,-137.98,0
25748,15.43,14.79,14.62,14.69,14.88,13.67,-863.28,537.11,25.31,-7.96,-1.71,5150,0,18.4822,25.6131,-178.462,22183.8,-9210.07,1816.49,-51.6163,-124.333,0
25779,15.76,14.8,14.63,14.72,14.98,44.92,-765.62,705.08,17.85,-0.84,-5.15,5156,0,21.6921,33.7647,-231.162,27398.2,-11335.5,1713.38,-49.0374,-118.526,0
25810,15.96,14.8,14.63,14.73,15.03,-6.84,-837.4,590.33,-4.61,2,-2.07,5162,0,29.5655,50.985,-285.138,31154.3,-13233.2,1614.41,-46.4114,-109.264,0
25841,16.11,14.81,14.63,14.73,15.07,-46.88,-811.52,631.84,-7.88,1.5,-3.77,5168,0,37.8589,76.1686,-395.174,41517.9,-17274.3,1436.17,-43.7137,-105.063,0
25872,16.27,14.82,14.63,14.72,15.11,-31.25,-823.24,613.77,-14.31,5.6,-5.96,5174,0,44.752,79.0755,-455.21,48071.2,-18846,2454.82,-41.4009,-105.602,0
25903,16.36,14.83,14.62,14.71,15.13,-29.3,-841.8,589.84,-22.69,11.31,-2.98,5181,0,50.2791,77.6376,-492.99,53331.3,-19086.5,3746.95,-38.7162,-108.179,0
25934,16.37,14.84,14.62,14.7,15.13,-47.36,-846.19,555.66,-35.61,9.02,-5.11,5187,0,54.22,77.1279,-523.597,58057.7,-19150.8,4726.23,-36.5756,-110.882,0
25965,16.34,14.85,14.61,14.69,15.12,-47.36,-883.3,545.41,-17.19,3.49,-1.44,5193,0,54.1737,69.0589,-531.375,60839,-18485.2,5479.19,-34.7875,-114.494,0
25996,16.35,14.86,14.61,14.68,15.12,-23.44,-867.68,540.53,-26.26,5.89,-5.57,5199,0,53.5915,59.1318,-514.033,60080.3,-16863.2,5985.24,-32.8057,-116.88,0
26027,16.38,14.88,14.61,14.66,15.13,-47.36,-867.68,517.09,-52.87,13.21,1.05,5205,0,51.673,55.355,-496.839,57724.7,-15409.1,5908.73,-31.0142,-116.184,0
26058,16.39,14.9,14.61,14.66,15.14,-41.99,-942.38,455.08,-34.37,1.54,-0.66,5212,0,48.8774,52.477,-496.785,57866.7,-14823.2,5665.02,-29.8383,-116.482,0
26088,16.4,14.9,14.61,14.67,15.14,-68.36,-939.45,437.5,0.28,2.33,-4.91,5218,0,47.9903,48.2314,-501.501,59946.3,-14182.6,5981.57,-28.2803,-119.534,0
26119,16.42,14.89,14.61,14.69,15.15,-53.22,-899.41,502.44,15.7,2.93,-2.18,5224,0,51.931,46.8185,-502.311,59953.2,-13291.9,6509.3,-26.4616,-119.355,0
26150,16.42,14.89,14.61,14.69,15.15,-38.09,-823.24,616.7,-5.41,4.69,-0.46,5230,0,46.4364,44.4107,-514.082,60416.1,-13586.1,5787.7,-26.4278,-117.523,0
26181,16.38,14.9,14.61,14.69,15.15,-41.99,-869.14,512.21,-14.23,7.4,-2.42,5236,0,33.1259,40.2816,-531.489,61368.1,-15017.8,3830.66,-28.256,-115.465,0
26212,16.33,14.91,14.62,14.7,15.14,-53.71,-921.87,460.94,-11.05,5.38,-1.86,5242,0,21.9513,35.3818,-533.023,60663.3,-16212.2,2133.2,-30.4156,-113.81,0
26243,16.31,14.91,14.62,14.72,15.14,-68.36,-937.5,470.21,7.47,1.2,-0.37,5249,0,21.5296,30.5353,-518.28,58002.4,-15473.3,1992.33,-29.8549,-111.913,0
26274,16.29,14.89,14.63,14.77,15.15,-64.45,-913.57,453.12,36.48,-6.57,0.61,5255,0,26.0207,28.791,-515.167,55680.5,-14464.8,2171.04,-28.0778,-108.082,0
26304,16.27,14.88,14.64,14.8,15.15,16.11,-810.06,626.95,32,-10.19,0.43,5261,0,24.6487,26.5741,-518.456,54467.3,-14589.1,1660.08,-28.1396,-105.057,0
26334,16.28,14.88,14.64,14.8,15.15,-40.53,-853.52,539.06,-9.37,-0.37,-0.06,5267,0,17.8062,25.3575,-518.163,52983.4,-16436.3,206.467,-31.72,-102.253,0
26365,16.27,14.87,14.64,14.82,15.15,-76.17,-916.99,459.96,2.1,-3.45,-0.56,5273,0,7.15512,28.0369,-530.597,51764.4,-18442,-1012.9,-34.7567,-97.5592,0
26395,16.26,14.86,14.65,14.83,15.15,-36.62,-872.07,543.46,17.97,-3.89,2.27,5279,0,9.16769,25.53,-538.497,52489.4,-18880.2,-713.687,-35.0609,-97.474,0
26426,16.29,14.86,14.65,14.83,15.16,-21.97,-801.76,624.02,13.69,3.03,0.65,5285,0,17.2032,21.9905,-531.723,51729.5,-18287.8,110.813,-34.3934,-97.2865,0
26456,16.32,14.86,14.65,14.83,15.16,-60.06,-859.37,552.25,-5.85,-0.44,0.13,5291,0,14.1751,25.0026,-534.347,51069.6,-19251,-391.886,-36.0272,-95.5739,0
26490,16.32,14.86,14.64,14.81,15.16,-40.04,-887.21,547.85,-3.53,-2.11,-1.15,5298,0,10.0083,20.4191,-550.127,53719.5,-21061.6,-751.175,-38.2849,-97.6491,0
26520,16.3,14.86,14.64,14.82,15.15,-60.06,-884.77,517.09,1.59,-1.5,-0.64,5304,0,14.5134,20.5058,-558.048,55131.3,-20834.3,-86.4581,-37.3341,-98.793,0
26551,16.3,14.86,14.64,14.82,15.16,-36.13,-857.42,550.29,4.94,-0.48,0.53,5310,0,19.2017,19.718,-550.108,54849.4,-19688.8,902.144,-35.7907,-99.7067,0
26582,16.32,14.86,14.64,14.82,15.16,-33.69,-860.35,550.29,0.97,-3.42,-0.87,5316,0,19.9487,18.7153,-538.727,53398,-18874.8,1198.86,-35.036,-99.1189,0
26612,16.29,14.86,14.65,14.84,15.16,-58.59,-903.32,500,-0.66,-2.24,-0.5,5322,0,17.5657,16.2645,-543.214,53767.1,-19456.4,980.659,-35.8171,-98.9795,0
26643,16.26,14.85,14.65,14.84,15.15,-42.97,-874.51,557.62,8.99,0.7,0.4,5329,0,16.2627,14.0916,-548.486,54995.2,-19834.2,1426.45,-36.1617,-100.267,0
26673,16.21,14.84,14.67,14.86,15.15,-72.75,-924.8,486.33,29.45,-13.22,5.6,5335,0,17.8211,13.834,-541.733,53372.2,-19648.3,1382.9,-36.2694,-98.5213,0
26704,16.16,14.83,14.68,14.9,15.14,-36.62,-848.63,594.73,25.02,-15.81,3.21,5341,0,15.5203,17.3237,-538.689,51368.8,-19923.2,1031.33,-36.9846,-95.3589,0
26735,16.11,14.83,14.69,14.92,15.14,-48.34,-844.24,594.73,14.16,-7.8,0.17,5347,0,15.4418,12.9639,-525.578,49391.4,-20609.6,668.269,-39.2132,-93.9752,0
26766,16.09,14.82,14.69,14.91,15.13,-12.7,-836.43,592.29,12.66,-4.98,-0.99,5353,0,10.7829,17.1166,-539.129,47463.1,-22336.7,376.089,-41.431,-88.037,0
26797,16.1,14.83,14.68,14.91,15.13,-34.67,-829.59,609.86,9.66,-2.43,-0.6,5359,0,11.2186,21.4265,-550.027,45323.7,-23266.9,131.084,-42.3013,-82.4028,0
26828,16.11,14.83,14.68,14.91,15.13,-45.41,-885.74,537.11,1.5,-2.76,1.06,5366,0,13.6977,25.9528,-555.623,44572.7,-23475.3,334.837,-42.2504,-80.2211,0
26859,16.09,14.82,14.68,14.92,15.13,-44.43,-849.12,585.94,8.6,-5.33,1.15,5372,0,13.5581,23.512,-556.617,45732.3,-23472.5,543.257,-42.17,-82.1612,0
26890,16.06,14.82,14.68,14.93,15.12,-26.86,-828.61,613.77,6.37,-2.15,-0.14,5378,0,15.2231,22.0021,-556.294,46968.4,-23417.3,852.019,-42.0952,-84.4309,0
26923,16.04,14.82,14.68,14.92,15.12,-21.48,-830.08,615.72,2.3,-0.21,1.14,5385,0,15.2176,22.4026,-551.267,45865.8,-23696.7,1091.9,-42.986,-83.2006,0
26954,16.04,14.82,14.68,14.92,15.11,-28.32,-839.84,584.47,1.25,-4.61,-1.53,5391,0,14.8409,25.1467,-545.502,44388,-23659,922.532,-43.3711,-81.3709,0
26985,16.07,14.82,14.67,14.91,15.12,-40.53,-838.38,599.61,0.06,-0.38,-1.4,5397,0,15.9965,26.1581,-541.266,43556.6,-23455,926.209,-43.3337,-80.4717,0
27015,16.06,14.82,14.67,14.91,15.12,-30.76,-831.54,581.54,0.02,-2.94,0.19,5403,0,17.5533,27.4455,-542.56,44288.9,-23221.3,1237.06,-42.7995,-81.6296,0
27046,16.07,14.82,14.67,14.91,15.12,-21.48,-834.96,590.82,4.31,-1.51,-0.31,5409,0,17.8928,26.4423,-545.638,45932.5,-23282.1,1388.65,-42.6696,-84.1813,0
27077,16.1,14.82,14.67,14.9,15.12,-31.74,-827.64,608.4,1,-1.78,-0.05,5415,0,18.4167,28.416,-541.057,45713.3,-23191.9,1467.99,-42.8641,-84.489,0
27108,16.13,14.82,14.66,14.88,15.12,-19.53,-810.06,610.35,-3.23,4.15,-0.44,5422,0,18.7419,33.303,-543.362,46140.1,-23512.2,1435.26,-43.2717,-84.9159,0
27139,16.17,14.82,14.65,14.87,15.13,-32.71,-835.94,605.96,1.42,3.89,0.82,5428,0,18.8073,34.5168,-546.997,47760.3,-23672.1,1603.23,-43.2765,-87.3136,0
27170,16.21,14.82,14.65,14.85,15.13,-31.25,-843.26,615.72,-0.5,1.22,-1.37,5434,0,21.8263,35.4189,-543.305,48992.4,-23254.8,2063.9,-42.8026,-90.1748,0
27201,16.24,14.82,14.64,14.83,15.13,-37.11,-836.91,595.7,1.08,0.78,-1.1,5440,0,23.8727,35.974,-540.354,51010.8,-22950.7,2238.11,-42.4734,-94.4026,0
27232,16.27,14.82,14.64,14.82,15.14,-40.04,-828.12,582.03,-1.37,0.64,0.11,5446,0,24.0675,35.3607,-533.396,52577.9,-22577.7,2468.11,-42.3281,-98.5722,0
27263,16.32,14.82,14.63,14.79,15.14,-18.07,-828.12,603.52,0.76,-1.94,-1.67,5453,0,25.2986,35.7634,-526.284,54085.8,-22294.2,2407.52,-42.3615,-102.769,0
27294,16.35,14.82,14.63,14.78,15.14,-46.88,-837.4,591.31,-2,1.63,-4.58,5459,0,25.7455,39.6655,-527.5,55731.6,-22239.4,2416.83,-42.1601,-105.652,0
27325,16.38,14.82,14.63,14.76,15.15,-37.6,-823.73,595.7,-3.82,2.29,0.25,5465,0,26.1752,41.9176,-528.094,57543.8,-22290.9,2410.65,-42.21,-108.965,0
27356,16.38,14.83,14.62,14.73,15.14,-34.67,-826.17,604.49,-1.71,2.45,-1.05,5471,0,28.2742,43.2882,-525.704,59081.6,-22132,2483.36,-42.0997,-112.386,0
27387,16.41,14.83,14.62,14.72,15.14,-45.41,-834.96,583.01,-3.44,2.82,-0.79,5477,0,30.0209,46.9445,-523.189,59691.1,-21935.7,2438.68,-41.927,-114.091,0
27418,16.4,14.83,14.62,14.7,15.14,-42.97,-841.31,579.1,-1.69,1.89,-1.47,5484,0,30.2111,50.8059,-510.442,59421,-21426,2248.83,-41.9754,-116.411,0
27449,16.37,14.83,14.62,14.69,15.13,-41.5,-815.92,592.29,-1.01,-0.44,2.19,5490,0,32.8132,52.7927,-507.611,60433.8,-21195.3,2562.82,-41.755,-119.055,0
27480,16.32,14.83,14.62,14.68,15.11,-5.86,-825.2,638.67,-6.45,3.22,-0.5,5496,0,35.734,56.7348,-497.1,59457.3,-20600.7,2703.13,-41.4417,-119.608,0
27510,16.24,14.83,14.61,14.66,15.09,-31.74,-869.14,546.87,-10.22,2.7,-2.81,5502,0,35.1288,59.165,-469.995,56623.3,-19685.7,2609.68,-41.8848,-120.477,0
27541,16.15,14.83,14.61,14.65,15.06,-70.31,-855.96,561.52,-14.18,0.87,1.29,5508,0,36.6549,61.0075,-444.725,54159.3,-18684.1,2613.16,-42.0127,-121.782,0
27572,16.06,14.83,14.61,14.64,15.03,-46.88,-842.29,594.24,-21.64,7.42,3.24,5514,0,36.2619,57.5652,-401.039,49670.5,-17042.8,2844.37,-42.4968,-123.855,0
27603,15.94,14.82,14.6,14.64,15,-23.93,-872.56,564.45,-24.9,9.96,6.02,5521,0,31.6848,53.6025,-348.202,44736.5,-15435.8,2656.45,-44.3312,-128.48,0
27634,15.76,14.81,14.6,14.64,14.95,-6.84,-889.65,651.86,-68.29,18.24,40.34,5527,0,29.6761,47.3282,-306.459,40969.8,-14051,2867.12,-45.8501,-133.69,0
27665,15.5,14.79,14.6,14.64,14.88,92.77,-1131.35,647.95,-56.69,10.41,66.37,5533,0,27.0246,40.0741,-262.633,36513.9,-12427.2,2761,-47.3188,-139.033,0
27696,15.29,14.78,14.6,14.64,14.83,-28.81,-1098.14,505.37,-57.96,39.83,74.41,5539,0,22.152,32.0459,-215.316,31119.8,-10678.8,2785.29,-49.5987,-144.535,0
27727,15.15,14.78,14.59,14.64,14.79,-76.17,-969.73,646,-23.85,50.08,111.65,5545,0,16.2641,21.3132,-156.608,23934.5,-8544.46,2563.46,-54.5639,-152.839,0
27758,15.02,14.77,14.6,14.63,14.75,-4.88,-1243.16,324.71,-10.24,69.42,127.89,5552,0,11.8673,15.769,-106.48,17492.9,-6660.46,2128.9,-62.5562,-164.289,0
27789,14.9,14.77,14.59,14.63,14.72,-209.96,-952.64,445.31,60.55,97.18,115.44,5558,0,7.47647,9.53891,-79.4412,14051.3,-5782.68,1731.27,-72.8109,-176.904,0
27820,14.77,14.77,14.59,14.63,14.69,-274.9,-869.14,396.48,34.41,91.66,120.3,5564,0,5.81111,6.10533,-55.6861,10683.2,-4820.21,1727.5,-86.5763,-191.869,0
27851,14.67,14.77,14.59,14.63,14.66,-343.26,-693.36,436.04,10.7,91.83,138.65,5570,0,5.71961,2.09397,-35.913,6981.55,-3839.67,1715.85,-106.968,-194.388,0
27882,0,0,0,0,0,-365.72,-816.89,512.7,25.47,27.76,92.24,5576,0,0,0,0,0,0,0,0,0,0
27913,0,0,0,0,0,-143.55,-777.34,493.65,15.37,-40.74,8.88,5583,0,0,0,0,0,0,0,0,0,0
27943,0,0,0,0,0,7.81,-716.31,411.13,6.46,-32.9,22.2,5589,0,0,0,0,0,0,0,0,0,0
27974,0,0,0,0,0,-6.84,-788.09,427.73,2.58,-37.3,-26.03,5595,0,0,0,0,0,0,0,0,0,0
28004,0,0,0,0,0,16.11,-763.67,370.12,4.08,-30.6,-61.75,5601,0,0,0,0,0,0,0,0,0,0
28034,0,0,0,0,0,-4.39,-843.26,377.93,0.34,-27.68,-99.93,5607,0,0,0,0,0,0,0,0,0,0
