currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
16133,808.11,764.06,756.95,766.15,773.82,-57.13,-928.71,413.09,0.03,-3.47,-1.14,3228,0,27.9432,-2.9188,-312.723,12972.9,-36408,2138.49,-116.422,-41.4838,0,70
16163,808.19,764.06,756.92,766.14,773.83,-62.01,-935.55,412.11,0.53,0.64,-2.25,3234,0,28.2011,-3.76172,-311.8,13205.2,-36285.4,2148.43,-116.374,-42.3515,0,70
16195,808.12,763.97,756.99,766.08,773.79,-61.04,-935.06,415.04,1.12,-2.94,-0.67,3240,0,28.5153,-4.02692,-311.613,13353.4,-36220.2,2334.17,-116.235,-42.8525,0,70
16226,808.15,763.95,756.99,766.06,773.79,-47.36,-931.64,427.25,-0.01,1.84,-1.58,3246,0,28.9562,-4.40478,-313.332,13442.5,-36318.2,2345.11,-115.909,-42.9017,0,70
16257,808.32,764.03,756.91,765.9,773.79,-55.66,-923.34,419.92,1.31,-0.53,-0.78,3252,0,29.0237,-3.7448,-314.198,13342.4,-36438,2137.18,-115.972,-42.4651,0,70
16287,808.63,764.06,756.97,765.81,773.87,-54.2,-932.13,433.59,0.06,0.66,-0.32,3258,0,29.8253,-3.76765,-315.468,13330.6,-36561.8,2135.65,-115.897,-42.2566,0,70
16319,808.96,764.13,756.9,765.75,773.93,-51.76,-934.08,413.09,0.9,0.77,-0.76,3265,0,30.7674,-3.98628,-317.353,13529.1,-36638.9,2210.86,-115.452,-42.6311,0,70
16350,808.97,764.17,756.95,765.7,773.95,-57.13,-936.52,423.83,0.25,1.59,-1.47,3271,0,31.3821,-3.98937,-319.462,13832.6,-36900.6,2258.97,-115.509,-43.2996,0,70
16380,809.18,764.1,756.92,765.65,773.96,-52.25,-922.85,411.62,-1,-1.69,-3.21,3277,0,31.9409,-4.19977,-321.158,14017.5,-36998.9,2383.12,-115.205,-43.6467,0,70
16411,809.77,764.15,756.91,765.47,774.08,-57.62,-929.69,427.25,0.71,-0.08,-0.03,3283,0,32.2779,-3.71489,-321.062,13971.6,-36918.3,2501.5,-114.988,-43.5167,0,70
16443,810.33,764.16,756.86,765.46,774.2,-50.29,-933.11,419.92,0.05,-3.33,-3.27,3290,0,32.6579,-3.93291,-322.602,14186.8,-37095.8,2541.39,-114.99,-43.9761,0,70
16473,811,764.23,756.93,765.25,774.35,-53.71,-938.96,423.34,0.43,-1.34,-0.04,3296,0,33.2051,-3.86296,-327.097,14689.5,-37583.1,2498.54,-114.899,-44.9087,0,70
16504,811.37,764.28,756.85,765.25,774.44,-52.73,-937.01,420.9,0.45,-0.85,-1.55,3302,0,33.672,-3.61386,-331.791,15136.5,-37911.5,2564.89,-114.264,-45.6206,0,70
16535,811.14,764.25,756.81,765.03,774.31,-43.95,-926.27,422.36,0.08,-1.98,0.57,3308,0,34.0863,-3.70335,-335.996,15609.1,-38314.6,2644.68,-114.033,-46.4561,0,70
16567,810.6,764.22,756.85,764.85,774.13,-56.15,-929.69,420.41,-0.31,-0.16,-0.54,3314,0,33.1366,-4.05234,-336.404,15781.6,-38405.9,2628.83,-114.166,-46.9127,0,70
16597,810.38,764.24,756.77,764.67,774.01,-65.92,-932.62,419.43,0.3,0.09,1.27,3320,0,32.3396,-3.51689,-333.161,15611.8,-38135.4,2466.41,-114.465,-46.8596,0,70
16628,809.6,764.19,756.76,764.77,773.83,-59.08,-932.13,421.87,0.34,-1.6,-1.53,3327,0,31.0606,-3.64662,-326.354,15320.1,-37598.2,2447.97,-115.207,-46.9433,0,70
16659,808.12,764.37,756.82,765.3,773.65,-69.34,-936.04,417.48,3.4,1.56,-1.69,3333,0,29.6357,-4.36083,-321.702,15341.9,-37223.7,2548.12,-115.709,-47.6899,0,70
16690,806.94,764.43,756.88,765.58,773.45,-51.76,-926.27,427.73,2.52,4.94,-1.84,3339,0,28.6228,-4.93031,-314.987,14845.9,-36465.4,2622.23,-115.768,-47.1315,0,70
16721,806.02,764.6,756.92,765.9,773.36,-59.08,-933.11,428.22,-0.21,1.93,-3.84,3345,0,27.324,-2.89476,-313.046,13714,-36110.7,2289.11,-115.353,-43.8086,0,70
16752,804.45,765.01,757.08,766.67,773.3,-66.89,-912.6,415.53,1.03,1.36,-4.53,3351,0,25.6716,-2.02059,-314.781,12847,-36264.8,2098.69,-115.206,-40.8124,0,70
16783,801.94,765.86,757.29,767.56,773.16,-67.87,-924.8,435.06,-2.01,3.73,-4.44,3358,0,25.4614,-2.28687,-316.154,12065.1,-36091.4,2072.82,-114.157,-38.1622,0,70
16814,796.76,766.38,757.33,767.6,772.02,-39.55,-924.32,432.62,-7.97,4.93,-3.89,3364,0,26.2507,-0.876788,-321.872,10985.1,-36289.9,1911.53,-112.747,-34.1301,0,70
16845,796.2,766.74,757.3,767.22,771.87,-27.34,-927.25,413.09,-4.76,2.63,-1.51,3370,0,27.7362,1.19076,-330.616,9231.32,-36464.1,1551,-110.291,-27.9215,0,70
16876,797.42,766.89,757.24,766.97,772.13,-34.18,-938.96,403.81,-3.82,1.65,-1.58,3376,0,29.5347,7.00684,-321.197,6531.32,-34701.4,866.41,-108.037,-20.3335,0,70
