currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1952,793.19,766.38,756.22,762.50,769.57,-56.15,-938.48,411.13,-1.07,-1.34,-0.56
1983,793.23,766.37,756.29,762.50,769.60,-52.25,-929.69,400.39,-1.87,0.96,-0.70
2014,793.40,766.39,756.32,762.49,769.65,-47.85,-933.59,415.04,0.77,-1.38,-0.37
2045,793.54,766.40,756.29,762.45,769.67,-49.80,-933.11,402.83,-1.05,-0.24,-2.20
2076,793.54,766.39,756.25,762.44,769.65,-62.50,-945.31,411.13,-0.20,0.70,1.68
2107,793.66,766.28,756.32,762.39,769.66,-59.08,-947.27,415.04,0.74,-0.13,1.15
2138,793.80,766.31,756.27,762.30,769.67,-49.32,-931.64,411.13,-0.11,-0.19,0.40
2169,793.88,766.27,756.18,762.25,769.65,-58.11,-938.96,408.69,-0.50,0.17,0.68
2200,793.92,766.29,756.18,762.30,769.67,-67.38,-943.36,400.39,-0.76,1.09,-1.70
2230,793.99,766.31,756.22,762.27,769.70,-60.55,-930.66,420.41,-0.15,-0.78,-0.96
2261,794.23,766.33,756.23,762.22,769.75,-61.52,-932.13,414.06,-0.90,-1.06,-1.15
2292,794.42,766.29,756.22,762.28,769.80,-44.43,-931.15,398.44,-0.95,-1.62,-2.64
2323,794.56,766.20,756.25,762.10,769.78,-57.62,-940.92,406.25,-0.46,-0.55,1.21
2354,794.63,766.19,756.13,762.12,769.77,-51.27,-938.48,414.06,-1.07,-0.20,-0.78
2385,794.79,766.24,756.21,762.06,769.83,-45.41,-940.43,403.81,-1.18,-1.39,0.87
2416,794.85,766.14,756.21,762.08,769.82,-43.46,-928.22,422.36,1.18,-1.73,1.31
2447,794.88,766.26,756.19,762.09,769.86,-61.04,-940.92,414.06,-0.34,1.05,-2.25
2478,794.86,766.21,756.22,762.13,769.85,-44.92,-939.94,411.13,0.46,-0.81,-0.56
2509,795.10,766.18,756.19,762.12,769.89,-44.43,-942.38,396.48,-0.38,-2.45,-2.06
