currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
17880,773.41,767.61,767.79,765.59,768.6,112.3,-853.52,540.04,2.23,1.65,1.4,-30.65,3577,0,64,-33.1859,14.6536,-329.473,-18207.2,35125,3947.16,-400.391,55.2618,0
17914,773.8,767.58,767.68,765.7,768.69,109.37,-844.73,525.39,2.72,2.76,-1.76,-36.26,3584,0,64,-31.5388,12.7779,-349.362,-18703.2,37576.3,3943.11,-399.443,53.5357,0
17948,774.07,767.59,767.74,765.67,768.77,123.05,-852.54,543.95,0.8,2.15,1.33,-35.02,3591,0,64,-35.0313,11.631,-359.325,-18604.4,38568.5,3643.86,-399.664,51.7761,0
17982,774.43,767.62,767.63,765.64,768.83,120.12,-848.14,534.18,-1.24,1.72,0.35,-38.98,3597,0,64,-35.8472,11.406,-356.754,-18158.9,38267.9,3519.45,-399.733,50.9004,0
18016,774.86,767.61,767.72,765.6,768.95,111.33,-843.26,526.86,1.21,4.47,-1.19,-37.53,3604,0,64,-34.5637,11.1319,-352.367,-17487.9,37951.1,3515.69,-399.297,49.6294,0
18051,775.65,767.54,767.59,765.47,769.06,108.89,-848.63,537.6,1.75,1.73,-1.62,-41.14,3611,0,64,-32.7265,11.9193,-342.603,-16629,36907.6,3550.87,-399.273,48.5373,0
18085,776.96,767.61,767.58,765.52,769.42,118.16,-858.89,552.25,2.95,2.58,0.19,-47.18,3618,0,64,-32.141,13.0602,-332.569,-15600.4,35930.5,3563.25,-398.961,46.9087,0
18121,778.38,767.78,767.42,765.45,769.76,111.33,-844.73,549.32,2.28,0.02,2.57,-56.08,3625,0,64,-32.1257,16.1233,-334.417,-15174.1,36049,4084.48,-399.204,45.3749,0
18155,779.31,767.72,767.37,765.39,769.95,104.98,-850.59,553.71,2.6,-0.1,1.65,-59.28,3632,0,64,-32.9073,17.8098,-340.127,-14854.9,36731.4,4243.21,-399.007,43.6746,0
18189,779.31,767.78,767.3,765.3,769.92,100.1,-857.91,537.11,0.62,4.34,0.6,-60.15,3639,0,64,-33.4839,17.3002,-341.44,-13972,36826.8,4195.38,-399.143,40.9206,0
18223,779.03,767.81,767.24,765.14,769.81,115.23,-859.37,541.99,-0.47,2.09,0.05,-58.56,3646,0,64,-30.4907,12.3096,-348.911,-11171,38417.5,3897.55,-396.894,32.0179,0
18257,779.23,767.91,767.27,765.1,769.88,109.86,-866.21,539.06,0.44,2.51,-3.6,-58.96,3652,0,64,-30.4006,12.2356,-368.614,-6016.96,41953.4,3715.61,-393.189,16.3354,0
18292,779.76,767.93,767.21,765.1,770,108.89,-841.31,546.39,1.82,2.18,0.37,-62.23,3659,0,64,-31.9985,-2.13314,-402.447,5309.04,48138.9,1199.38,-387.386,-13.187,0
18326,780.29,767.89,767.1,765.09,770.09,113.28,-856.45,533.69,0.16,2.85,0.76,-66.23,3666,0,64,-29.2243,-12.3357,-390.015,12563.4,47940.9,-606.284,-384.079,-32.2179,0
18360,780.55,767.88,767.13,764.95,770.13,106.45,-840.82,541.99,0.55,2.63,-1.39,-64.24,3673,0,64,-25.2018,-8.10753,-344.768,13741.6,42670.7,-334.958,-383.234,-39.8602,0
18394,780.56,767.72,767.02,764.82,770.03,96.68,-852.54,547.36,1.75,0.6,-0.66,-63.82,3680,0,64,-22.6897,-3.91418,-322.689,14854.3,40158.5,-30.3165,-382.55,-46.0338,0
18428,780.48,767.68,766.93,764.79,769.97,94.73,-862.3,544.43,-0.81,0.44,0.05,-65.11,3687,0,64,-22.0702,-4.11612,-329.39,17688.2,41278.7,-18.0499,-381.681,-53.6983,0
18462,780.7,767.62,766.86,764.65,769.96,110.35,-850.1,540.53,-0.73,3.36,0.37,-65.11,3693,0,64,-21.9186,-7.16444,-346.162,21251.6,43591.6,-492.037,-381.072,-61.3906,0
18497,780.97,767.63,766.76,764.53,769.97,104.98,-856.45,548.34,0.66,0.68,0.88,-66.92,3700,0,64,-22.7135,-9.9589,-355.436,24015.9,44693.5,-1099.85,-381.257,-67.5673,0
18531,781.12,767.61,766.71,764.46,769.97,105.47,-858.4,539.06,0.21,1.45,-1.97,-67.39,3707,0,64,-23.3252,-10.224,-351.625,24760.3,43845.8,-1484.3,-382.305,-70.4173,0
18565,780.95,767.7,766.55,764.47,769.92,100.59,-848.14,528.32,0.25,5.15,-1.59,-71.54,3714,0,64,-23.4386,-10.6553,-347.36,25562.5,42920.5,-1709.93,-383.438,-73.5906,0
18599,780.33,767.71,766.58,764.4,769.75,107.91,-848.63,539.06,0.29,1.54,2.73,-67.72,3721,0,64,-24.4366,-11.8632,-354.356,27454.7,43514.2,-2120.29,-384.202,-77.4776,0
18633,779.74,767.89,766.54,764.57,769.68,112.3,-845.21,538.57,1.53,3.86,1.23,-70.8,3728,0,64,-26.6527,-12.2515,-369.024,30087.9,45129.5,-2571.39,-384.706,-81.5332,0
18668,778.35,768.27,766.56,764.84,769.51,106.45,-858.89,533.69,-1.8,1.78,1.16,-72.54,3735,0,64,-27.4397,-11.1055,-381.347,31584.8,46281.7,-2722.24,-385.636,-82.8245,0
18702,776.49,768.69,766.66,765.4,769.31,114.26,-853.03,534.67,3.45,4.18,1.85,-75.35,3741,0,64,-27.3423,-8.82773,-384.045,31982.5,46219.2,-2574.56,-386.652,-83.2779,0
18736,774.27,769.06,766.93,766.03,769.07,106.93,-860.84,531.74,4.5,5.52,1.8,-73.13,3748,0,64,-27.4966,-8.29712,-382.323,32000.6,45209,-2821.94,-388.752,-83.7004,0
18770,771.84,769.59,767.32,766.82,768.89,91.8,-858.89,546.87,2.17,4.47,3.15,-71.12,3755,0,64,-28.487,-8.39965,-376.116,31842.6,43537.5,-3072.04,-391.245,-84.6616,0
18804,768.53,770.59,767.76,767.67,768.64,110.35,-857.91,540.53,2.4,4.56,2.26,-69.25,3762,0,64,-29.3969,-10.3656,-368.292,31787.6,41896.4,-3526.84,-393.242,-86.3108,0
18839,764.72,771.54,768.42,768.84,768.38,96.19,-842.77,574.71,4.93,2.43,3.86,-64.58,3769,0,64,-29.2894,-9.75314,-363.118,31767.4,40839,-3496.07,-394.533,-87.485,0
18873,760.97,772.5,768.84,769.96,768.07,86.91,-840.33,559.08,1.56,3.22,4.37,-65.37,3776,0,64,-29.6228,-6.85491,-355.109,30547,39125.8,-3421.9,-396.82,-86.0215,0
18907,757.48,773.57,769.73,771.29,768.02,90.33,-874.51,584.96,-2.51,3.05,6.26,-59.42,3782,0,64,-30.219,-4.88755,-349.883,29636.7,37912.6,-3248.91,-398.642,-84.7043,0
18941,754.88,774.66,770.5,772.63,768.17,78.61,-863.28,562.5,-6.15,4.23,15.04,-59.73,3789,0,64,-30.6491,-4.61261,-345.647,28962.6,36570.9,-3316.39,-401.196,-83.7924,0
18975,753.3,775.57,770.96,773.73,768.39,79.59,-872.56,527.34,-20.26,1.08,12.49,-66.39,3796,0,64,-30.5054,-6.00748,-339.144,28642.2,35131.8,-3481.78,-403.411,-84.4546,0
19010,752.82,776.1,771.62,774.21,768.69,263.18,-869.14,691.89,-45.12,6.42,21.17,-59.54,3803,0,64,-31.1021,-7.03805,-335.602,28878.1,34303.6,-3632.91,-404.785,-86.0484,0
19043,752.37,776.47,772.59,774.26,768.92,17.58,-869.14,490.23,-45.72,18.93,30.85,-37.63,3810,0,64,-31.5757,-5.88452,-333.756,28701.7,33598.8,-3569.94,-406.331,-85.9962,0
