currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
13991,773.48,761.55,758.93,758.07,763.01,240.23,-884.77,564.94,-102.06,-54.28,7.21,-92.29,2799,0,70,-18.1293,5.88008,-206.861,2519.41,8701.97,3552.79,-464.933,-12.1791,0
14025,777.08,764.07,759.96,759.05,765.04,213.38,-1046.39,492.68,-34.1,-19.12,7.92,-113.77,2806,0,70,-19.7127,8.03092,-212.549,2153.94,8768.23,3567.9,-465.747,-10.1337,0
14059,783.17,766.29,761.28,760.51,767.81,130.37,-866.21,513.67,-1.53,-5.71,4.45,-140.99,2813,0,70,-28.1389,7.67538,-242.022,3811.17,9717.52,2825.15,-466.848,-15.7364,0
14093,785.89,768.13,763.01,762.63,769.91,126.95,-789.06,576.17,12.93,2.05,1.97,-153.29,2820,0,70,-44.8756,3.63389,-303.919,7805.13,11670.1,1394.39,-468.602,-25.6741,0
14127,784.05,769.41,764.62,764.24,770.58,108.4,-837.89,564.94,4.6,5.51,3.77,-140.72,2826,0,70,-55.8247,1.08153,-347.702,10485.8,13059.1,392.024,-469.441,-30.156,0
14162,780.19,770.36,765.99,765.54,770.52,89.36,-860.84,554.2,0.82,4.69,2.17,-120.19,2833,0,70,-65.9528,-0.659365,-373.942,11682.9,13468.9,-280.754,-470.981,-31.2423,0
14196,776.27,770.78,767.57,767.05,770.42,80.08,-836.43,555.18,9.56,5.26,1.21,-92.86,2840,0,70,-71.6377,0.845282,-380.994,11615.3,13307.9,-765.062,-472.071,-30.4869,0
14230,773.12,771.03,769.17,768.1,770.35,104,-825.68,585.45,0.85,4.25,3.64,-59.79,2847,0,70,-73.4561,2.40689,-383.851,11551.7,13259.5,-1033.8,-472.457,-30.0943,0
14265,771.51,771.23,770.48,768.97,770.55,83.01,-830.57,575.2,-2.41,4.1,1.79,-36.01,2854,0,70,-74.0509,3.78032,-381.605,11578.3,13347.6,-1017.24,-472.022,-30.3412,0
14298,771.13,771.42,771.57,769.8,770.98,74.22,-854.49,568.85,0.22,2.02,2.19,-21.42,2861,0,70,-72.61,6.71594,-373.253,11120.6,13036.4,-817.46,-472.073,-29.7938,0
