currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
14185,774,761.9,757.59,757.13,762.65,-107.42,-966.31,358.4,-15.79,1.97,5.18,-116.46,2838,0,82,-0.764658,14.39,-74.1449,14542.1,-7750.04,-907.341,-104.526,-196.129,0
14222,772.6,761.73,757.48,757.07,762.22,-107.42,-918.95,423.34,-7.92,1.06,3.97,-112.23,2845,0,82,-0.961023,10.1544,-65.2662,13042.8,-6865.27,-829.991,-105.196,-199.849,0
14258,770.73,761.48,757.56,757.09,761.72,-110.84,-895.51,416.5,-6.26,0.34,-2.63,-102.13,2853,0,82,-0.706172,6.88226,-59.0816,11783.9,-6123.57,-323.555,-103.647,-199.455,0
14294,769.5,761.49,757.54,757.09,761.41,-18.55,-972.17,442.38,0.26,-5.89,-9.76,-98.38,2860,0,82,-1.1198,6.38265,-54.2791,11049.1,-5685.21,-411.362,-104.742,-203.557,0
14331,770.28,761.34,757.49,757.08,761.55,-86.43,-944.82,409.67,-2.23,8.66,3.89,-101.06,2867,0,82,-0.971925,6.89144,-48.7555,9548.19,-4881.91,-454.167,-100.131,-195.84,0
14367,770.24,761.38,757.5,757.1,761.55,-89.36,-918.46,394.04,1.28,3.61,-6.15,-101.12,2874,0,82,0.841983,7.74507,-54.3747,10692.7,-5425.45,-221.151,-99.7902,-196.671,0
14406,771,761.35,757.51,757.14,761.75,-90.33,-927.25,411.13,7.92,-1.25,-8.34,-103.94,2882,0,82,0.997658,4.49877,-58.2474,11510.5,-5777.42,7.33774,-99.1861,-197.616,0
14442,771.46,761.41,757.57,757.09,761.88,-51.76,-926.76,420.41,1.18,-3.7,-5.16,-103.65,2889,0,82,1.36507,4.25507,-62.6608,12404.1,-6152.05,71.3264,-98.1782,-197.955,0
14478,771.19,761.24,757.56,757.15,761.79,-75.68,-936.04,408.2,-3.02,-0.65,0.02,-102.46,2897,0,82,1.17934,4.3952,-71.9165,13917.4,-7028.49,-38.2644,-97.7398,-193.524,0
14514,771.12,761.23,757.62,757.1,761.77,-68.85,-955.57,404.3,-1.65,0.63,-4.13,-100.17,2904,0,82,1.48568,4.73003,-71.5475,13662.2,-6864.67,-22.3468,-95.9461,-190.953,0
14550,770.96,761.17,757.6,757.06,761.7,-77.64,-927.73,408.69,-1.83,-0.89,-1.86,-98.9,2911,0,82,2.08499,4.05438,-70.2605,13537.9,-6736.56,153.652,-95.8833,-192.686,0
14588,770.71,761.16,757.55,757.14,761.64,-61.04,-927.73,405.76,-2.43,3.24,-3.8,-100.33,2919,0,82,2.03913,4.17933,-70.7045,13475.7,-6631.59,119.577,-93.7933,-190.592,0
14625,770.2,761.12,757.52,757.09,761.48,-47.36,-939.45,400.88,-3.6,1.47,-1.89,-98.27,2926,0,82,2.68637,4.08826,-69.9481,13398.6,-6583.57,180.574,-94.1313,-191.571,0
14661,769.73,761.07,757.53,757.11,761.36,-70.31,-934.57,399.9,-4.22,1.89,-2.89,-96.45,2933,0,82,3.8902,4.85357,-68.2087,12715.8,-6133.71,299.166,-89.9241,-186.425,0
14697,769.04,761.06,757.46,757.11,761.17,-63.96,-920.9,421.39,-3.82,-2.25,1.85,-95.74,2940,0,82,3.80663,4.30703,-63.5293,12223.4,-5876.71,311.073,-92.5154,-192.428,0
14734,768.31,761.07,757.44,757.13,760.99,-48.34,-951.17,393.55,-2.76,0.44,-0.53,-94.09,2948,0,82,3.28048,4.48236,-59.9574,11313.5,-5426.35,333.1,-90.5034,-188.695,0
14770,767.45,760.92,757.46,757.04,760.72,-45.41,-939.94,421.39,-7.5,3.48,2.55,-88.08,2955,0,82,2.76439,4.17289,-55.5044,10519.5,-5088.31,207.829,-91.6735,-189.524,0
14809,766.15,760.81,757.5,757.05,760.38,-55.18,-937.99,404.3,-6.37,5.68,5.89,-81.95,2963,0,82,2.243,4.33226,-51.8896,9541.39,-4577.22,167.367,-88.2095,-183.876,0
14845,765,760.69,757.37,757.09,760.04,-56.64,-951.66,384.28,-13.84,7.53,11.62,-80.85,2970,0,82,1.62936,2.78502,-45.229,8472.8,-4052.31,97.0289,-89.6379,-187.439,0
14882,763.16,760.57,757.47,757.07,759.57,-55.18,-959.47,391.11,-20.84,11.83,18.11,-70.62,2977,0,82,1.20262,2.33841,-39.7052,7467.4,-3531.46,-32.221,-88.9435,-188.067,0
14918,760.45,760.45,757.42,756.99,758.83,-15.14,-1140.63,359.86,-18.07,19.92,30.56,-60.7,2985,0,82,0.298296,1.42391,-31.2822,5995.68,-2711.12,-82.87,-86.6474,-191.665,0
17498,757.34,760.4,757.27,757.29,758.08,-265.62,-862.79,337.89,6.69,-3.97,5.76,-57.61,3501,0,82,1.52628,2.13828,-23.8869,3329.9,-1890.4,36.1914,-79.1166,-139.391,0
17534,757.66,760.45,757.34,757.24,758.17,-236.33,-924.8,308.59,3.08,0.98,1.08,-56.72,3508,0,82,1.06281,1.75838,-29.1759,4196.56,-2518.65,-198.678,-86.3126,-143.834,0
17573,758.1,760.49,757.3,757.34,758.31,-252.93,-923.83,295.41,6.8,-3.93,-4.43,-60.99,3516,0,82,1.40157,2.08355,-32.0006,4724.02,-2922.13,-183.838,-91.317,-147.625,0
17609,758.79,760.61,757.32,757.34,758.52,-250,-945.31,287.11,6.85,-9.48,-8.01,-63.7,3523,0,82,1.39405,2.34789,-33.7433,4909.07,-3027.72,-130.014,-89.7228,-145.485,0
17645,759.3,760.66,757.34,757.38,758.67,-219.73,-960.94,310.06,5.31,-13.09,-11.63,-66.04,3530,0,82,1.89175,2.74031,-36.8564,5460.9,-3467.39,-191.511,-94.0985,-148.191,0
17681,759.91,760.67,757.34,757.42,758.84,-195.31,-944.82,360.84,7.32,-8.98,-9.07,-68.72,3537,0,82,1.82039,2.91088,-41.4311,6074.77,-3979.89,-277.375,-96.0604,-146.657,0
17718,759.98,760.66,757.28,757.36,758.82,-195.8,-923.83,339.84,3.05,-3.69,-9.85,-69.61,3545,0,82,1.0197,3.34433,-45.703,6610.51,-4502.15,-199.81,-98.5173,-144.646,0
17757,760.02,760.6,757.31,757.32,758.81,-198.24,-943.36,321.78,1.56,-5.4,-13.52,-67.85,3552,0,82,0.551207,3.54996,-47.6947,6812.96,-4763.31,-286.524,-99.8745,-142.851,0
17793,759.97,760.52,757.29,757.35,758.78,-201.17,-914.06,325.68,-0.19,-5.83,-17.73,-68.08,3560,0,82,1.22158,3.0782,-48.6679,6758.98,-4891.46,-237.483,-100.514,-138.887,0
17829,759.8,760.29,757.28,757.28,758.66,-205.08,-916.99,333.01,-1.8,-5.78,-25.27,-64.84,3567,0,82,1.34325,2.59345,-48.3184,6638.64,-4912.56,-289.96,-101.681,-137.401,0
17865,759.51,760.12,757.35,757.18,758.54,-209.96,-897.95,351.56,-4.22,-10.97,-36.45,-59.27,3574,0,82,1.39323,2.62321,-48.8789,6508.42,-4965.34,-227.928,-101.587,-133.159,0
17902,759.31,759.98,757.34,757.23,758.47,-176.27,-1006.84,339.36,-1.63,-15.35,-64.5,-58.52,3581,0,82,0.99824,2.11924,-45.7753,6019.67,-4693.24,-208.987,-102.527,-131.504,0
17938,759.41,760.24,757.43,757.52,758.65,-20.02,-1067.38,318.85,38.2,-17.59,-56.98,-62.77,3589,0,82,0.664292,1.43786,-45.6643,5583.62,-4667.1,-113.112,-102.218,-122.287,0
17976,759.85,760.41,757.43,757.41,758.77,4.88,-760.25,574.22,23.2,16.06,3.95,-64.18,3596,0,82,3.26071,4.2286,-49.3399,5029.5,-4955.93,-347.287,-100.451,-101.979,0
18012,759.52,760.29,757.41,757.39,758.65,-77.15,-1017.09,291.5,-16.21,11.02,-2.18,-62.29,3603,0,82,4.73075,12.9896,-64.7931,4489.07,-6536.82,-1349.76,-100.907,-69.2735,0
18049,759.47,760.28,757.4,757.47,758.65,-41.02,-915.04,410.64,1.7,0.97,1.25,-63.4,3611,0,82,-0.958881,6.51682,-61.8023,5191.6,-6881.18,-839.317,-111.339,-84.002,0
18086,759.76,760.36,757.46,757.53,758.78,-51.27,-948.24,369.63,3.91,0.36,-2.41,-64.31,3618,0,82,1.33107,7.85117,-57.5104,4409.42,-6059.03,-986.578,-105.356,-76.672,0
18122,760.23,760.63,757.49,757.62,758.99,-57.62,-941.89,383.3,0.4,1.69,-2.6,-68.77,3625,0,82,0.853265,7.95519,-63.3138,4882.69,-6726.6,-969.753,-106.242,-77.1177,0
18159,760.24,760.8,757.61,757.89,759.14,-78.12,-949.22,385.25,-0.81,-2.11,-0.76,-71.02,3633,0,82,0.685944,9.87594,-68.4543,5103.5,-7472.23,-1374.75,-109.157,-74.553,0
18197,759.84,761.43,757.68,758.25,759.3,-66.89,-956.05,365.72,1.59,-4.73,-3.18,-78.37,3640,0,82,0.27602,10.8516,-73.5847,5349.19,-7915.33,-1461.26,-107.568,-72.6947,0
18234,759.41,761.94,757.81,758.46,759.4,-45.41,-935.55,406.74,0.22,-1.73,-4.63,-81.01,3648,0,82,1.18651,12.8746,-77.1887,4852.21,-8268.29,-1648.41,-107.118,-62.8617,0
18270,759.03,762.5,757.93,758.71,759.54,-73.24,-949.71,361.82,-3.18,1.19,-3.16,-84.73,3655,0,82,0.366337,15.5109,-79.3833,4069.38,-8416.06,-2031.74,-106.018,-51.2624,0
18306,758.79,762.63,757.94,758.77,759.53,-61.04,-946.29,382.32,0.55,-0.05,-1.62,-85.55,3662,0,82,1.45906,16.69,-80.4907,3451.53,-8504.17,-2229.66,-105.658,-42.8944,0
18343,759.06,762.5,757.86,758.5,759.48,-62.01,-936.52,368.65,0.69,-0.87,2.58,-83.55,3670,0,82,0.575899,18.9837,-82.8061,2961.84,-8609.24,-2339.32,-103.97,-35.7719,0
18379,759.51,762.12,757.85,758.23,759.43,-55.66,-953.12,370.61,1.79,0.81,2.17,-78.08,3677,0,82,0.613995,18.9633,-82.3037,2983.29,-8694.88,-2471.69,-105.644,-36.2481,0
18417,760.4,761.6,757.79,758.03,759.45,-62.99,-945.8,366.7,-0.34,-1.41,2.89,-75.74,3684,0,82,0.60202,17.2058,-83.1965,3623.53,-8665.96,-2356.75,-104.162,-43.5537,0
18454,761.01,761.36,757.66,757.89,759.48,-70.31,-945.8,364.75,-2.24,1.05,1.72,-76.98,3692,0,82,-0.0522553,15.1932,-81.5828,4601.8,-8665.22,-2073.54,-106.215,-56.404,0
18490,761.18,761.11,757.68,757.82,759.45,-63.96,-949.71,365.23,-2.28,2.9,-1.34,-74.12,3699,0,82,0.0556153,12.9907,-82.4614,5458.66,-8830.76,-1940.32,-107.09,-66.1963,0
18526,761.26,761.08,757.63,757.79,759.44,-70.31,-955.08,381.84,-3.11,2.97,2.02,-74.94,3706,0,82,-0.305719,12.4175,-80.5148,5697.4,-8696.97,-1868.11,-108.025,-70.7677,0
18563,761.22,761.12,757.61,757.75,759.43,-64.94,-951.66,366.21,-3.26,1.79,-0.92,-74.95,3714,0,82,-0.348835,11.4163,-79.5767,5720.04,-8462.15,-1747.22,-106.339,-71.8811,0
18599,761.14,761.03,757.59,757.74,759.38,-65.92,-958.5,376.95,-1.98,2.06,0.85,-74.42,3721,0,82,-0.159625,11.7396,-78.5982,5709.09,-8400.21,-1717.69,-106.876,-72.637,0
18637,761.11,761.06,757.63,757.74,759.39,-64.94,-951.17,375.49,-2.31,0.07,0.6,-73.69,3728,0,82,-0.154478,11.3949,-77.8173,5626.82,-8272.63,-1754.61,-106.312,-72.3088,0
18674,761.22,760.99,757.61,757.82,759.41,-59.08,-937.99,376.46,-0.15,-0.1,-0.22,-74.97,3736,0,82,-0.524629,11.2958,-76.4492,5630.54,-8083.22,-1604.09,-105.734,-73.6509,0
18710,761.27,760.95,757.59,757.73,759.38,-57.62,-959.96,369.14,1.36,1.71,-0.68,-74.1,3743,0,82,-0.310833,11.0281,-75.8303,5650.36,-8101.79,-1633.17,-106.846,-74.5214,0
18747,761.28,761.04,757.6,757.76,759.42,-55.66,-957.52,387.21,0.81,-1.66,-1.64,-74.96,3750,0,82,-0.251495,11.4285,-77.7919,5669.02,-8249.1,-1781.57,-106.041,-72.8741,0
18783,761.18,761.02,757.62,757.79,759.4,-55.18,-940.92,382.32,-0.05,1.28,-0.75,-74.37,3758,0,82,-0.894861,11.419,-77.4172,5746.33,-8342.98,-1728.37,-107.77,-74.2284,0
18821,761.28,761,757.61,757.69,759.4,-58.11,-939.94,369.14,-0.32,-0.39,-2.35,-73.49,3765,0,82,-0.659246,11.0902,-76.7583,5647.97,-8215.73,-1849.72,-107.035,-73.5818,0
18858,761.28,761.04,757.62,757.72,759.42,-66.41,-941.89,374.02,0.1,-0.53,1.66,-73.85,3773,0,82,-0.68798,11.1547,-74.5206,5575.27,-8189.15,-1876.83,-109.892,-74.8164,0
18894,761.27,760.98,757.58,757.71,759.39,-62.01,-949.71,363.28,-0.66,0.52,-0.6,-74.21,3780,0,82,-0.979079,11.3916,-76.6949,5649.07,-8217.2,-1741.86,-107.143,-73.6565,0
18931,761.2,761.06,757.6,757.73,759.4,-66.41,-951.17,364.75,-1,0.17,2.01,-74.52,3787,0,82,-0.798896,11.6115,-74.8818,5636.11,-8177.91,-1695.3,-109.211,-75.2687,0
18967,761.26,761.01,757.61,757.66,759.38,-70.31,-955.08,375.98,-1.46,2.66,-1.16,-72.87,3794,0,82,-0.350744,11.3983,-75.3503,5633.39,-8062.54,-1736.01,-107.002,-74.7636,0
