currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
17635,0,0,0,0,0,-281.25,-1069.82,568.36,-11.95,-56.63,-9.08,3528,0,0,0,0,0,0,0,0,0,0
17666,0,0,0,0,0,-244.14,-886.23,477.05,-3.89,-39.28,-2.07,3534,0,0,0,0,0,0,0,0,0,0
17697,0,0,0,0,0,-313.48,-745.61,495.61,-14.54,-6.24,0.37,3540,0,0,0,0,0,0,0,0,0,0
17728,0,0,0,0,0,-398.93,-838.87,587.89,-16.86,1.89,2.11,3547,0,0,0,0,0,0,0,0,0,0
17759,0,0,0,0,0,-342.29,-970.21,541.99,1.62,-2.07,9.97,3553,0,0,0,0,0,0,0,0,0,0
17790,0,0,0,0,0,-197.75,-775.39,552.25,-27.72,7.4,30.34,3559,0,0,0,0,0,0,0,0,0,0
17821,0,0,0,0,0,-244.14,-1070.8,775.39,-36.4,-7.22,61.21,3565,0,0,0,0,0,0,0,0,0,0
17852,0,0,0,0,0,-21.48,-838.87,660.64,-62.62,36.32,68.27,3571,0,0,0,0,0,0,0,0,0,0
17883,0,0,0,0,0,-111.82,-917.48,222.17,73.77,16.64,54.13,3578,0,0,0,0,0,0,0,0,0,0
17913,0,0,0,0,0,58.59,-760.74,-229,199.95,78.02,15.36,3584,0,0,0,0,0,0,0,0,0,0
17945,0,0,0,0,0,-57.62,-1263.67,11.23,-27.69,3.93,4.08,3590,0,0,0,0,0,0,0,0,0,0
17975,0,0,0,0,0,-103.52,-846.19,473.14,-34.5,4.26,-2.79,3596,0,0,0,0,0,0,0,0,0,0
18006,0,0,0,0,0,9.77,-800.78,601.07,-12.27,5.08,3.32,3602,0,0,0,0,0,0,0,0,0,0
18037,0,0,0,0,0,-57.13,-828.61,560.06,15.24,1.9,1.4,3608,0,0,0,0,0,0,0,0,0,0
18068,0,0,0,0,0,-57.62,-828.61,594.73,28.73,-4.11,0.31,3615,0,0,0,0,0,0,0,0,0,0
18098,0,0,0,0,0,-68.85,-865.72,564.45,16.19,-5.81,0.66,3621,0,0,0,0,0,0,0,0,0,0
18129,0,0,0,0,0,-43.95,-827.64,603.52,7.82,-5.63,1.95,3627,0,0,0,0,0,0,0,0,0,0
18160,0,0,0,0,0,-25.88,-834.96,590.33,7.4,-0.01,-2.68,3633,0,0,0,0,0,0,0,0,0,0
18190,0,0,0,0,0,-46.88,-841.8,589.36,3.67,0.78,1.29,3639,0,0,0,0,0,0,0,0,0,0
18221,0,0,0,0,0,-31.25,-850.59,560.55,10.05,-7.79,1.45,3645,0,0,0,0,0,0,0,0,0,0
18251,0,0,0,0,0,-51.76,-827.64,605.47,9.98,-3.57,1.32,3651,0,0,0,0,0,0,0,0,0,0
18282,0,0,0,0,0,-34.18,-825.2,607.91,7.6,-1.02,0.15,3657,0,0,0,0,0,0,0,0,0,0
18313,0,0,0,0,0,-47.36,-829.59,596.68,-0.02,-0.54,1.85,3664,0,0,0,0,0,0,0,0,0,0
18343,0,0,0,0,0,-35.16,-828.61,594.24,0.24,2.61,3.77,3670,0,0,0,0,0,0,0,0,0,0
18374,0,0,0,0,0,-42.97,-831.05,609.37,5.63,0.79,0.29,3676,0,0,0,0,0,0,0,0,0,0
18405,0,0,0,0,0,-65.92,-847.66,603.03,0.21,3.96,-4.52,3682,0,0,0,0,0,0,0,0,0,0
18435,0,0,0,0,0,-57.62,-825.68,616.7,-0.63,1.04,-2.73,3688,0,0,0,0,0,0,0,0,0,0
18466,0,0,0,0,0,-56.64,-830.08,592.29,-1.75,2.63,-4.34,3694,0,0,0,0,0,0,0,0,0,0
18497,0,0,0,0,0,-42.97,-844.73,595.21,1.08,1.91,-2.95,3700,0,0,0,0,0,0,0,0,0,0
18528,0,0,0,0,0,-43.95,-830.57,609.37,2.41,-1.59,-1.12,3707,0,0,0,0,0,0,0,0,0,0
18559,0,0,0,0,0,-62.5,-834.96,594.73,2.38,-1.22,-0.21,3713,0,0,0,0,0,0,0,0,0,0
18589,0,0,0,0,0,-33.69,-825.68,614.75,2.69,-3.56,-3.5,3719,0,0,0,0,0,0,0,0,0,0
18620,0,0,0,0,0,-33.69,-812.99,615.72,2.78,0.62,-3.73,3725,0,0,0,0,0,0,0,0,0,0
18651,0,0,0,0,0,-35.64,-809.08,614.75,-0.02,0.23,0.37,3731,0,0,0,0,0,0,0,0,0,0
18682,0,0,0,0,0,-45.9,-827.64,602.54,-3.71,2.53,-1.37,3737,0,0,0,0,0,0,0,0,0,0
18713,0,0,0,0,0,-49.32,-826.66,607.91,-1.5,2.21,1.37,3744,0,0,0,0,0,0,0,0,0,0
18744,0,0,0,0,0,-27.34,-821.29,604.49,-2.78,0.79,-3.78,3750,0,0,0,0,0,0,0,0,0,0
18775,0,0,0,0,0,-36.13,-824.22,602.54,-6.82,0.66,-2.25,3756,0,0,0,0,0,0,0,0,0,0
18806,0,0,0,0,0,-31.74,-829.1,626.95,-3.42,2.41,1.24,3762,0,0,0,0,0,0,0,0,0,0
18837,0,0,0,0,0,-40.53,-818.85,614.26,-7.89,4.2,-2.25,3768,0,0,0,0,0,0,0,0,0,0
18868,0,0,0,0,0,-44.92,-820.31,600.1,-27.08,6.78,-1.54,3775,0,0,0,0,0,0,0,0,0,0
18899,0,0,0,0,0,-70.31,-866.21,545.9,-42.24,5.79,-0.3,3781,0,0,0,0,0,0,0,0,0,0
18930,0,0,0,0,0,-225.59,-924.8,509.77,-90.06,-1.66,-12.98,3787,0,0,0,0,0,0,0,0,0,0
18961,0,0,0,0,0,-351.56,-1214.84,1099.61,-41.85,39.03,-21.36,3793,0,0,0,0,0,0,0,0,0,0
18992,0,0,0,0,0,-826.17,-1880.86,538.09,-4.42,0.28,-57.27,3799,0,0,0,0,0,0,0,0,0,0
19023,0,0,0,0,0,-679.69,-841.31,427.25,52.09,2.84,-26.72,3806,0,0,0,0,0,0,0,0,0,0
19054,0,0,0,0,0,-802.25,-819.34,388.67,-2.95,37.72,-16.41,3812,0,0,0,0,0,0,0,0,0,0
19085,0,0,0,0,0,-790.53,-854.98,441.41,29.56,28.77,-7.83,3818,0,0,0,0,0,0,0,0,0,0
19115,0,0,0,0,0,-599.61,-743.65,438.96,9.12,34.46,41.44,3824,0,0,0,0,0,0,0,0,0,0
19146,0,0,0,0,0,-558.11,-810.55,424.32,-23.63,42.82,74.21,3830,0,0,0,0,0,0,0,0,0,0
19177,0,0,0,0,0,-406.74,-731.93,395.51,-29.58,21.9,71.85,3836,0,0,0,0,0,0,0,0,0,0
19208,0,0,0,0,0,-301.76,-867.19,440.92,-46.12,-3.18,54.69,3843,0,0,0,0,0,0,0,0,0,0
19241,0,0,0,0,0,6.84,-1059.57,550.78,-0.38,-44.95,48.73,3849,0,0,0,0,0,0,0,0,0,0
19272,0,0,0,0,0,299.8,-814.94,533.2,1.7,-17.84,53.02,3855,0,0,0,0,0,0,0,0,0,0
19303,0,0,0,0,0,274.41,-832.03,483.4,-38.66,-0.11,46.16,3862,0,0,0,0,0,0,0,0,0,0
19333,0,0,0,0,0,329.1,-991.7,452.64,-29.74,-21.54,38.67,3868,0,0,0,0,0,0,0,0,0,0
19364,0,0,0,0,0,494.14,-898.44,467.29,2.27,-13.68,49.73,3874,0,0,0,0,0,0,0,0,0,0
19395,0,0,0,0,0,385.74,-825.68,443.85,-2.25,5.47,46.34,3880,0,0,0,0,0,0,0,0,0,0
19426,0,0,0,0,0,223.63,-850.59,370.61,12.02,-13.47,21.4,3886,0,0,0,0,0,0,0,0,0,0
19457,0,0,0,0,0,327.15,-814.94,421.39,1.16,-31.94,9.08,3892,0,0,0,0,0,0,0,0,0,0
19488,0,0,0,0,0,313.48,-833.5,432.62,-9.21,-15.63,39.72,3899,0,0,0,0,0,0,0,0,0,0
19519,0,0,0,0,0,15.14,-875.49,417.48,-6.05,-29.64,-3.54,3905,0,0,0,0,0,0,0,0,0,0
19550,0,0,0,0,0,-20.02,-813.96,355.96,7.27,-24.01,-38.6,3911,0,0,0,0,0,0,0,0,0,0
19581,0,0,0,0,0,-1017.09,214.36,25.39,98.49,-144.97,-82.69,3917,0,0,0,0,0,0,0,0,0,0
19612,0,0,0,0,0,-271.48,-1314.94,281.25,-59.08,-54.12,-104.95,3923,0,0,0,0,0,0,0,0,0,0
19643,0,0,0,0,0,132.81,-1314.94,718.26,8.5,-48.64,-50.74,3930,0,0.243162,0.297904,-31.7916,6367.45,-6227.85,743.962,-195.923,-200.316,0
19674,14.84,14.78,14.59,14.63,14.71,-200.2,-786.13,523.93,35.3,-6.21,-24.21,3936,0,5.75919,4.92912,-67.22,11957.5,-9926.98,1095.24,-147.679,-177.887,0
19704,14.93,14.79,14.6,14.64,14.74,18.07,-1033.69,366.7,86.66,-36.4,-47.62,3942,0,4.90885,11.1455,-82.8187,13913.6,-11637.5,479.744,-140.517,-168.001,0
19735,15.13,14.79,14.6,14.64,14.79,-67.38,-702.15,691.89,56.24,-6.15,0.81,3948,0,6.88397,11.8078,-86.8861,14139.4,-11939.3,237.062,-137.415,-162.736,0
19765,15.23,14.79,14.6,14.65,14.82,-73.73,-858.4,561.04,4.97,-2.85,-3.11,3954,0,13.3071,21,-120.904,18567.1,-15241,26.8957,-126.06,-153.57,0
19795,15.4,14.8,14.61,14.67,14.87,-55.18,-815.43,609.37,18.63,-0.75,-3.61,3960,0,14.837,25.3091,-180.101,27012.1,-21771.9,-540.685,-120.887,-149.983,0
19826,15.55,14.8,14.61,14.69,14.91,-24.9,-840.82,586.91,6.09,0.76,-1.95,3966,0,17.6572,28.1744,-214.991,30706.1,-25539.3,-604.814,-118.793,-142.825,0
19856,15.64,14.8,14.62,14.73,14.95,-68.85,-859.86,550.78,3.06,-2.16,-1.03,3972,0,20.8548,38.8311,-271.375,37353.3,-31729.4,-1203.19,-116.921,-137.645,0
19887,15.73,14.81,14.62,14.76,14.98,-38.57,-767.58,638.18,7.24,-0.22,-4.31,3978,0,24.433,44.2492,-318.874,42694.3,-36559.9,-1054.95,-114.653,-133.891,0
19918,15.9,14.81,14.63,14.76,15.03,-17.58,-785.16,606.93,-5.87,9.41,-4.11,3985,0,26.9462,47.0914,-357.612,46461.2,-40845.1,-1342.83,-114.216,-129.921,0
19948,15.99,14.82,14.63,14.77,15.05,-23.93,-816.41,604.98,-12.57,2.63,-3.11,3991,0,29.2929,57.3675,-409.534,50682.3,-46521.3,-2493.78,-113.596,-123.756,0
19979,16.01,14.82,14.63,14.79,15.06,-24.9,-870.12,577.64,-4.5,-0.8,0.29,3997,0,33.3155,59.5524,-460.701,57073.9,-51252.4,-2052.95,-111.249,-123.885,0
20010,16.02,14.82,14.63,14.82,15.07,-56.64,-860.35,548.34,3.89,1.34,1.64,4003,0,35.7992,56.1914,-476.541,59204.4,-51971.8,-1250.17,-109.06,-124.238,0
20040,16,14.82,14.64,14.84,15.07,-39.55,-817.87,610.84,12.61,-3.31,-0.04,4009,0,35.3525,51.7028,-479.986,58927.5,-52091.3,-600.084,-108.527,-122.769,0
20071,15.98,14.81,14.64,14.86,15.07,-43.46,-851.56,577.15,11.15,-5.58,1.37,4015,0,29.2244,48.185,-491.116,59092.9,-53967.6,-906.643,-109.888,-120.324,0
20101,16,14.81,14.64,14.87,15.08,-37.11,-853.52,564.45,4.16,-3.73,0.5,4021,0,22.4671,46.5997,-500.828,58736.3,-56240.5,-1737.24,-112.295,-117.278,0
20132,16.02,14.81,14.64,14.87,15.08,-67.38,-843.75,580.57,-8.9,4.65,-1.03,4027,0,21.2626,41.8227,-500.089,58459.9,-57102.4,-1747.14,-114.185,-116.899,0
20163,16.06,14.82,14.64,14.84,15.09,-32.23,-830.57,611.82,-6.93,3.98,-3.25,4034,0,17.6878,41.618,-514.377,59797.5,-59333.5,-2384.89,-115.35,-116.252,0
20194,16.12,14.82,14.63,14.81,15.1,-32.23,-853.03,580.57,-9.22,5.63,-2.53,4040,0,18.0342,38.9341,-525.166,61320.2,-60212.9,-2154.98,-114.655,-116.763,0
20225,16.16,14.83,14.63,14.8,15.1,-15.14,-832.52,593.26,-1.27,4.36,-4.37,4046,0,23.2271,38.5285,-527.624,62782,-59361.6,-1527.83,-112.507,-118.99,0
20256,16.2,14.83,14.63,14.79,15.11,-29.3,-841.8,594.24,3.5,-0.93,-0.97,4052,0,26.2786,31.1962,-525.044,65211,-57870.3,-264.685,-110.22,-124.201,0
20287,16.23,14.83,14.62,14.79,15.12,-24.41,-823.73,614.26,-0.63,2.26,-1.94,4058,0,27.435,29.5892,-520.226,66022.1,-56733.1,44.8992,-109.055,-126.91,0
20318,16.24,14.84,14.63,14.79,15.12,-39.55,-824.71,608.4,-0.98,0.75,-1.5,4065,0,24.571,26.8717,-524.747,67801.8,-57281.4,-162.373,-109.16,-129.209,0
20348,16.21,14.84,14.63,14.8,15.12,-31.25,-844.73,531.25,-3.98,4.6,-1.6,4071,0,21.6784,22.7442,-526.593,69377.7,-57415.4,145.746,-109.032,-131.748,0
20380,16.21,14.85,14.63,14.8,15.12,-28.81,-834.96,595.7,-4.95,4.05,-4.17,4077,0,23.1846,22.7559,-524.209,67778.1,-56537.3,579.934,-107.852,-129.296,0
20410,16.2,14.87,14.63,14.81,15.13,-70.8,-878.91,560.55,-16.08,8.16,-4.16,4083,0,23.4287,25.2463,-522.387,65449.3,-55731.7,307.173,-106.687,-125.289,0
20441,16.11,14.88,14.64,14.83,15.12,-54.2,-867.19,541.99,-3.53,1.66,-2.05,4089,0,21.3444,24.3207,-535.605,66106.8,-56866,-539.833,-106.172,-123.425,0
20472,16.03,14.89,14.64,14.85,15.11,-23.93,-882.32,538.09,-3.18,-1.51,-3.11,4095,0,22.0182,18.96,-535.618,65198.8,-56055.3,-57.4418,-104.655,-121.726,0
20503,15.96,14.9,14.65,14.89,15.1,-37.6,-841.8,597.66,2.02,-2.77,-3.34,4102,0,21.6637,21.7595,-535.035,59655.3,-54884.9,-93.2635,-102.582,-111.498,0
20534,15.88,14.89,14.66,14.96,15.1,-39.55,-890.62,512.21,3.24,-7.86,0.89,4108,0,19.3778,24.3683,-538.189,55685.1,-54681.6,-767.294,-101.603,-103.468,0
20565,15.8,14.87,14.68,15.06,15.1,-74.71,-930.66,483.89,23.24,-17.85,4.62,4114,0,18.2124,24.3029,-542.782,52769.6,-54972.6,-871.814,-101.279,-97.2205,0
20596,15.66,14.84,14.7,15.09,15.07,-40.53,-827.64,612.79,22.53,-23.61,7.66,4120,0,16.6113,25.3,-543.874,49480.8,-55735.5,-1090.54,-102.479,-90.9783,0
20627,15.58,14.82,14.71,15.12,15.06,-29.79,-815.43,644.53,20.84,-11.03,4.51,4126,0,8.95528,23.6895,-542.724,45759.9,-58492.6,-1975.66,-107.776,-84.3153,0
20658,15.57,14.82,14.72,15.13,15.06,-10.74,-753.91,685.55,5.21,-3.47,1.25,4133,0,2.2954,29.327,-535.217,40112.4,-61311.3,-3000.98,-114.554,-74.9462,0
20689,15.56,14.82,14.72,15.12,15.06,-24.41,-827.15,598.63,-7.64,1.87,0.91,4139,0,-1.31392,29.7798,-546.787,40158.6,-64712.1,-3415.14,-118.35,-73.4447,0
20720,15.57,14.82,14.72,15.12,15.06,-37.11,-826.66,609.86,1.56,0.11,-1.14,4145,0,-1.25533,30.4806,-563.469,41009.7,-67292.9,-3355.02,-119.426,-72.7807,0
20751,15.56,14.82,14.71,15.11,15.05,6.84,-813.48,601.07,-1.53,-1.05,-0.2,4151,0,4.84813,27.597,-563.718,41584,-66796.7,-2077.67,-118.493,-73.7674,0
20782,15.57,14.82,14.71,15.08,15.04,-24.9,-814.94,627.93,-5.53,6.37,-3.19,4157,0,6.9624,22.9775,-556.125,41906.2,-65984.4,-1690.12,-118.65,-75.354,0
20813,15.61,14.82,14.7,15.04,15.04,-33.69,-811.04,615.72,-5.68,9.65,-3.76,4164,0,4.83085,24.9395,-544.032,41056.6,-64847.7,-2172.71,-119.198,-75.4674,0
20844,15.7,14.82,14.69,15.01,15.06,-17.09,-814.94,632.32,-7.18,8.93,-3.02,4170,0,6.78786,21.0124,-535.407,41915.8,-63662.3,-1581.13,-118.904,-78.2878,0
20875,15.8,14.82,14.69,14.99,15.08,-35.16,-813.96,599.61,-6.47,3.81,-0.06,4176,0,9.56192,17.5429,-527.407,43987.8,-62127.2,-865.034,-117.797,-83.4039,0
20905,15.86,14.82,14.68,14.97,15.09,-12.21,-795.9,615.72,-2.22,1.95,-0.85,4182,0,12.4508,11.5875,-527.842,49352,-61861.1,-319.553,-117.196,-93.4978,0
20936,15.94,14.82,14.68,14.93,15.09,-15.14,-812.01,609.86,-4.79,3.95,-1.15,4188,0,12.0177,11.8948,-540.027,53869.9,-63161.5,-545.623,-116.96,-99.7541,0
20967,16.03,14.83,14.66,14.86,15.1,-42.97,-823.24,600.59,-13.04,6.69,-1.02,4194,0,11.7808,13.8692,-549.184,56633.4,-64198.8,-654.81,-116.899,-103.123,0
20998,16.19,14.84,14.65,14.8,15.12,-58.11,-846.19,595.21,-22.82,17.27,-3.27,4201,0,14.3492,13.2006,-553.001,60232.8,-63762.4,105.122,-115.303,-108.92,0
21029,16.28,14.84,14.64,14.79,15.14,-63.48,-884.28,526.37,-16.72,5.85,-1.68,4207,0,18.2945,12.3485,-546.252,63437.4,-61830.9,1046.39,-113.191,-116.132,0
21060,16.29,14.83,14.64,14.84,15.15,-53.22,-882.32,564.94,1.65,-2.34,-2.15,4213,0,22.0609,4.79778,-545.969,69781,-60362.2,2536.13,-110.56,-127.811,0
21091,16.24,14.83,14.66,14.89,15.16,-39.06,-852.05,579.59,14.52,-11.79,3.59,4219,0,24.1938,3.65971,-535.664,71566.6,-58315.6,2940.73,-108.866,-133.604,0
21122,16.15,14.82,14.67,14.94,15.15,-27.83,-831.54,629.88,15.49,-13.2,1.88,4225,0,21.4344,5.77432,-532.559,70661.9,-58616.4,2282.39,-110.065,-132.684,0
21153,16.02,14.81,14.69,14.98,15.13,-8.3,-792.97,614.26,19.15,-12.18,1.13,4232,0,16.8868,9.76404,-542.24,67414.4,-61643.6,749.16,-113.683,-124.326,0
21184,15.94,14.81,14.7,14.99,15.11,-2.44,-786.13,680.18,7.16,-3.95,-1.2,4238,0,15.8099,20.4213,-546.532,61876.6,-63394.1,-412.284,-115.993,-113.217,0
21215,15.89,14.81,14.7,14.97,15.09,6.84,-787.11,649.9,-4.47,4.38,-2.04,4244,0,14.5584,33.6257,-551.016,56431.6,-65040.9,-2245.75,-118.038,-102.414,0
21246,15.87,14.82,14.68,14.95,15.08,-20.51,-802.25,619.63,-9.08,8.27,-4.39,4250,0,12.7989,39.9249,-556.164,53444.5,-66238.6,-3485.94,-119.099,-96.095,0
21277,15.87,14.82,14.67,14.94,15.08,-8.79,-828.61,592.77,-2.37,5.01,-0.75,4256,0,15.939,43.7911,-544.363,50816.9,-64494.4,-3661.63,-118.477,-93.3511,0
21308,15.92,14.82,14.67,14.92,15.08,-38.57,-807.13,611.33,0.19,3.92,0.55,4263,0,21.3046,42.9355,-523.627,49888.7,-60868.8,-2917.79,-116.245,-95.2752,0
21339,15.99,14.82,14.66,14.9,15.09,-23.93,-818.85,629.88,0.5,3.46,-0.37,4269,0,22.1579,41.0829,-510.416,50643.4,-59010.7,-2894.97,-115.613,-99.2199,0
21369,16.02,14.83,14.66,14.89,15.1,-21,-830.57,609.86,2.02,2.18,0.61,4275,0,22.1141,43.134,-515.294,53761.4,-59427.6,-3217.93,-115.328,-104.332,0
21399,16.02,14.83,14.66,14.89,15.1,-27.34,-826.17,604.98,4.59,-3.27,-0.6,4281,0,23.7119,46.307,-531.541,58130.7,-60935.5,-3334.73,-114.639,-109.363,0
21430,16.04,14.82,14.66,14.88,15.1,-41.5,-839.36,606.45,7.08,-1.21,-1.36,4287,0,27.5106,48.7353,-531.232,59228.4,-60628.5,-2977.45,-114.128,-111.492,0
21460,16.03,14.83,14.65,14.87,15.09,-27.83,-814.45,625,0.73,-0.44,-0.44,4293,0,28.958,54.8192,-527.031,58957.4,-60229.6,-3195.98,-114.281,-111.867,0
21491,16.03,14.82,14.65,14.86,15.09,-19.53,-811.52,601.07,4.34,1.94,-0.84,4299,0,28.2834,59.0704,-529.879,60035.4,-60807,-3696.63,-114.756,-113.3,0
21521,16.03,14.82,14.65,14.85,15.09,-26.86,-803.22,643.07,-0.42,-0.86,0.7,4305,0,30.9782,59.2292,-514.356,58995.9,-59168.6,-3270.52,-115.034,-114.699,0
21551,15.98,14.82,14.65,14.84,15.07,-33.69,-851.07,562.99,1.81,-4.12,2.96,4311,0,32.1549,63.8542,-507.035,58552.8,-58483.7,-3600.86,-115.344,-115.481,0
21583,15.97,14.82,14.65,14.84,15.07,-27.34,-816.41,623.54,7.15,-4.08,1.46,4318,0,33.8994,64.59,-498.45,57977,-57627,-3508.18,-115.613,-116.315,0
21613,15.94,14.82,14.64,14.82,15.06,-14.65,-804.2,638.18,-1.25,0.38,1.8,4324,0,32.7906,67.5105,-464.589,53565.5,-54079.1,-3580.78,-116.402,-115.297,0
21644,15.84,14.82,14.64,14.81,15.03,-5.86,-818.85,586.91,3.77,-3.9,1.66,4330,0,33.5949,75.2556,-470.667,54367.3,-55079.3,-4525,-117.024,-115.511,0
21674,15.75,14.81,14.64,14.79,15,6.84,-819.34,604.98,5.35,-10.63,3.16,4336,0,35.616,70.4971,-438.019,50854.4,-51501.8,-3657.09,-117.579,-116.101,0
21705,15.62,14.8,14.63,14.77,14.96,-52.73,-874.51,570.31,-3.79,-5.03,1.79,4342,0,31.4161,70.9139,-392.482,44963.7,-46545.6,-4341.97,-118.593,-114.562,0
21736,15.53,14.8,14.63,14.73,14.92,-42.97,-829.59,617.68,-7.05,1.35,0.21,4348,0,29.6358,71.8445,-356.362,40277.1,-42786.8,-4337.24,-120.066,-113.023,0
21766,15.41,14.8,14.62,14.69,14.88,-24.41,-826.66,615.23,-18.46,7.14,-1.87,4354,0,26.0028,63.3652,-302.284,34015.2,-36799.9,-3557.64,-121.74,-112.527,0
21797,15.2,14.79,14.6,14.65,14.81,-17.09,-891.11,528.81,-45.31,10.93,8.26,4360,0,21.7333,56.2396,-260.649,29906.2,-32230.9,-3265.33,-123.656,-114.737,0
21828,15.03,14.79,14.6,14.64,14.76,246.09,-1039.06,737.3,-67.85,3.26,48.14,4367,0,16.5502,38.9848,-189.295,23139.3,-23968,-2048.04,-126.618,-122.241,0
21859,14.91,14.78,14.6,14.64,14.73,256.84,-1683.59,150.39,-80.4,100.69,111.47,4373,0,8.75371,19.4935,-112.972,15473,-15366.4,-406.711,-136.025,-136.97,0
21890,14.79,14.77,14.6,14.64,14.7,-146.48,-1141.11,523.44,-70.76,85.69,125.07,4379,0,2.96097,8.64158,-66.8409,10575.4,-10198.3,308.898,-152.582,-158.219,0
21921,14.69,14.77,14.59,14.64,14.67,-229.98,-990.72,618.16,21.84,106.54,118.51,4385,0,4.35615,3.86522,-43.4442,7933.82,-7313.96,1201.79,-168.358,-182.631,0
21952,0,0,0,0,0,4.88,-947.27,687.5,-28.55,100.27,120.97,4391,0,0.0508814,-0.0369145,-0.426834,88.2101,-96.3483,24.3022,-4.2105,-3.85487,0
21983,0,0,0,0,0,-124.51,-894.53,549.32,1.58,26.48,66.31,4398,0,0,0,0,0,0,0,0,0,0
22013,0,0,0,0,0,107.42,-694.34,548.34,4.92,-18.69,19.66,4404,0,0,0,0,0,0,0,0,0,0
22044,0,0,0,0,0,93.75,-838.87,467.77,2.76,-0.61,6.54,4410,0,0,0,0,0,0,0,0,0,0
22075,0,0,0,0,0,-37.11,-677.25,446.78,23.1,10.54,-37.67,4416,0,0,0,0,0,0,0,0,0,0
22106,0,0,0,0,0,-41.99,-689.45,391.6,10.51,20.44,-59.79,4422,0,0,0,0,0,0,0,0,0,0
22137,0,0,0,0,0,-33.2,-838.87,342.29,6.99,11.01,-76.37,4428,0,0,0,0,0,0,0,0,0,0
22168,0,0,0,0,0,-66.89,-774.9,304.2,-0.56,-7.78,-89.07,4435,0,0,0,0,0,0,0,0,0,0
22199,0,0,0,0,0,-150.88,-847.17,373.05,-14.19,-15.13,-84.21,4441,0,0,0,0,0,0,0,0,0,0
22230,0,0,0,0,0,-143.55,-926.76,386.23,-9.56,-34.4,-82.82,4447,0,0,0,0,0,0,0,0,0,0
22261,0,0,0,0,0,-150.39,-874.02,422.36,-12.9,-28.34,-86.39,4453,0,0,0,0,0,0,0,0,0,0
22292,0,0,0,0,0,-271.97,-984.86,460.45,-5.83,-30.25,-97.5,4459,0,0,0,0,0,0,0,0,0,0
22323,0,0,0,0,0,-344.73,-983.89,422.36,10.18,-32.21,-83.08,4466,0,0,0,0,0,0,0,0,0,0
22354,0,0,0,0,0,-338.38,-902.83,436.04,-8.17,-28.38,-63.92,4472,0,0,0,0,0,0,0,0,0,0
22385,0,0,0,0,0,-367.68,-976.56,437.5,-3.05,-35.86,-55.9,4478,0,0,0,0,0,0,0,0,0,0
22416,0,0,0,0,0,-385.74,-896,416.5,-1.85,-43.98,-53.66,4484,0,0,0,0,0,0,0,0,0,0
22447,0,0,0,0,0,-378.42,-1014.65,500,-21.6,-30.92,-30.01,4490,0,0,0,0,0,0,0,0,0,0
22478,0,0,0,0,0,-413.57,-1019.53,484.37,-13.25,-25.51,-3.07,4497,0,0,0,0,0,0,0,0,0,0
22509,0,0,0,0,0,-393.07,-851.56,403.32,-4.05,-19.17,-9.24,4503,0,0,0,0,0,0,0,0,0,0
22539,0,0,0,0,0,-404.79,-868.16,491.7,-22.93,-0.28,-10.4,4509,0,0,0,0,0,0,0,0,0,0
22570,0,0,0,0,0,-398.44,-978.52,562.01,-13.03,1.01,7.15,4515,0,0,0,0,0,0,0,0,0,0
22601,0,0,0,0,0,-328.61,-821.29,434.57,4.28,-16.48,15.61,4521,0,0,0,0,0,0,0,0,0,0
22632,0,0,0,0,0,-248.05,-595.21,392.58,-23.91,-26.83,-8.31,4527,0,0,0,0,0,0,0,0,0,0
22663,0,0,0,0,0,661.62,-2000,1341.31,-43.26,-73.74,20.37,4534,0,0,0,0,0,0,0,0,0,0
22694,0,0,0,0,0,480.96,-574.71,586.91,-137.73,33.98,53.04,4540,0,0,0,0,0,0,0,0,0,0
22725,0,0,0,0,0,29.3,-1053.22,77.15,51.29,24.52,39.24,4546,0,0,0,0,0,0,0,0,0,0
22756,0,0,0,0,0,-52.73,-1007.81,234.37,5.19,37.82,35.8,4552,0,0,0,0,0,0,0,0,0,0
22787,0,0,0,0,0,-27.83,-931.64,436.52,50.16,18.84,26.95,4558,0,0,0,0,0,0,0,0,0,0
22818,0,0,0,0,0,-117.68,-1635.25,995.12,46.13,37.55,21.97,4565,0,0,0,0,0,0,0,0,0,0
22849,0,0,0,0,0,22.95,-696.78,758.3,10.63,-13.11,6.68,4571,0,0,0,0,0,0,0,0,0,0
22880,0,0,0,0,0,-187.5,-836.91,726.56,33.79,13.06,8.02,4577,0,0,0,0,0,0,0,0,0,0
22911,0,0,0,0,0,33.69,-841.8,533.2,13.76,3.66,-2.31,4583,0,0,0,0,0,0,0,0,0,0
22942,0,0,0,0,0,2.44,-884.77,560.06,2.53,-3.49,1.5,4589,0,0,0,0,0,0,0,0,0,0
22973,0,0,0,0,0,-51.76,-841.8,592.29,17.11,-4.11,2.04,4596,0,0,0,0,0,0,0,0,0,0
23003,0,0,0,0,0,-57.13,-866.21,562.01,15.02,-4.85,2.37,4602,0,0,0,0,0,0,0,0,0,0
23033,0,0,0,0,0,-49.32,-831.54,593.75,11.08,-7.62,-0.83,4608,0,0,0,0,0,0,0,0,0,0
23064,0,0,0,0,0,-30.27,-825.2,605.47,8.08,-1.28,3.37,4614,0,0,0,0,0,0,0,0,0,0
